TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.011734	0.071033	0.075787	0.068684	0.030819	0.027175	0.016714	0.021679	0.032178	0.016241	0.006827	0.003427	0.003934	0.121874	0.491893
A	0.001683	0.015301	0.009980	0.032027	0.005064	0.004573	0.006431	0.009779	0.003861	0.001831	0.000841	0.000675	0.000801	0.036567	0.870585
person	0.005176	0.024342	0.026193	0.063197	0.024428	0.010993	0.023045	0.021259	0.016747	0.005387	0.003122	0.001051	0.005036	0.021930	0.748094
is	0.002067	0.008653	0.006204	0.024097	0.005095	0.003152	0.013164	0.007044	0.002792	0.001579	0.001150	0.000787	0.001383	0.014647	0.908186
at	0.000406	0.000529	0.000673	0.001041	0.001133	0.000225	0.006556	0.000807	0.002114	0.000893	0.000914	0.000962	0.000992	0.004047	0.978705
a	0.000229	0.001520	0.001353	0.002131	0.001281	0.000657	0.009822	0.001854	0.001693	0.000737	0.001315	0.000768	0.000975	0.007821	0.967844
diner	0.002408	0.003686	0.007536	0.003457	0.005325	0.002203	0.037474	0.003435	0.019148	0.008586	0.017592	0.017091	0.012526	0.008563	0.850972
,	0.000621	0.001987	0.002507	0.005723	0.001763	0.000715	0.004037	0.003065	0.002264	0.000823	0.001096	0.000928	0.000963	0.013878	0.959630
ordering	0.000363	0.000356	0.000414	0.000366	0.000203	0.000066	0.001599	0.000398	0.000618	0.000355	0.000478	0.000954	0.000386	0.002599	0.990844
an	0.000290	0.000618	0.000629	0.000578	0.000187	0.000116	0.001840	0.000689	0.000354	0.000554	0.000969	0.002581	0.000536	0.003915	0.986142
o	0.000212	0.000390	0.000278	0.000226	0.000073	0.000070	0.000630	0.000267	0.000125	0.000211	0.000190	0.000422	0.000128	0.001329	0.995448
##mel	0.000389	0.000652	0.000525	0.000316	0.000051	0.000060	0.001049	0.000270	0.000150	0.000356	0.000500	0.000637	0.000241	0.001636	0.993170
##ette	0.000206	0.000270	0.000325	0.000189	0.000106	0.000044	0.000742	0.000157	0.000228	0.000251	0.000252	0.000880	0.000219	0.001219	0.994912
.	0.008031	0.018301	0.021814	0.025222	0.007628	0.007816	0.017686	0.012958	0.008987	0.005532	0.003272	0.002000	0.003243	0.041309	0.816200
[SEP]	0.060596	0.078057	0.067523	0.076624	0.068413	0.063960	0.057635	0.064453	0.071606	0.063536	0.053020	0.051360	0.055375	0.086565	0.081277
