TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.036352	0.024955	0.046025	0.046751	0.031396	0.020267	0.020022	0.016520	0.085209	0.014788	0.002934	0.007032	0.007936	0.010351	0.629462
A	0.026141	0.013699	0.162661	0.066083	0.204086	0.007380	0.023262	0.008789	0.112673	0.004462	0.001184	0.006202	0.007212	0.016927	0.339240
person	0.038432	0.020138	0.004057	0.015381	0.070978	0.012713	0.032653	0.026788	0.262454	0.006927	0.003153	0.001812	0.001677	0.020432	0.482405
is	0.064810	0.012351	0.074244	0.025764	0.412331	0.014450	0.049585	0.043480	0.054695	0.009837	0.005136	0.003668	0.007327	0.035787	0.186535
at	0.080214	0.001185	0.003419	0.029988	0.019804	0.008114	0.498235	0.020275	0.099780	0.006819	0.000448	0.049119	0.000425	0.037915	0.144260
a	0.044184	0.002627	0.034587	0.092390	0.130964	0.012089	0.157162	0.024506	0.176495	0.005031	0.001262	0.016084	0.013785	0.026391	0.262443
diner	0.004117	0.000585	0.001737	0.007620	0.013302	0.001502	0.004965	0.002622	0.042717	0.001385	0.000221	0.000386	0.004060	0.005190	0.909590
,	0.029678	0.011801	0.012311	0.066245	0.099867	0.021386	0.030571	0.024586	0.313369	0.068106	0.006759	0.013558	0.022221	0.034917	0.244623
ordering	0.020192	0.000232	0.000603	0.003147	0.003534	0.000607	0.010334	0.022121	0.091689	0.019619	0.013065	0.043807	0.088099	0.055109	0.627840
an	0.043139	0.001275	0.008098	0.029064	0.027340	0.001778	0.013720	0.012128	0.298334	0.024028	0.018206	0.213905	0.113726	0.082625	0.112634
o	0.004772	0.000059	0.000051	0.000087	0.000046	0.000069	0.000234	0.001119	0.001993	0.001378	0.000439	0.977827	0.002376	0.007726	0.001825
##mel	0.065495	0.002343	0.000746	0.005433	0.001705	0.000933	0.001422	0.006250	0.001389	0.012725	0.508401	0.012666	0.132776	0.087924	0.159791
##ette	0.001267	0.000185	0.000156	0.000410	0.000113	0.000226	0.002101	0.000850	0.000740	0.003219	0.020489	0.961334	0.004093	0.002228	0.002589
.	0.007732	0.017594	0.028909	0.046463	0.029167	0.008974	0.011669	0.012500	0.113186	0.055259	0.009416	0.007931	0.026102	0.018484	0.606615
[SEP]	0.002892	0.000341	0.001237	0.000861	0.000825	0.000201	0.004048	0.000821	0.001882	0.000413	0.000912	0.000336	0.001278	0.001393	0.982561
