TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.764119	0.024687	0.008298	0.008729	0.023561	0.012843	0.003837	0.009961	0.006910	0.020618	0.012998	0.016256	0.010431	0.025104	0.051646
A	0.951206	0.018288	0.003872	0.004620	0.021096	0.000069	0.000004	0.000003	0.000061	0.000030	0.000001	0.000127	0.000450	0.000061	0.000112
person	0.050405	0.917157	0.014698	0.007752	0.006717	0.001802	0.000438	0.000001	0.000072	0.000020	0.000015	0.000005	0.000034	0.000796	0.000090
is	0.035882	0.002310	0.949527	0.009367	0.000877	0.000702	0.000710	0.000047	0.000001	0.000005	0.000013	0.000007	0.000000	0.000002	0.000549
at	0.013118	0.000087	0.004523	0.978882	0.001900	0.000089	0.000128	0.001230	0.000032	0.000000	0.000001	0.000004	0.000002	0.000000	0.000005
a	0.021654	0.000175	0.000247	0.008326	0.955607	0.004657	0.000378	0.001499	0.007304	0.000081	0.000000	0.000013	0.000057	0.000001	0.000000
diner	0.817801	0.000796	0.000449	0.000917	0.009792	0.152581	0.007703	0.002789	0.004649	0.001717	0.000375	0.000010	0.000050	0.000272	0.000098
,	0.107100	0.000033	0.002545	0.000674	0.000138	0.003711	0.860260	0.013416	0.001941	0.000858	0.008847	0.000376	0.000002	0.000012	0.000086
ordering	0.222027	0.000015	0.000325	0.002117	0.001218	0.001947	0.005539	0.742802	0.007193	0.007467	0.004062	0.004518	0.000418	0.000018	0.000335
an	0.110308	0.000023	0.000001	0.000042	0.001038	0.000349	0.001310	0.016771	0.816254	0.022710	0.001335	0.009508	0.019852	0.000494	0.000004
o	0.717828	0.000106	0.000046	0.000000	0.000014	0.000189	0.001674	0.000173	0.006956	0.210529	0.013473	0.005323	0.004527	0.036753	0.002410
##mel	0.021077	0.000015	0.000010	0.000003	0.000000	0.000010	0.000185	0.000356	0.000069	0.003324	0.970744	0.001790	0.000167	0.000359	0.001891
##ette	0.074288	0.000007	0.000021	0.000225	0.000160	0.000001	0.000038	0.007464	0.001841	0.001543	0.002656	0.906439	0.001914	0.001929	0.001475
.	0.367454	0.000234	0.000003	0.000009	0.000017	0.000010	0.000002	0.000015	0.002639	0.003325	0.000696	0.011310	0.589827	0.020212	0.004247
[SEP]	0.976244	0.001568	0.000016	0.000000	0.000001	0.000001	0.000001	0.000000	0.000007	0.000918	0.000113	0.000157	0.000571	0.016284	0.004118
