TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.032144	0.050299	0.026035	0.036527	0.028687	0.017646	0.010112	0.046313	0.013890	0.017040	0.004298	0.001936	0.003965	0.045136	0.665972
A	0.033217	0.038502	0.112652	0.270140	0.031391	0.045752	0.004851	0.025126	0.009737	0.043975	0.000758	0.000378	0.001178	0.057634	0.324710
person	0.041648	0.048720	0.024431	0.036008	0.005127	0.015168	0.001009	0.007975	0.010079	0.040938	0.000673	0.000039	0.002723	0.055362	0.710100
is	0.073384	0.079495	0.058731	0.014932	0.011169	0.034445	0.004535	0.045064	0.007057	0.016653	0.004074	0.000179	0.001297	0.158106	0.490881
at	0.048566	0.009488	0.010503	0.106983	0.017151	0.025171	0.044597	0.016349	0.029233	0.013093	0.000348	0.011902	0.000484	0.082272	0.583859
a	0.039357	0.027522	0.137056	0.075131	0.045595	0.046889	0.016250	0.034319	0.067541	0.067558	0.003991	0.001495	0.009448	0.072988	0.354858
diner	0.038984	0.003183	0.002514	0.019708	0.229569	0.049104	0.050149	0.006296	0.056342	0.030515	0.001691	0.001431	0.015886	0.064772	0.429857
,	0.049601	0.039343	0.015815	0.079557	0.051533	0.049088	0.009717	0.035144	0.100014	0.025723	0.013853	0.000495	0.002586	0.062168	0.465363
ordering	0.045206	0.004474	0.002930	0.013096	0.011431	0.020058	0.009184	0.030538	0.009647	0.048246	0.000751	0.000471	0.002196	0.183635	0.618138
an	0.033923	0.032127	0.047410	0.050056	0.017231	0.041906	0.012804	0.015914	0.178037	0.083419	0.006580	0.007477	0.023582	0.069532	0.380002
o	0.034685	0.032110	0.010700	0.006675	0.008106	0.013440	0.001272	0.005724	0.007156	0.130313	0.000996	0.117013	0.169257	0.104685	0.357869
##mel	0.110452	0.000301	0.001290	0.001779	0.004791	0.002062	0.000999	0.010673	0.002537	0.008140	0.001505	0.002982	0.463325	0.249514	0.139649
##ette	0.042929	0.000552	0.000468	0.000069	0.000069	0.003787	0.001233	0.002339	0.004163	0.006381	0.009620	0.866987	0.000053	0.049146	0.012205
.	0.026631	0.071992	0.042338	0.142120	0.047165	0.030865	0.017164	0.039409	0.038522	0.042495	0.005622	0.002380	0.004523	0.038917	0.449858
[SEP]	0.033455	0.014456	0.006941	0.009860	0.010397	0.017047	0.013534	0.017827	0.013360	0.019223	0.002643	0.003120	0.011144	0.034972	0.792021
