TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.030054	0.001599	0.001989	0.000427	0.000171	0.000401	0.000259	0.002416	0.000680	0.000871	0.000303	0.000095	0.002607	0.052466	0.905663
A	0.041360	0.029187	0.012691	0.014662	0.004828	0.001328	0.001824	0.003813	0.003215	0.000394	0.000110	0.000071	0.001754	0.202704	0.682061
person	0.022359	0.433320	0.051561	0.041666	0.009166	0.012875	0.002531	0.002847	0.002203	0.000981	0.000195	0.000191	0.002316	0.046955	0.370833
is	0.052912	0.124441	0.077446	0.057865	0.010938	0.005606	0.003108	0.001451	0.000947	0.000109	0.000041	0.000042	0.000509	0.130058	0.534528
at	0.021609	0.019716	0.071889	0.593855	0.040463	0.007189	0.003564	0.002677	0.000515	0.000058	0.000021	0.000042	0.000299	0.019256	0.218849
a	0.025377	0.002143	0.014934	0.343936	0.477426	0.013669	0.004927	0.002310	0.003581	0.000191	0.000057	0.000105	0.000287	0.011835	0.099221
diner	0.004047	0.007071	0.010667	0.141197	0.571839	0.157072	0.006606	0.002487	0.002305	0.001313	0.000345	0.000461	0.000791	0.000510	0.093289
,	0.030655	0.011310	0.014138	0.281301	0.074081	0.020510	0.009310	0.010660	0.002668	0.000527	0.000079	0.000036	0.000709	0.020722	0.523295
ordering	0.033576	0.013510	0.011098	0.094199	0.056937	0.022820	0.016158	0.127031	0.115181	0.012486	0.002122	0.001414	0.009231	0.024175	0.460062
an	0.007215	0.000872	0.001513	0.018729	0.023485	0.003459	0.003689	0.127356	0.633155	0.030982	0.002111	0.001942	0.007616	0.011237	0.126637
o	0.010235	0.004757	0.003987	0.006660	0.016587	0.009747	0.003189	0.030642	0.578759	0.141559	0.003383	0.001772	0.022142	0.016638	0.149945
##mel	0.005990	0.002823	0.003421	0.003050	0.006516	0.004479	0.010667	0.018774	0.264785	0.116103	0.057859	0.016982	0.154923	0.028193	0.305434
##ette	0.005053	0.002054	0.001634	0.006738	0.012621	0.011506	0.002689	0.088926	0.501112	0.240986	0.008637	0.004176	0.021171	0.012826	0.079872
.	0.018176	0.004504	0.003707	0.006733	0.001487	0.002259	0.002676	0.057945	0.019198	0.020635	0.002701	0.000645	0.009590	0.179177	0.670570
[SEP]	0.019662	0.009754	0.009834	0.007857	0.007018	0.009287	0.007599	0.020641	0.010898	0.015443	0.008695	0.004426	0.012894	0.029259	0.826734
