TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.025248	0.320219	0.167539	0.184056	0.021476	0.046749	0.016434	0.053009	0.037050	0.016179	0.019678	0.003806	0.011016	0.059360	0.018181
A	0.073006	0.239593	0.075217	0.185744	0.028257	0.037756	0.010469	0.124836	0.022027	0.012972	0.004596	0.001404	0.005966	0.098335	0.079823
person	0.055428	0.095076	0.052463	0.113499	0.071658	0.046570	0.021073	0.088551	0.072779	0.038187	0.007818	0.004047	0.021040	0.103990	0.207821
is	0.036090	0.142421	0.068265	0.167175	0.039817	0.031958	0.007189	0.197218	0.035308	0.012084	0.001476	0.000552	0.002990	0.065798	0.191658
at	0.002650	0.017536	0.030352	0.037061	0.190088	0.063879	0.066613	0.068557	0.160278	0.061821	0.007115	0.005420	0.025994	0.024959	0.237677
a	0.009397	0.042979	0.054327	0.089834	0.216216	0.091348	0.033600	0.123700	0.138051	0.039025	0.009525	0.005340	0.024918	0.087518	0.034224
diner	0.004995	0.009665	0.029603	0.006747	0.076665	0.017066	0.078629	0.013973	0.200680	0.036605	0.035450	0.017611	0.072555	0.012776	0.386979
,	0.024258	0.096313	0.051935	0.230889	0.042771	0.037179	0.019989	0.222556	0.078528	0.013294	0.002210	0.000897	0.006071	0.048194	0.124916
ordering	0.002175	0.003701	0.005856	0.006977	0.035990	0.011454	0.067751	0.020540	0.154441	0.099278	0.020242	0.018128	0.092321	0.010907	0.450240
an	0.009319	0.025766	0.030804	0.042785	0.031288	0.027920	0.041938	0.087303	0.107863	0.095657	0.036399	0.013852	0.094500	0.082774	0.271831
o	0.006132	0.010100	0.014304	0.013761	0.016438	0.016160	0.131067	0.028023	0.106924	0.119939	0.035752	0.025583	0.168166	0.034984	0.272666
##mel	0.001258	0.001299	0.002769	0.002513	0.004201	0.001271	0.026496	0.008301	0.062264	0.042384	0.040925	0.019694	0.073239	0.008357	0.705029
##ette	0.003434	0.004898	0.013625	0.015002	0.023882	0.007320	0.089346	0.033211	0.177100	0.106184	0.038556	0.026660	0.143222	0.025014	0.292547
.	0.027692	0.301357	0.094015	0.159763	0.012589	0.026502	0.013685	0.094916	0.020438	0.019176	0.003667	0.001408	0.004637	0.071654	0.148499
[SEP]	0.008882	0.011558	0.015401	0.018172	0.014460	0.009693	0.020057	0.017752	0.017082	0.016590	0.004619	0.006480	0.012334	0.033487	0.793433
