TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.013342	0.458932	0.082240	0.098268	0.048788	0.048341	0.060979	0.037587	0.039756	0.019710	0.012932	0.004882	0.011265	0.020010	0.042968
A	0.006878	0.037594	0.027622	0.057695	0.005394	0.007073	0.017570	0.010795	0.005140	0.003806	0.001898	0.003082	0.001943	0.010241	0.803268
person	0.008296	0.014259	0.027432	0.047512	0.015670	0.011189	0.020793	0.011726	0.008581	0.005478	0.004309	0.005835	0.004569	0.020579	0.793772
is	0.010001	0.019274	0.035262	0.054777	0.032271	0.015092	0.038649	0.015657	0.016997	0.011107	0.006831	0.004873	0.010399	0.024552	0.704258
at	0.002929	0.006829	0.012001	0.015433	0.003765	0.012744	0.045216	0.018390	0.005886	0.004201	0.000908	0.001178	0.000717	0.017529	0.852273
a	0.002991	0.002532	0.008092	0.006335	0.004924	0.011495	0.067576	0.006361	0.005679	0.005869	0.001300	0.002026	0.001414	0.007130	0.866277
diner	0.009622	0.007847	0.021017	0.019666	0.026083	0.018530	0.095727	0.015560	0.073396	0.024091	0.007679	0.023781	0.009316	0.027078	0.620609
,	0.005145	0.009979	0.024326	0.053639	0.037412	0.012280	0.035982	0.017218	0.043597	0.010286	0.009970	0.013953	0.011183	0.014989	0.700039
ordering	0.003727	0.003038	0.006154	0.008832	0.001760	0.004952	0.018977	0.004730	0.008234	0.009558	0.004269	0.014334	0.003583	0.018352	0.889500
an	0.005618	0.003249	0.005804	0.008039	0.001507	0.003179	0.020197	0.002405	0.003683	0.010093	0.007050	0.021279	0.004405	0.010451	0.893040
o	0.000922	0.003077	0.003225	0.006507	0.000513	0.001088	0.003699	0.001299	0.001540	0.002121	0.003195	0.013944	0.002966	0.004944	0.950960
##mel	0.001197	0.001545	0.003438	0.003212	0.001001	0.001730	0.015183	0.001887	0.005952	0.006023	0.007908	0.004308	0.009907	0.006572	0.930137
##ette	0.001914	0.001658	0.002888	0.005890	0.001346	0.001161	0.006779	0.002102	0.005169	0.003068	0.002856	0.006430	0.001011	0.007771	0.949957
.	0.020687	0.043694	0.049729	0.048086	0.007956	0.015832	0.022502	0.013855	0.016229	0.017167	0.010751	0.006727	0.006058	0.033733	0.686995
[SEP]	0.035037	0.046769	0.072942	0.051821	0.071314	0.053743	0.120368	0.053103	0.085972	0.068203	0.070627	0.093552	0.075383	0.044113	0.057053
