TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.153896	0.083047	0.036793	0.025148	0.045929	0.081466	0.039012	0.045952	0.051165	0.067721	0.060932	0.083450	0.041736	0.089411	0.094342
A	0.008584	0.050878	0.039126	0.122978	0.071470	0.056796	0.143828	0.063253	0.037750	0.049317	0.078886	0.064993	0.079001	0.107179	0.025960
person	0.019091	0.026034	0.043748	0.050389	0.074499	0.031395	0.140574	0.081114	0.064029	0.063280	0.063154	0.064302	0.091455	0.104815	0.082122
is	0.007396	0.030394	0.041778	0.211921	0.051691	0.038604	0.191852	0.057218	0.038527	0.041239	0.050489	0.046911	0.090602	0.064455	0.036922
at	0.018074	0.065966	0.053674	0.051420	0.029580	0.084808	0.124281	0.084685	0.071911	0.070346	0.059113	0.048262	0.067577	0.145960	0.024342
a	0.007352	0.074829	0.039434	0.070808	0.068688	0.066389	0.098711	0.077166	0.048000	0.073432	0.059393	0.059573	0.097948	0.110667	0.047609
diner	0.047567	0.020536	0.044768	0.024348	0.087856	0.035575	0.125467	0.062201	0.030168	0.048577	0.055456	0.077749	0.162683	0.072343	0.104707
,	0.008797	0.058096	0.040736	0.059032	0.070766	0.051136	0.115224	0.079254	0.041621	0.057966	0.072294	0.050097	0.091725	0.155308	0.047947
ordering	0.209596	0.028109	0.038672	0.039850	0.078935	0.041908	0.106491	0.020572	0.073588	0.041487	0.047856	0.089466	0.092209	0.050848	0.040412
an	0.011996	0.083283	0.049091	0.058286	0.043252	0.049999	0.111010	0.088219	0.026837	0.064325	0.054924	0.061242	0.094816	0.123549	0.079169
o	0.046173	0.102387	0.063380	0.023813	0.022276	0.041402	0.114863	0.056881	0.063348	0.056602	0.041584	0.124185	0.107453	0.071080	0.064574
##mel	0.079633	0.016507	0.090998	0.025019	0.038400	0.017879	0.133959	0.025030	0.052976	0.026672	0.086572	0.145360	0.117250	0.039771	0.103974
##ette	0.079738	0.013976	0.023729	0.035765	0.033298	0.032362	0.037142	0.066746	0.006993	0.069979	0.050822	0.133989	0.119451	0.175559	0.120451
.	0.004855	0.042251	0.053920	0.035403	0.033798	0.047021	0.112026	0.067271	0.039519	0.057920	0.072828	0.071867	0.135640	0.136330	0.089351
[SEP]	0.028533	0.069353	0.034622	0.032810	0.058025	0.105400	0.060073	0.078863	0.037971	0.085906	0.054151	0.085617	0.069964	0.134933	0.063779
