TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.963430	0.000760	0.003057	0.000572	0.001374	0.000192	0.002841	0.001314	0.002082	0.000282	0.004782	0.004092	0.009616	0.005141	0.000464
A	0.063650	0.058152	0.142028	0.050286	0.080197	0.071587	0.043257	0.135629	0.045397	0.059050	0.036229	0.019054	0.048590	0.034978	0.111916
person	0.031610	0.027308	0.139852	0.072729	0.046104	0.036479	0.107976	0.019314	0.120591	0.032355	0.033210	0.005353	0.012328	0.008928	0.305861
is	0.024764	0.035473	0.260314	0.061424	0.072235	0.064010	0.130679	0.012719	0.105190	0.039796	0.017082	0.004453	0.008549	0.007277	0.156034
at	0.048025	0.034753	0.114011	0.047856	0.034788	0.060905	0.247311	0.026379	0.147709	0.028400	0.016623	0.037730	0.024033	0.023303	0.108175
a	0.030968	0.042971	0.359260	0.026911	0.045858	0.061245	0.094247	0.035691	0.071666	0.063080	0.054631	0.010927	0.022079	0.019008	0.061457
diner	0.035143	0.013671	0.038865	0.216857	0.132827	0.019969	0.043519	0.038056	0.070055	0.017272	0.016496	0.027788	0.086933	0.015170	0.227379
,	0.073192	0.048144	0.090545	0.028579	0.109198	0.067116	0.070341	0.034726	0.082762	0.029401	0.025623	0.046432	0.076134	0.151225	0.066581
ordering	0.018234	0.025037	0.112769	0.082735	0.075441	0.046112	0.174016	0.045356	0.062556	0.046342	0.021126	0.020664	0.007363	0.019285	0.242964
an	0.093253	0.046902	0.231072	0.023843	0.028683	0.086972	0.102847	0.016967	0.101047	0.037864	0.077501	0.018068	0.063587	0.010747	0.060648
o	0.295926	0.030691	0.038052	0.027429	0.034352	0.032426	0.064768	0.057117	0.096012	0.048425	0.030863	0.037064	0.125726	0.022097	0.059053
##mel	0.522548	0.021286	0.025232	0.028964	0.024511	0.012885	0.020378	0.045832	0.015759	0.022435	0.036980	0.030062	0.151066	0.019028	0.023033
##ette	0.676268	0.005407	0.012903	0.010564	0.012517	0.005403	0.043285	0.048593	0.009828	0.006329	0.010921	0.091244	0.029180	0.005249	0.032309
.	0.006654	0.025469	0.022537	0.014367	0.038363	0.035367	0.015582	0.288051	0.017663	0.043372	0.013022	0.018785	0.049757	0.383817	0.027194
[SEP]	0.178495	0.018159	0.013528	0.008098	0.019351	0.011019	0.012330	0.118265	0.015364	0.015663	0.024760	0.022051	0.046235	0.477353	0.019330
