TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.060140	0.011994	0.030357	0.012056	0.015510	0.008023	0.004736	0.009569	0.008949	0.002307	0.001448	0.004695	0.002074	0.014885	0.813257
A	0.039664	0.048897	0.085397	0.095856	0.125376	0.075489	0.013346	0.119807	0.038568	0.011430	0.011858	0.008055	0.007707	0.113430	0.205118
person	0.018323	0.088843	0.013693	0.041204	0.181869	0.114450	0.034772	0.063236	0.115837	0.018536	0.007327	0.006142	0.010571	0.031618	0.253580
is	0.039578	0.023450	0.021841	0.012547	0.089216	0.136125	0.031211	0.396041	0.099059	0.015329	0.008577	0.002657	0.006981	0.070568	0.046820
at	0.081423	0.024098	0.030910	0.026609	0.022559	0.113740	0.022387	0.358834	0.049605	0.036586	0.041310	0.002614	0.019210	0.063675	0.106441
a	0.044673	0.010753	0.010771	0.010307	0.046607	0.077935	0.090207	0.294283	0.076896	0.043855	0.020048	0.010836	0.013869	0.089205	0.159755
diner	0.030897	0.015279	0.032668	0.000902	0.028268	0.036894	0.013528	0.054425	0.042744	0.047392	0.075691	0.017625	0.021216	0.042709	0.539761
,	0.052944	0.006560	0.008724	0.011003	0.005604	0.006763	0.003944	0.082162	0.052073	0.059372	0.010823	0.019166	0.005756	0.580283	0.094822
ordering	0.081363	0.011706	0.011040	0.020375	0.028175	0.005943	0.015195	0.052953	0.010064	0.103395	0.050598	0.024204	0.053464	0.354375	0.177149
an	0.038846	0.007604	0.004854	0.005151	0.005000	0.004139	0.009419	0.012947	0.053375	0.084276	0.076678	0.081865	0.102388	0.395472	0.117985
o	0.051224	0.007876	0.008774	0.001690	0.005605	0.002498	0.003447	0.007633	0.066188	0.051979	0.008804	0.117951	0.070144	0.206140	0.390047
##mel	0.013264	0.010841	0.008592	0.001596	0.001247	0.000611	0.001150	0.001659	0.007774	0.012053	0.508169	0.004700	0.060019	0.038277	0.330045
##ette	0.045362	0.018137	0.051095	0.011155	0.019392	0.009581	0.051999	0.009761	0.029431	0.052776	0.148600	0.120471	0.018540	0.164009	0.249691
.	0.027410	0.028908	0.022962	0.018318	0.022789	0.015520	0.012710	0.016008	0.020568	0.013445	0.014280	0.018990	0.014137	0.068582	0.685373
[SEP]	0.011481	0.010688	0.004068	0.001762	0.004987	0.006754	0.005205	0.005560	0.004995	0.004460	0.004570	0.007171	0.002150	0.012491	0.913658
