TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.001065	0.023675	0.045421	0.048406	0.026635	0.014497	0.039205	0.016941	0.062940	0.017097	0.016245	0.011972	0.009355	0.037213	0.629333
A	0.002054	0.003106	0.008353	0.005398	0.002957	0.001203	0.005287	0.000961	0.004128	0.002546	0.001940	0.001334	0.000910	0.004804	0.955020
person	0.016741	0.009746	0.041575	0.019867	0.012824	0.007843	0.070444	0.004553	0.020663	0.007076	0.003534	0.005359	0.003870	0.005382	0.770524
is	0.005619	0.003541	0.034532	0.015290	0.019627	0.005244	0.106163	0.003782	0.033817	0.007474	0.004671	0.005462	0.004050	0.004942	0.745787
at	0.003632	0.001103	0.006444	0.004533	0.012828	0.004482	0.198993	0.002013	0.031458	0.007173	0.005146	0.013618	0.005446	0.004034	0.699097
a	0.003905	0.000632	0.004824	0.001467	0.004500	0.001932	0.070284	0.001279	0.016405	0.005129	0.003906	0.004778	0.003371	0.004130	0.873457
diner	0.003390	0.000839	0.006094	0.002091	0.006940	0.002000	0.128979	0.002295	0.028506	0.004829	0.011592	0.031088	0.007301	0.003649	0.760408
,	0.005118	0.000791	0.012773	0.002643	0.005587	0.001619	0.094731	0.003029	0.028244	0.004496	0.004937	0.012829	0.004372	0.003733	0.815097
ordering	0.001827	0.000311	0.001979	0.000602	0.001807	0.000680	0.096015	0.000609	0.013190	0.007228	0.016291	0.080807	0.019684	0.001602	0.757369
an	0.001836	0.000287	0.001416	0.000503	0.000609	0.000315	0.052955	0.000447	0.006580	0.004284	0.020143	0.064298	0.015952	0.001800	0.828576
o	0.000509	0.000125	0.000656	0.000326	0.000315	0.000073	0.012087	0.000142	0.000909	0.000341	0.002577	0.010452	0.001085	0.000688	0.969714
##mel	0.000591	0.000135	0.000609	0.000240	0.000471	0.000104	0.020940	0.000210	0.001830	0.000915	0.005605	0.031451	0.001962	0.000921	0.934015
##ette	0.001091	0.000132	0.001083	0.000364	0.000692	0.000137	0.023845	0.000449	0.003850	0.001026	0.004354	0.027294	0.004726	0.000835	0.930122
.	0.014532	0.006423	0.018823	0.008717	0.007964	0.005324	0.034684	0.005207	0.016230	0.007978	0.007195	0.007059	0.005642	0.013566	0.840653
[SEP]	0.049070	0.060027	0.075956	0.067091	0.062834	0.057877	0.065461	0.054927	0.066356	0.055578	0.052199	0.066927	0.050069	0.071294	0.144335
