TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.076945	0.017642	0.018117	0.015060	0.006354	0.016475	0.028526	0.007660	0.010060	0.017573	0.003625	0.080095	0.011234	0.026474	0.664161
A	0.053196	0.002600	0.001782	0.005425	0.000837	0.002604	0.000996	0.002862	0.001118	0.002642	0.000682	0.000596	0.000593	0.045306	0.878759
person	0.024326	0.021857	0.010878	0.134300	0.004337	0.014134	0.026779	0.006895	0.008904	0.015748	0.005551	0.031159	0.003562	0.037788	0.653782
is	0.030028	0.009226	0.005353	0.002345	0.002669	0.005292	0.004791	0.001912	0.003203	0.007322	0.002160	0.001754	0.001366	0.043083	0.879496
at	0.028481	0.029865	0.014864	0.085879	0.007267	0.014612	0.060898	0.008576	0.008211	0.024854	0.002937	0.011327	0.009058	0.062507	0.630665
a	0.037137	0.008163	0.004661	0.011264	0.001693	0.005612	0.004250	0.004608	0.003427	0.005328	0.001913	0.002555	0.002677	0.052862	0.853851
diner	0.033158	0.025734	0.013029	0.007998	0.004226	0.008213	0.010167	0.007636	0.002803	0.006456	0.004175	0.009545	0.005580	0.073772	0.787508
,	0.055963	0.041117	0.005789	0.073905	0.006657	0.046243	0.003687	0.006978	0.003003	0.038354	0.003688	0.002276	0.003899	0.042868	0.665572
ordering	0.019659	0.016651	0.010257	0.006974	0.003929	0.006893	0.109914	0.005587	0.021068	0.007816	0.006345	0.011477	0.019415	0.060777	0.693237
an	0.079265	0.006291	0.013800	0.005538	0.001699	0.004083	0.013664	0.008916	0.019676	0.004533	0.005246	0.031460	0.020043	0.070467	0.715320
o	0.057969	0.001320	0.000360	0.000388	0.000209	0.001112	0.000720	0.004980	0.000528	0.001020	0.000118	0.001504	0.000505	0.081341	0.847927
##mel	0.014578	0.017060	0.006811	0.003004	0.003463	0.013336	0.008239	0.003982	0.005954	0.024711	0.017324	0.015701	0.037245	0.058319	0.770272
##ette	0.021766	0.021133	0.038003	0.007927	0.006847	0.006456	0.139395	0.004750	0.110134	0.008299	0.005880	0.243123	0.003900	0.076000	0.306388
.	0.132531	0.101325	0.017609	0.134185	0.017269	0.079953	0.015373	0.031966	0.015628	0.043948	0.015453	0.018745	0.027577	0.059837	0.288601
[SEP]	0.168097	0.002954	0.002688	0.001009	0.001803	0.001829	0.001921	0.012172	0.001554	0.001293	0.001301	0.000393	0.001211	0.081560	0.720214
