TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.021907	0.026279	0.036319	0.018375	0.009157	0.003181	0.006835	0.007985	0.008982	0.001753	0.002212	0.004500	0.002523	0.007625	0.842366
A	0.011273	0.025247	0.032398	0.028015	0.004878	0.000652	0.001041	0.003922	0.005958	0.000606	0.000553	0.001192	0.001214	0.021073	0.861978
person	0.011041	0.173592	0.060334	0.076382	0.039223	0.002777	0.000873	0.004821	0.009266	0.000973	0.000314	0.000471	0.000286	0.009817	0.609832
is	0.013834	0.427751	0.293016	0.034342	0.019217	0.002418	0.001482	0.001417	0.002378	0.000308	0.000308	0.000514	0.000583	0.018473	0.183959
at	0.006865	0.131629	0.525071	0.099252	0.025281	0.001745	0.007691	0.001327	0.001640	0.000219	0.000550	0.000434	0.001671	0.011216	0.185410
a	0.004707	0.078485	0.471997	0.277252	0.070903	0.003557	0.006037	0.003393	0.003273	0.000120	0.000234	0.000269	0.000938	0.007250	0.071588
diner	0.006475	0.010115	0.030747	0.038179	0.075475	0.015822	0.027118	0.005103	0.002449	0.000498	0.000750	0.000654	0.001032	0.002777	0.782806
,	0.002695	0.035918	0.100773	0.195855	0.348858	0.096230	0.129328	0.006943	0.020293	0.001706	0.002529	0.000614	0.011084	0.001684	0.045490
ordering	0.009287	0.026455	0.241259	0.074605	0.060219	0.013255	0.055851	0.131525	0.019528	0.006369	0.015214	0.001977	0.016064	0.012134	0.316259
an	0.007781	0.009631	0.056002	0.065921	0.032300	0.002511	0.015681	0.271574	0.179391	0.006982	0.021618	0.009087	0.030250	0.021134	0.270138
o	0.009442	0.005372	0.006731	0.013572	0.009854	0.002021	0.003279	0.047367	0.237097	0.032588	0.015754	0.006123	0.008275	0.020442	0.582084
##mel	0.002581	0.000539	0.000961	0.002712	0.000618	0.000185	0.002701	0.012780	0.005506	0.005937	0.002268	0.001627	0.001494	0.004278	0.955813
##ette	0.011437	0.004172	0.003830	0.007870	0.009436	0.005952	0.007802	0.045728	0.077338	0.193308	0.232935	0.053187	0.043510	0.018914	0.284583
.	0.005032	0.019074	0.014859	0.036347	0.013933	0.009829	0.016041	0.057969	0.188057	0.092294	0.133235	0.070165	0.110317	0.016890	0.215959
[SEP]	0.008198	0.004053	0.003906	0.005050	0.002925	0.002132	0.001570	0.006404	0.003222	0.001279	0.001117	0.002262	0.000530	0.005364	0.951987
