TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.143196	0.164510	0.053444	0.058378	0.004669	0.010267	0.001224	0.014229	0.001971	0.002535	0.000648	0.000211	0.000597	0.151791	0.392329
A	0.095322	0.135689	0.082361	0.046918	0.004023	0.005237	0.001946	0.015550	0.001992	0.003155	0.004339	0.001634	0.002116	0.356390	0.243329
person	0.062214	0.079230	0.053106	0.067289	0.003068	0.007853	0.000946	0.012380	0.000813	0.000954	0.000609	0.000237	0.000448	0.049364	0.661488
is	0.132360	0.181624	0.065163	0.111810	0.005333	0.006932	0.001008	0.041358	0.006197	0.004979	0.003964	0.001221	0.002654	0.148728	0.286668
at	0.031907	0.050266	0.039238	0.050588	0.015516	0.012660	0.003334	0.035160	0.009165	0.002011	0.001265	0.000392	0.001297	0.020939	0.726262
a	0.095978	0.182170	0.127407	0.177008	0.043068	0.027953	0.010144	0.041609	0.009318	0.002906	0.006810	0.001603	0.002075	0.094508	0.177443
diner	0.035700	0.021075	0.036674	0.019396	0.008798	0.014232	0.007117	0.033096	0.003821	0.001677	0.000959	0.000636	0.000700	0.032472	0.783646
,	0.024172	0.176578	0.083299	0.183958	0.008681	0.006561	0.001224	0.037939	0.003102	0.003345	0.003409	0.001135	0.001285	0.215180	0.250132
ordering	0.015761	0.078930	0.125800	0.108064	0.061575	0.039720	0.025938	0.032946	0.009342	0.003319	0.001934	0.000680	0.002171	0.017620	0.476201
an	0.018008	0.138074	0.136117	0.190475	0.067532	0.056016	0.064338	0.046948	0.026024	0.011818	0.012884	0.005420	0.008816	0.045944	0.171583
o	0.017478	0.040156	0.041507	0.012751	0.008926	0.011858	0.034738	0.023711	0.019498	0.006635	0.008660	0.002499	0.006876	0.021412	0.743295
##mel	0.005870	0.007417	0.014168	0.005167	0.004130	0.008846	0.039795	0.012738	0.026215	0.020514	0.013841	0.010931	0.021984	0.011250	0.797134
##ette	0.024913	0.044114	0.074118	0.046555	0.026155	0.021655	0.038980	0.042545	0.027268	0.010480	0.004863	0.003247	0.006066	0.025804	0.603237
.	0.035350	0.123718	0.036932	0.039561	0.001456	0.002804	0.001002	0.026734	0.002593	0.002634	0.001610	0.000268	0.000606	0.128118	0.596613
[SEP]	0.065249	0.010652	0.005474	0.003261	0.003152	0.004647	0.012557	0.008199	0.016103	0.015129	0.016151	0.005432	0.016989	0.013571	0.803433
