TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.019362	0.001741	0.003857	0.000540	0.000246	0.000719	0.000688	0.000934	0.000366	0.000291	0.000089	0.000014	0.000090	0.012461	0.958602
A	0.020314	0.024134	0.006961	0.005284	0.000656	0.000953	0.000658	0.001728	0.001598	0.001070	0.000167	0.000037	0.000383	0.043184	0.892874
person	0.004242	0.001784	0.001272	0.003118	0.001764	0.000225	0.000347	0.000075	0.000307	0.000221	0.000079	0.000009	0.000030	0.002384	0.984142
is	0.012411	0.049796	0.005929	0.014785	0.008623	0.002738	0.000623	0.000792	0.001120	0.000337	0.000075	0.000035	0.000039	0.020234	0.882463
at	0.004900	0.017869	0.007438	0.010487	0.025170	0.006224	0.002220	0.000266	0.001683	0.000184	0.000066	0.000013	0.000055	0.004814	0.918609
a	0.010970	0.006325	0.002065	0.003800	0.005935	0.011787	0.002620	0.000491	0.000423	0.000324	0.000033	0.000006	0.000100	0.008104	0.947018
diner	0.001703	0.000293	0.000976	0.000927	0.000677	0.000858	0.001414	0.000338	0.000100	0.000051	0.000050	0.000004	0.000011	0.001387	0.991213
,	0.025598	0.004849	0.001140	0.026826	0.069958	0.013928	0.021236	0.004270	0.015550	0.001898	0.000189	0.000128	0.000375	0.015546	0.798508
ordering	0.006965	0.003096	0.003116	0.002694	0.008811	0.003461	0.011725	0.005326	0.028102	0.005618	0.000745	0.000342	0.001950	0.009024	0.909024
an	0.003508	0.000802	0.000603	0.000614	0.000484	0.000989	0.002517	0.002445	0.007308	0.008794	0.000700	0.000190	0.001891	0.010162	0.958993
o	0.011207	0.000332	0.000257	0.000276	0.000132	0.000322	0.000825	0.002665	0.001869	0.009232	0.003203	0.000236	0.001343	0.030993	0.937109
##mel	0.003417	0.000296	0.000365	0.000513	0.000039	0.000124	0.000333	0.004401	0.000926	0.002495	0.006930	0.001624	0.000325	0.007792	0.970418
##ette	0.000925	0.000296	0.000723	0.000155	0.000030	0.000135	0.000447	0.000702	0.001212	0.001859	0.002817	0.009681	0.000660	0.004376	0.975982
.	0.043853	0.003648	0.000893	0.000935	0.000324	0.001239	0.002765	0.021359	0.003845	0.010823	0.001714	0.001971	0.003604	0.283277	0.619750
[SEP]	0.019427	0.005742	0.005252	0.005465	0.006369	0.007303	0.006702	0.004360	0.007744	0.004866	0.001806	0.001303	0.001983	0.040022	0.881655
