TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.045558	0.195211	0.204712	0.084584	0.003984	0.011930	0.003523	0.011033	0.007378	0.004529	0.000638	0.000502	0.001966	0.018759	0.405691
A	0.006705	0.072866	0.571876	0.170074	0.043301	0.019677	0.004540	0.024959	0.007673	0.001441	0.001471	0.000410	0.001257	0.011668	0.062084
person	0.021203	0.032252	0.041925	0.133322	0.097265	0.060055	0.013520	0.095629	0.059621	0.011374	0.005188	0.001528	0.001658	0.013766	0.411694
is	0.006235	0.017780	0.057317	0.034077	0.136475	0.088110	0.017078	0.227685	0.075251	0.037433	0.004293	0.000991	0.004041	0.015433	0.277801
at	0.002753	0.002950	0.014690	0.008777	0.006146	0.044559	0.586916	0.127742	0.038175	0.009521	0.006830	0.001205	0.008650	0.006719	0.134366
a	0.003547	0.002266	0.012917	0.010600	0.007642	0.023084	0.604375	0.108194	0.026793	0.006779	0.015054	0.004281	0.019963	0.006980	0.147526
diner	0.003069	0.001300	0.000385	0.001782	0.000894	0.004578	0.013388	0.020604	0.004195	0.009021	0.001010	0.001305	0.001961	0.001598	0.934909
,	0.006253	0.013209	0.022078	0.005864	0.003305	0.004674	0.005203	0.025933	0.175267	0.177166	0.027606	0.007175	0.027376	0.128194	0.370696
ordering	0.001984	0.001594	0.003803	0.000986	0.000619	0.000664	0.003300	0.013816	0.020569	0.121037	0.025528	0.024554	0.061849	0.043659	0.676038
an	0.002779	0.001080	0.004246	0.001443	0.000593	0.000262	0.005898	0.002906	0.022661	0.025084	0.109134	0.039649	0.402011	0.064770	0.317485
o	0.008109	0.003459	0.000953	0.001473	0.000516	0.000428	0.003747	0.003537	0.025761	0.037513	0.009725	0.027586	0.293928	0.072447	0.510818
##mel	0.006733	0.002453	0.000631	0.000670	0.000173	0.000110	0.000643	0.000128	0.001847	0.002084	0.001392	0.005434	0.046680	0.003460	0.927560
##ette	0.001865	0.000741	0.000367	0.001191	0.000528	0.000465	0.001702	0.001359	0.009093	0.010497	0.005870	0.004804	0.031198	0.013505	0.916814
.	0.009644	0.071044	0.057260	0.082708	0.007369	0.010638	0.003245	0.002736	0.006016	0.008569	0.002723	0.000750	0.008308	0.020937	0.708053
[SEP]	0.008134	0.002812	0.005529	0.003553	0.002331	0.002655	0.006876	0.008353	0.004340	0.003994	0.001633	0.000873	0.002907	0.008083	0.937926
