TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.016919	0.007741	0.006919	0.004710	0.002586	0.002842	0.015943	0.006762	0.004168	0.002206	0.000624	0.000418	0.002238	0.008968	0.916956
A	0.005963	0.028906	0.006035	0.017004	0.011196	0.005369	0.006254	0.026063	0.012174	0.002537	0.000285	0.000257	0.001659	0.016453	0.859845
person	0.004232	0.046093	0.010890	0.027112	0.007833	0.002721	0.006677	0.013230	0.007818	0.001043	0.000222	0.000143	0.000804	0.008615	0.862567
is	0.009144	0.337760	0.031570	0.055886	0.012728	0.007534	0.003499	0.010619	0.005683	0.000985	0.000074	0.000194	0.001676	0.023553	0.499094
at	0.018589	0.275534	0.047755	0.152362	0.019592	0.012080	0.007177	0.013026	0.003509	0.000848	0.000167	0.000290	0.001337	0.027152	0.420584
a	0.011636	0.292265	0.089021	0.351144	0.019304	0.011089	0.009906	0.055095	0.002288	0.000435	0.000117	0.000132	0.000492	0.019908	0.137169
diner	0.008676	0.009402	0.024315	0.059504	0.088086	0.016746	0.029565	0.002138	0.000613	0.000225	0.000468	0.000795	0.001129	0.012844	0.745495
,	0.013046	0.085224	0.022917	0.257244	0.158390	0.083322	0.017870	0.019231	0.002275	0.001549	0.000108	0.000170	0.002566	0.030327	0.305761
ordering	0.007591	0.044902	0.017150	0.115862	0.044429	0.024392	0.057307	0.051850	0.022209	0.015513	0.003902	0.005950	0.016346	0.019204	0.553393
an	0.010346	0.073333	0.031273	0.097867	0.014440	0.010161	0.035643	0.295552	0.051649	0.013183	0.005168	0.004649	0.010693	0.023312	0.322732
o	0.012373	0.032272	0.023129	0.053988	0.018611	0.011958	0.035469	0.090532	0.093318	0.034620	0.012922	0.016901	0.029496	0.044269	0.490141
##mel	0.006972	0.005247	0.008129	0.009433	0.001555	0.001273	0.011815	0.017999	0.028982	0.018474	0.035956	0.007448	0.014375	0.014776	0.817566
##ette	0.013354	0.021937	0.011742	0.031461	0.014091	0.009792	0.014250	0.128686	0.107059	0.070305	0.031491	0.011374	0.027946	0.035765	0.470748
.	0.009669	0.040136	0.026264	0.088229	0.013851	0.012831	0.025921	0.246800	0.053896	0.045009	0.011530	0.004095	0.020498	0.037166	0.364104
[SEP]	0.009086	0.004880	0.002654	0.006524	0.006458	0.004243	0.004479	0.004783	0.001841	0.002147	0.001000	0.000836	0.001325	0.006734	0.943007
