TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.136915	0.026932	0.011745	0.033095	0.010053	0.010167	0.004547	0.009710	0.013487	0.014013	0.004351	0.000590	0.000672	0.019878	0.703844
A	0.005745	0.010371	0.097227	0.567988	0.031597	0.021644	0.004526	0.006785	0.009365	0.002059	0.000854	0.000179	0.000378	0.020908	0.220374
person	0.011889	0.011734	0.053245	0.047959	0.028566	0.018326	0.017321	0.014972	0.012623	0.004377	0.002095	0.002075	0.003503	0.007986	0.763327
is	0.007629	0.009467	0.016755	0.013918	0.174313	0.196997	0.080230	0.101576	0.112926	0.019402	0.006215	0.005946	0.006502	0.006969	0.241153
at	0.004981	0.003869	0.022524	0.014057	0.017617	0.053773	0.367070	0.069668	0.065646	0.003892	0.008148	0.006482	0.005122	0.006747	0.350404
a	0.002932	0.002319	0.020371	0.071516	0.015527	0.066256	0.245619	0.048363	0.116380	0.008569	0.003780	0.001402	0.002048	0.006421	0.388498
diner	0.003246	0.000189	0.000364	0.000489	0.000523	0.001029	0.006797	0.006564	0.005823	0.001791	0.000457	0.000630	0.001140	0.002216	0.968743
,	0.013618	0.003779	0.001732	0.004721	0.002770	0.004143	0.001768	0.054148	0.306383	0.170451	0.011457	0.014582	0.070976	0.078507	0.260967
ordering	0.002493	0.001384	0.001398	0.001337	0.000945	0.000425	0.002730	0.002166	0.047065	0.039143	0.021132	0.000969	0.015705	0.032371	0.830737
an	0.001366	0.001115	0.002524	0.002718	0.000422	0.000446	0.003813	0.000957	0.053209	0.027790	0.049503	0.028020	0.024735	0.072207	0.731172
o	0.002066	0.000470	0.001703	0.000325	0.000168	0.000217	0.001077	0.000910	0.007329	0.011862	0.016869	0.184395	0.027896	0.016022	0.728693
##mel	0.001084	0.000704	0.000242	0.000023	0.000016	0.000045	0.000679	0.000035	0.001389	0.002076	0.002192	0.003590	0.055246	0.001481	0.931197
##ette	0.002585	0.000161	0.000250	0.000155	0.000045	0.000068	0.000202	0.000213	0.000979	0.001224	0.000170	0.000556	0.004327	0.006948	0.982118
.	0.014882	0.004785	0.010330	0.007272	0.003477	0.001709	0.001162	0.002405	0.004441	0.003938	0.001246	0.000541	0.003538	0.029719	0.910555
[SEP]	0.024846	0.001532	0.002359	0.002340	0.000951	0.000935	0.001612	0.002707	0.003474	0.001789	0.000845	0.001356	0.001283	0.010210	0.943760
