TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.019722	0.009408	0.008341	0.005063	0.007982	0.004545	0.002599	0.003459	0.017609	0.007910	0.012181	0.002227	0.004155	0.003101	0.891699
A	0.001407	0.022713	0.116141	0.088769	0.064343	0.013385	0.010983	0.026817	0.111813	0.006026	0.004623	0.001413	0.004567	0.018949	0.508051
person	0.000601	0.011104	0.044124	0.015294	0.052526	0.009293	0.022917	0.017244	0.093975	0.003448	0.014504	0.016334	0.005398	0.002730	0.690507
is	0.001563	0.029853	0.041527	0.042120	0.067100	0.037114	0.019255	0.027593	0.074375	0.007928	0.005969	0.001525	0.002332	0.007341	0.634407
at	0.001214	0.005825	0.032625	0.064378	0.078341	0.017714	0.277502	0.014708	0.147654	0.003958	0.005241	0.007266	0.006745	0.001488	0.335341
a	0.001148	0.005805	0.036673	0.071275	0.134967	0.023235	0.165038	0.011605	0.157974	0.005056	0.013584	0.010719	0.027368	0.003645	0.331906
diner	0.000783	0.001638	0.013196	0.001766	0.002196	0.001974	0.004994	0.001063	0.001660	0.000351	0.000600	0.002416	0.000708	0.000801	0.965854
,	0.001045	0.022038	0.019813	0.030061	0.031623	0.014831	0.008872	0.015071	0.266394	0.026579	0.012260	0.003442	0.013315	0.008545	0.526111
ordering	0.001184	0.002719	0.004854	0.007214	0.003865	0.002412	0.023096	0.005529	0.114868	0.037205	0.070570	0.077270	0.175101	0.008155	0.465957
an	0.000234	0.000895	0.007167	0.006137	0.012104	0.001518	0.044054	0.002441	0.187776	0.007236	0.100020	0.096332	0.410337	0.004490	0.119258
o	0.000305	0.000800	0.021571	0.002127	0.001503	0.000229	0.041146	0.001227	0.014938	0.000773	0.027605	0.722524	0.073998	0.002291	0.088964
##mel	0.000793	0.000188	0.008594	0.000940	0.000990	0.000136	0.035751	0.001039	0.015155	0.000508	0.012975	0.145544	0.041870	0.002355	0.733164
##ette	0.000188	0.000567	0.008730	0.001887	0.002270	0.000229	0.051471	0.000863	0.020946	0.001413	0.055836	0.748602	0.053636	0.002090	0.051272
.	0.001558	0.051936	0.014361	0.027970	0.009825	0.019428	0.003834	0.006438	0.019536	0.041917	0.006872	0.001167	0.009132	0.018434	0.767591
[SEP]	0.011501	0.004082	0.001934	0.001602	0.000649	0.001767	0.001048	0.001274	0.000840	0.001129	0.000490	0.000435	0.000609	0.008995	0.963645
