TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.042258	0.052424	0.030707	0.009720	0.015779	0.026860	0.006968	0.013621	0.017008	0.020498	0.000810	0.000726	0.006131	0.042982	0.713506
A	0.081989	0.133908	0.138207	0.105479	0.052803	0.063950	0.021079	0.025861	0.071592	0.044777	0.005786	0.003261	0.011944	0.088636	0.150729
person	0.126961	0.055124	0.084240	0.054844	0.034958	0.041879	0.033541	0.017691	0.087878	0.042377	0.012577	0.014561	0.016776	0.032693	0.343901
is	0.122927	0.059163	0.093356	0.070549	0.044541	0.032107	0.015366	0.047645	0.119893	0.057615	0.010169	0.007890	0.016433	0.074256	0.228091
at	0.165726	0.012539	0.037916	0.037919	0.070676	0.034433	0.015161	0.041390	0.281944	0.051005	0.009579	0.003335	0.009887	0.061777	0.166711
a	0.161327	0.035454	0.096495	0.038199	0.050167	0.078842	0.037108	0.016346	0.090107	0.070423	0.021238	0.004975	0.017851	0.132737	0.148730
diner	0.224450	0.010001	0.032034	0.016739	0.010486	0.019592	0.014099	0.006612	0.009698	0.013058	0.013778	0.004266	0.006002	0.033347	0.585838
,	0.131495	0.032142	0.035624	0.033731	0.020962	0.012686	0.006804	0.023149	0.022096	0.012816	0.001672	0.001967	0.004344	0.026546	0.633968
ordering	0.220196	0.010865	0.009689	0.009263	0.007190	0.003895	0.006157	0.009144	0.026538	0.013359	0.006125	0.003903	0.008951	0.034435	0.630291
an	0.223342	0.042253	0.032115	0.030731	0.008417	0.008864	0.007792	0.013735	0.021389	0.024379	0.010525	0.004481	0.009163	0.038322	0.524492
o	0.223442	0.044607	0.030305	0.020579	0.008495	0.006015	0.012214	0.007685	0.008713	0.010843	0.010793	0.002857	0.012234	0.012325	0.588890
##mel	0.033928	0.001696	0.002277	0.002029	0.000780	0.000703	0.001600	0.001192	0.000345	0.001170	0.001499	0.001114	0.001026	0.002335	0.948307
##ette	0.143394	0.023193	0.024907	0.013278	0.004396	0.005197	0.009053	0.012813	0.007830	0.014496	0.006161	0.001759	0.007271	0.024379	0.701873
.	0.094261	0.068188	0.031356	0.064718	0.008191	0.009107	0.004897	0.012638	0.006783	0.009200	0.002471	0.000756	0.003469	0.047519	0.636447
[SEP]	0.070857	0.001023	0.000883	0.002926	0.000569	0.000847	0.000792	0.005568	0.000782	0.001176	0.001036	0.000404	0.000762	0.008178	0.904196
