TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.178630	0.091812	0.039986	0.131909	0.020707	0.046366	0.023911	0.104176	0.042642	0.026174	0.017846	0.016421	0.011139	0.102154	0.146126
A	0.022237	0.066584	0.047284	0.040961	0.008697	0.016857	0.019259	0.026984	0.018555	0.009330	0.004782	0.002716	0.002401	0.048642	0.664711
person	0.021231	0.062126	0.111132	0.042000	0.003543	0.016680	0.032840	0.034490	0.018970	0.020132	0.004717	0.002197	0.004335	0.040180	0.585427
is	0.009832	0.016813	0.010137	0.015298	0.004968	0.011910	0.013912	0.019841	0.030130	0.008411	0.001958	0.000994	0.001499	0.027181	0.827115
at	0.003784	0.011966	0.001193	0.002768	0.004231	0.009473	0.005497	0.004330	0.011332	0.006149	0.000641	0.000754	0.000569	0.009205	0.928108
a	0.010271	0.024277	0.009363	0.008846	0.005640	0.012234	0.013845	0.012232	0.015868	0.005953	0.001356	0.000721	0.000564	0.016186	0.862646
diner	0.023466	0.088925	0.012415	0.016842	0.004168	0.056154	0.047281	0.019711	0.009432	0.020280	0.004037	0.001409	0.005977	0.024211	0.665691
,	0.008909	0.018816	0.017123	0.010125	0.002507	0.006816	0.013445	0.014706	0.025561	0.007678	0.002184	0.000679	0.001327	0.014916	0.855207
ordering	0.002061	0.004761	0.003372	0.003399	0.002118	0.006480	0.008999	0.004163	0.035977	0.014457	0.002067	0.001006	0.002610	0.005813	0.902717
an	0.007530	0.014044	0.013921	0.010785	0.003824	0.017405	0.017934	0.008713	0.041293	0.042308	0.006107	0.003552	0.004552	0.012867	0.795164
o	0.007609	0.012294	0.003514	0.003530	0.000591	0.005680	0.004222	0.003498	0.001907	0.007598	0.002817	0.000979	0.002247	0.011936	0.931580
##mel	0.002136	0.003859	0.003152	0.000945	0.000257	0.001312	0.001001	0.000940	0.000731	0.003312	0.001489	0.000944	0.001092	0.005686	0.973144
##ette	0.015489	0.024224	0.009541	0.008037	0.001208	0.017936	0.008048	0.008128	0.005366	0.024422	0.008903	0.004091	0.010750	0.017368	0.836488
.	0.028206	0.036622	0.021687	0.018069	0.007415	0.010161	0.016599	0.018604	0.035238	0.016030	0.007051	0.004661	0.007971	0.048670	0.723016
[SEP]	0.068643	0.049148	0.067246	0.066967	0.063048	0.056341	0.073658	0.064843	0.077658	0.072092	0.079368	0.081488	0.069495	0.063314	0.046690
