TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.744130	0.019778	0.013011	0.021398	0.022673	0.014930	0.011563	0.028612	0.011274	0.012620	0.006157	0.017462	0.015179	0.027758	0.033456
A	0.028344	0.056948	0.083974	0.645863	0.111028	0.013059	0.029571	0.012148	0.007141	0.000367	0.000837	0.003713	0.001389	0.000278	0.005340
person	0.366081	0.055706	0.014552	0.039481	0.409150	0.045221	0.016714	0.014184	0.020374	0.002184	0.000563	0.007159	0.004840	0.001148	0.002643
is	0.053121	0.041697	0.046314	0.037177	0.168489	0.217379	0.312022	0.027758	0.075662	0.008919	0.001935	0.001664	0.003489	0.001673	0.002702
at	0.011196	0.003834	0.031957	0.012742	0.005741	0.018687	0.865692	0.021488	0.018618	0.002868	0.002891	0.002110	0.000280	0.000170	0.001726
a	0.033317	0.002150	0.006527	0.033808	0.019861	0.022158	0.335216	0.320031	0.160366	0.017803	0.018778	0.022561	0.004202	0.000373	0.002850
diner	0.752074	0.001365	0.000397	0.001959	0.023352	0.011972	0.015943	0.110851	0.021061	0.019778	0.003959	0.019475	0.014677	0.001894	0.001243
,	0.051398	0.001474	0.000869	0.000641	0.002149	0.021970	0.037558	0.064809	0.161972	0.551070	0.036591	0.020532	0.021772	0.019181	0.008015
ordering	0.141015	0.002537	0.004776	0.003005	0.002951	0.002521	0.350262	0.053284	0.063789	0.089191	0.122950	0.035151	0.031431	0.037126	0.060011
an	0.070235	0.001079	0.002025	0.001298	0.000700	0.000501	0.008417	0.025353	0.057972	0.061522	0.180401	0.349852	0.107855	0.038363	0.094425
o	0.146566	0.006504	0.000123	0.000583	0.002766	0.001280	0.000293	0.003591	0.023037	0.057596	0.019242	0.074643	0.522711	0.065177	0.075890
##mel	0.833730	0.001997	0.001039	0.000191	0.000273	0.000748	0.000055	0.000277	0.001241	0.021475	0.005106	0.002520	0.022602	0.044440	0.064306
##ette	0.728414	0.002365	0.002203	0.000315	0.000231	0.000135	0.000564	0.000719	0.000417	0.003663	0.006188	0.007895	0.005731	0.055667	0.185493
.	0.583776	0.001794	0.000583	0.001550	0.000595	0.000064	0.000250	0.000434	0.000431	0.000598	0.001578	0.029160	0.023933	0.075751	0.279503
[SEP]	0.973899	0.000335	0.000039	0.000179	0.000307	0.000049	0.000014	0.000033	0.000055	0.000094	0.000020	0.000890	0.003578	0.006449	0.014058
