TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.011627	0.022635	0.011887	0.012544	0.024058	0.007976	0.068250	0.018387	0.045764	0.022285	0.015185	0.003608	0.041226	0.021407	0.673161
A	0.022287	0.019056	0.008453	0.006980	0.001696	0.000902	0.001261	0.011039	0.000945	0.012809	0.004230	0.001530	0.000803	0.084214	0.823795
person	0.064406	0.255572	0.037799	0.040271	0.053586	0.009608	0.010031	0.002090	0.002899	0.006551	0.001498	0.002444	0.001065	0.011920	0.500261
is	0.019942	0.338836	0.087164	0.038195	0.011758	0.006723	0.010924	0.003267	0.008223	0.001538	0.000934	0.000320	0.001990	0.028990	0.441195
at	0.016847	0.010442	0.347272	0.327037	0.021578	0.001228	0.017252	0.002004	0.002837	0.000457	0.000250	0.001496	0.001022	0.003952	0.246325
a	0.012106	0.023943	0.120760	0.095146	0.031798	0.010879	0.023777	0.008101	0.001017	0.001650	0.000951	0.000192	0.000320	0.004886	0.664477
diner	0.054761	0.001751	0.034919	0.009175	0.065181	0.026848	0.018694	0.002300	0.002130	0.001039	0.000989	0.000098	0.000302	0.002521	0.779293
,	0.003897	0.003493	0.008048	0.085175	0.099421	0.037994	0.120287	0.046362	0.008209	0.001541	0.000607	0.000175	0.001304	0.000991	0.582496
ordering	0.009321	0.000729	0.003258	0.003126	0.006322	0.000994	0.020696	0.025665	0.005138	0.003528	0.007521	0.002339	0.004394	0.006568	0.900399
an	0.017215	0.002977	0.007856	0.004971	0.001523	0.001292	0.010388	0.078138	0.034184	0.036200	0.006671	0.003108	0.004708	0.017027	0.773744
o	0.026470	0.002841	0.003396	0.001547	0.000232	0.000862	0.006078	0.011132	0.004159	0.098193	0.010616	0.018848	0.012410	0.027914	0.775301
##mel	0.018487	0.000039	0.001371	0.000183	0.000042	0.000034	0.002968	0.004629	0.000207	0.001307	0.274985	0.017680	0.003753	0.019493	0.654822
##ette	0.002770	0.000303	0.000587	0.001204	0.000561	0.000314	0.005145	0.004437	0.008491	0.029999	0.189857	0.159601	0.009832	0.007843	0.579055
.	0.011705	0.004885	0.004922	0.003362	0.000571	0.001124	0.009277	0.031982	0.026563	0.060837	0.018769	0.010407	0.050081	0.091165	0.674349
[SEP]	0.021685	0.004361	0.004897	0.004044	0.007964	0.003941	0.003096	0.004644	0.005040	0.007043	0.003838	0.001473	0.001948	0.031461	0.894564
