TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.027206	0.094380	0.026703	0.044865	0.061022	0.073044	0.082488	0.079320	0.074730	0.090208	0.041760	0.054071	0.058045	0.157625	0.034533
A	0.072904	0.047649	0.061967	0.054434	0.066024	0.072312	0.083258	0.064358	0.061462	0.109825	0.052139	0.023264	0.064052	0.041156	0.125195
person	0.257652	0.032533	0.106779	0.102830	0.036325	0.024572	0.055642	0.061245	0.021758	0.029668	0.033205	0.033604	0.026512	0.044416	0.133259
is	0.059234	0.029043	0.116018	0.073641	0.067707	0.043872	0.073929	0.053721	0.096157	0.065282	0.072468	0.032669	0.069394	0.033966	0.112898
at	0.089820	0.039718	0.064570	0.080498	0.049736	0.040978	0.095463	0.084192	0.064229	0.055505	0.036011	0.037974	0.055000	0.059513	0.146791
a	0.086710	0.054560	0.049912	0.082578	0.044224	0.059057	0.073069	0.056923	0.056249	0.084841	0.040174	0.036223	0.046306	0.066487	0.162689
diner	0.296482	0.024784	0.144342	0.089739	0.026547	0.023740	0.072778	0.046095	0.061256	0.018871	0.023180	0.021190	0.034410	0.045674	0.070912
,	0.087834	0.067370	0.040728	0.075497	0.042975	0.057021	0.062345	0.075232	0.046183	0.073345	0.040498	0.038707	0.058740	0.066477	0.167047
ordering	0.249297	0.022288	0.108803	0.079319	0.048058	0.026443	0.129329	0.029116	0.035595	0.029284	0.035770	0.038554	0.063638	0.026294	0.078213
an	0.077188	0.070357	0.044780	0.068157	0.049456	0.085962	0.065615	0.078292	0.054066	0.089743	0.040189	0.043957	0.052318	0.073938	0.105981
o	0.148099	0.033254	0.050660	0.073339	0.049435	0.049445	0.128366	0.073682	0.103525	0.054195	0.026837	0.058161	0.037647	0.053523	0.059832
##mel	0.191475	0.008986	0.068655	0.055203	0.036663	0.019250	0.257382	0.030853	0.140604	0.034904	0.017271	0.010715	0.057917	0.036424	0.033699
##ette	0.212523	0.044843	0.077949	0.097863	0.079769	0.038862	0.123572	0.071456	0.022514	0.027058	0.023173	0.021320	0.016969	0.067956	0.074173
.	0.044363	0.068214	0.029520	0.051347	0.039492	0.089684	0.052696	0.115080	0.059198	0.096929	0.027447	0.034375	0.050202	0.101208	0.140245
[SEP]	0.055366	0.121272	0.025415	0.090671	0.047232	0.108058	0.029815	0.100132	0.019240	0.069015	0.023041	0.039538	0.029551	0.089567	0.152087
