TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.026229	0.030143	0.103923	0.152688	0.026019	0.024677	0.095139	0.056414	0.073770	0.020583	0.011631	0.007449	0.034325	0.131193	0.205817
A	0.210154	0.278423	0.000868	0.000211	0.000051	0.037776	0.000419	0.000880	0.000088	0.016489	0.000271	0.000047	0.000071	0.211326	0.242924
person	0.176947	0.000711	0.196767	0.001714	0.000014	0.000810	0.000242	0.000682	0.000107	0.000414	0.000219	0.000031	0.000013	0.060916	0.560412
is	0.151052	0.000353	0.001858	0.157436	0.000063	0.000395	0.000177	0.000839	0.000071	0.000866	0.000123	0.000044	0.000020	0.044193	0.642510
at	0.183799	0.000106	0.000003	0.000029	0.170898	0.001162	0.001349	0.000048	0.001522	0.001635	0.000237	0.000014	0.000120	0.021160	0.617917
a	0.232451	0.048287	0.000564	0.000456	0.000668	0.156101	0.000727	0.000365	0.000218	0.055355	0.000319	0.000093	0.000092	0.051166	0.453140
diner	0.106649	0.000126	0.000032	0.000082	0.000886	0.000445	0.116089	0.000586	0.000262	0.000238	0.000017	0.000315	0.000087	0.020564	0.753622
,	0.156836	0.000430	0.000294	0.000743	0.000019	0.000102	0.000164	0.280717	0.000075	0.000095	0.000029	0.000143	0.000096	0.070326	0.489930
ordering	0.179183	0.000082	0.000012	0.000032	0.000591	0.000151	0.000155	0.000106	0.014482	0.000112	0.000015	0.000010	0.000082	0.014502	0.790485
an	0.264503	0.030928	0.000193	0.000471	0.000435	0.045596	0.000248	0.000234	0.000110	0.134643	0.000099	0.000037	0.000023	0.024338	0.498143
o	0.277643	0.000648	0.000188	0.000130	0.000716	0.000412	0.000073	0.000125	0.000033	0.000200	0.259144	0.000031	0.000003	0.014079	0.446575
##mel	0.266431	0.000114	0.000090	0.000176	0.000082	0.000323	0.001333	0.001054	0.000079	0.000179	0.000142	0.131799	0.000005	0.022569	0.575624
##ette	0.109536	0.000297	0.000016	0.000020	0.000144	0.000120	0.000312	0.000648	0.000617	0.000038	0.000005	0.000003	0.129769	0.048669	0.709808
.	0.116656	0.039378	0.007202	0.009189	0.001598	0.002741	0.003214	0.022987	0.002497	0.000909	0.000481	0.000077	0.005082	0.135947	0.652043
[SEP]	0.031504	0.002781	0.003171	0.007843	0.002910	0.004016	0.003622	0.004115	0.003294	0.003245	0.002300	0.001703	0.003036	0.030904	0.895554
