TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.051232	0.020588	0.013201	0.021894	0.009337	0.015475	0.015847	0.007730	0.058208	0.012404	0.002575	0.021056	0.005367	0.037469	0.707617
A	0.015104	0.036972	0.082222	0.121234	0.110008	0.036853	0.044994	0.037676	0.150349	0.033351	0.005007	0.013660	0.020839	0.091962	0.199769
person	0.024910	0.066611	0.012568	0.113163	0.039859	0.046320	0.030862	0.046568	0.153432	0.037423	0.043878	0.045783	0.028562	0.084453	0.225607
is	0.016703	0.014405	0.049780	0.011364	0.089400	0.014969	0.029994	0.020767	0.026978	0.016238	0.018235	0.013284	0.023287	0.040297	0.614297
at	0.005260	0.028133	0.038005	0.074615	0.013815	0.013004	0.137320	0.008286	0.376520	0.032237	0.023363	0.054030	0.037845	0.016298	0.141270
a	0.014340	0.016763	0.043880	0.146561	0.146595	0.022737	0.061713	0.029687	0.249472	0.032672	0.006804	0.022923	0.028583	0.039968	0.137302
diner	0.001782	0.002833	0.001107	0.005070	0.004411	0.002904	0.002124	0.001393	0.004517	0.001541	0.004406	0.000836	0.004571	0.002664	0.959841
,	0.011683	0.017144	0.041120	0.081147	0.023677	0.017257	0.008540	0.019660	0.057144	0.017765	0.008316	0.008206	0.005557	0.041482	0.641301
ordering	0.004824	0.011772	0.016344	0.024592	0.059119	0.021147	0.031502	0.014165	0.168515	0.019776	0.019018	0.025739	0.162249	0.040187	0.381050
an	0.002795	0.001811	0.016244	0.045792	0.051823	0.003699	0.064947	0.016871	0.586938	0.018237	0.017711	0.078683	0.029542	0.016619	0.048290
o	0.001758	0.000180	0.000710	0.002922	0.003169	0.000307	0.004970	0.004317	0.002371	0.001603	0.009571	0.620577	0.100950	0.009353	0.237244
##mel	0.008879	0.003789	0.002558	0.006681	0.004463	0.002314	0.018158	0.004122	0.011510	0.002129	0.039988	0.006687	0.021528	0.029647	0.837549
##ette	0.000673	0.000098	0.000999	0.002132	0.001039	0.000129	0.002275	0.002197	0.024991	0.001846	0.023976	0.893543	0.007152	0.007435	0.031516
.	0.012565	0.013039	0.037483	0.064056	0.025598	0.011098	0.016904	0.008139	0.091113	0.014605	0.004033	0.018573	0.006938	0.019301	0.656556
[SEP]	0.001827	0.001815	0.002850	0.003551	0.000845	0.001151	0.002124	0.001383	0.003448	0.001002	0.001215	0.001725	0.000556	0.003402	0.973108
