TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.012941	0.022284	0.003617	0.013464	0.002734	0.003813	0.001117	0.034584	0.013731	0.004627	0.000783	0.000059	0.001135	0.042330	0.842782
A	0.045066	0.040869	0.005439	0.018815	0.004259	0.002367	0.000466	0.034898	0.002700	0.000542	0.000233	0.000038	0.000358	0.099921	0.744031
person	0.021865	0.311353	0.036607	0.020151	0.009397	0.059751	0.002470	0.013357	0.013700	0.006501	0.001044	0.000238	0.000589	0.019076	0.483901
is	0.018763	0.021289	0.015695	0.014945	0.008596	0.004604	0.003898	0.007371	0.005738	0.001409	0.001152	0.001503	0.001372	0.015262	0.878402
at	0.007392	0.002180	0.002625	0.010272	0.002655	0.001140	0.001906	0.003686	0.000956	0.000190	0.000210	0.000283	0.000251	0.005029	0.961227
a	0.008750	0.004733	0.001232	0.008254	0.042363	0.002794	0.006009	0.005313	0.013340	0.000774	0.000428	0.000245	0.000848	0.012845	0.892072
diner	0.002246	0.005133	0.000606	0.003167	0.009207	0.016356	0.002268	0.001191	0.008306	0.004993	0.002611	0.002292	0.000736	0.002398	0.938489
,	0.031566	0.007058	0.007116	0.002771	0.051939	0.009121	0.157979	0.017380	0.018702	0.001696	0.001610	0.005298	0.023121	0.020685	0.643958
ordering	0.009914	0.003885	0.001837	0.010821	0.019030	0.009795	0.005993	0.084749	0.023085	0.009074	0.002580	0.006833	0.003036	0.010678	0.798689
an	0.007710	0.002109	0.000664	0.007666	0.002995	0.001461	0.000988	0.008409	0.034573	0.007223	0.000615	0.000378	0.004354	0.008033	0.912822
o	0.002995	0.001142	0.000116	0.001025	0.001155	0.003364	0.000130	0.000704	0.005292	0.022052	0.005989	0.006169	0.002793	0.001944	0.945129
##mel	0.001306	0.000268	0.000132	0.000399	0.000419	0.000365	0.000350	0.000188	0.002334	0.007811	0.716011	0.055366	0.007057	0.000591	0.207401
##ette	0.000103	0.000018	0.000004	0.000026	0.000054	0.000096	0.000071	0.000011	0.000512	0.000913	0.011327	0.974393	0.002205	0.000069	0.010197
.	0.040988	0.005005	0.006707	0.004231	0.012437	0.004639	0.056950	0.011503	0.037474	0.004620	0.002285	0.008474	0.056715	0.043973	0.703999
[SEP]	0.057124	0.021185	0.009442	0.008559	0.007388	0.013475	0.019783	0.012046	0.018624	0.011364	0.006615	0.011220	0.017179	0.084461	0.701534
