TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.099632	0.015350	0.022854	0.059867	0.017977	0.012249	0.020306	0.058440	0.052514	0.017265	0.005119	0.018732	0.023307	0.036685	0.539703
A	0.060694	0.081851	0.052329	0.119522	0.027268	0.096387	0.017477	0.121978	0.090288	0.147687	0.008865	0.015069	0.020381	0.082559	0.057645
person	0.224034	0.168516	0.034468	0.051136	0.043778	0.038313	0.022390	0.046655	0.051398	0.036778	0.017200	0.025786	0.073526	0.076068	0.089954
is	0.051290	0.108910	0.053156	0.055370	0.035364	0.064568	0.019367	0.043453	0.202259	0.105102	0.010041	0.023637	0.028937	0.059598	0.138949
at	0.026351	0.035351	0.033977	0.026649	0.106309	0.030263	0.086508	0.022613	0.316031	0.050845	0.027584	0.050702	0.093524	0.025466	0.067828
a	0.067865	0.108334	0.046361	0.117981	0.040490	0.064018	0.026504	0.045983	0.169978	0.129884	0.006867	0.019112	0.039392	0.040329	0.076901
diner	0.026217	0.033358	0.062909	0.012925	0.038256	0.020410	0.100893	0.007651	0.042019	0.017211	0.024120	0.055055	0.338068	0.012030	0.208881
,	0.059041	0.040347	0.020851	0.088031	0.014484	0.027468	0.007046	0.037540	0.023462	0.032631	0.002036	0.001282	0.002813	0.096887	0.546079
ordering	0.086778	0.080529	0.013872	0.023056	0.060519	0.034698	0.066971	0.027741	0.041667	0.057059	0.069345	0.018419	0.180707	0.040599	0.198039
an	0.048088	0.087954	0.035382	0.137565	0.033273	0.052869	0.020301	0.025338	0.225906	0.116766	0.014394	0.021936	0.046812	0.031768	0.101650
o	0.045892	0.013126	0.028719	0.007626	0.003945	0.005379	0.007427	0.005133	0.006870	0.005581	0.003341	0.002366	0.007439	0.027031	0.830124
##mel	0.004880	0.014123	0.004107	0.011645	0.003900	0.006384	0.028393	0.001449	0.008699	0.006728	0.022249	0.000736	0.012793	0.006017	0.867895
##ette	0.116788	0.060119	0.019414	0.011261	0.030226	0.017031	0.068197	0.015120	0.040391	0.019514	0.063558	0.062746	0.227241	0.088367	0.160028
.	0.078983	0.100966	0.013047	0.091323	0.007811	0.022975	0.009707	0.132051	0.017227	0.015625	0.005374	0.002289	0.009664	0.059667	0.433290
[SEP]	0.010072	0.002372	0.002365	0.001554	0.000228	0.001150	0.000959	0.000927	0.000353	0.000381	0.000410	0.000378	0.000274	0.001387	0.977190
