TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.011915	0.001503	0.000975	0.006031	0.000959	0.000646	0.000459	0.001958	0.000890	0.001010	0.000077	0.000448	0.000123	0.046315	0.926690
A	0.002891	0.123707	0.035817	0.135469	0.010170	0.007280	0.000191	0.012770	0.004293	0.001617	0.000016	0.000110	0.000026	0.041929	0.623715
person	0.006395	0.091992	0.036262	0.063554	0.009635	0.004715	0.005089	0.005740	0.004752	0.000936	0.000111	0.000142	0.000186	0.019690	0.750800
is	0.006804	0.029244	0.019672	0.041474	0.023942	0.021534	0.001185	0.012034	0.000753	0.002492	0.000058	0.000080	0.000102	0.023238	0.817385
at	0.002855	0.007695	0.007595	0.054348	0.072193	0.024114	0.001899	0.046431	0.008711	0.002761	0.000048	0.000283	0.000080	0.009444	0.761543
a	0.003986	0.039589	0.038142	0.060752	0.100304	0.068777	0.003577	0.044190	0.008434	0.004789	0.000072	0.000284	0.000169	0.023525	0.603410
diner	0.008586	0.011985	0.005520	0.013100	0.040807	0.078248	0.004197	0.028981	0.010089	0.003822	0.001122	0.000281	0.002166	0.012938	0.778157
,	0.014434	0.024198	0.003550	0.031145	0.013313	0.016997	0.000281	0.014724	0.005679	0.005403	0.000035	0.000197	0.000152	0.029501	0.840391
ordering	0.005298	0.007043	0.001845	0.005909	0.001236	0.001882	0.000325	0.045646	0.021608	0.026164	0.000402	0.000193	0.000226	0.018216	0.864006
an	0.003415	0.006534	0.002721	0.005649	0.002909	0.004207	0.000325	0.034728	0.033958	0.081093	0.003330	0.001252	0.000756	0.036256	0.782867
o	0.002330	0.002600	0.003154	0.001328	0.000830	0.003697	0.002001	0.010652	0.037729	0.091843	0.023264	0.456558	0.024828	0.023736	0.315450
##mel	0.006608	0.011007	0.000988	0.001931	0.000998	0.005415	0.001856	0.044459	0.057475	0.067666	0.018533	0.005593	0.294882	0.045067	0.437521
##ette	0.016256	0.007420	0.003172	0.004215	0.003093	0.007740	0.001720	0.011207	0.028722	0.067946	0.003896	0.000440	0.001695	0.081133	0.761345
.	0.023479	0.017927	0.004100	0.046728	0.013951	0.015671	0.000905	0.015951	0.011091	0.012205	0.000963	0.000874	0.005608	0.087627	0.742920
[SEP]	0.041694	0.014726	0.013756	0.017695	0.011712	0.008751	0.007626	0.010368	0.010644	0.005664	0.004373	0.002932	0.004378	0.032892	0.812790
