TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.186789	0.046779	0.011737	0.011363	0.128240	0.246564	0.022214	0.084178	0.027372	0.122710	0.012525	0.010476	0.013877	0.045034	0.030142
A	0.008824	0.007069	0.476162	0.124314	0.027994	0.019555	0.051828	0.022341	0.034440	0.023174	0.047893	0.042050	0.036796	0.027440	0.050120
person	0.006078	0.045840	0.141436	0.033615	0.020627	0.039134	0.183559	0.015359	0.118808	0.020707	0.229672	0.047926	0.059425	0.009343	0.028471
is	0.004826	0.015825	0.346328	0.031138	0.029740	0.027744	0.126188	0.021237	0.060788	0.028299	0.121096	0.034560	0.066611	0.017037	0.068582
at	0.001932	0.024570	0.185757	0.123885	0.020552	0.056015	0.160486	0.032779	0.071214	0.030024	0.108993	0.052971	0.039073	0.027321	0.064427
a	0.003544	0.018840	0.236023	0.081146	0.068362	0.044559	0.056230	0.038264	0.055843	0.057891	0.128938	0.033411	0.046289	0.032363	0.098296
diner	0.022332	0.040533	0.106474	0.032865	0.090199	0.137799	0.048946	0.058384	0.052337	0.061644	0.164233	0.039403	0.046178	0.048530	0.050142
,	0.000191	0.076961	0.026369	0.013962	0.082210	0.212907	0.018349	0.096601	0.043556	0.204026	0.029456	0.012567	0.020369	0.072133	0.090344
ordering	0.008113	0.013184	0.226168	0.032860	0.016727	0.015460	0.386536	0.009607	0.043360	0.023724	0.097208	0.032078	0.044219	0.014423	0.036333
an	0.007880	0.015833	0.148913	0.052907	0.035993	0.031431	0.077729	0.032832	0.080539	0.046597	0.154903	0.042721	0.082750	0.040395	0.148578
o	0.014022	0.013635	0.120053	0.018303	0.025866	0.025687	0.086054	0.020424	0.033432	0.060448	0.085477	0.164115	0.173364	0.063269	0.095850
##mel	0.455939	0.006157	0.042227	0.025080	0.072037	0.052595	0.027378	0.046533	0.023357	0.083034	0.016693	0.013885	0.038214	0.038153	0.058719
##ette	0.160803	0.006322	0.055274	0.001908	0.048719	0.020798	0.233801	0.022030	0.048821	0.030925	0.092772	0.100017	0.067126	0.026065	0.084618
.	0.002053	0.019633	0.031894	0.019610	0.082355	0.064303	0.015179	0.070941	0.031228	0.096501	0.036699	0.035010	0.044478	0.186559	0.263557
[SEP]	0.233636	0.015936	0.032244	0.023561	0.077083	0.073834	0.024725	0.093343	0.012462	0.053988	0.050921	0.040910	0.073413	0.135632	0.058312
