TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.172144	0.014047	0.026510	0.007383	0.024889	0.010497	0.090571	0.016124	0.060040	0.005283	0.009624	0.072643	0.016689	0.015078	0.458479
A	0.014031	0.030452	0.115179	0.019484	0.039187	0.021982	0.116081	0.052212	0.072407	0.018963	0.071342	0.191005	0.027511	0.043401	0.166763
person	0.006030	0.018859	0.025390	0.007879	0.025417	0.009543	0.035316	0.015434	0.047789	0.007472	0.028851	0.106176	0.015806	0.027337	0.622702
is	0.001468	0.003781	0.017781	0.004915	0.003934	0.003577	0.008450	0.022152	0.012899	0.003226	0.019310	0.011880	0.008597	0.010094	0.867935
at	0.005041	0.011866	0.013892	0.003753	0.004996	0.005079	0.019883	0.014990	0.012387	0.005893	0.011626	0.021484	0.004319	0.014574	0.850217
a	0.008796	0.017083	0.076091	0.008022	0.056339	0.005806	0.089812	0.039956	0.050079	0.004435	0.023676	0.076898	0.021642	0.024027	0.497338
diner	0.003270	0.004680	0.004840	0.001502	0.014391	0.002127	0.025623	0.005104	0.011379	0.001439	0.008119	0.037995	0.011297	0.011993	0.856240
,	0.010281	0.014181	0.064346	0.024703	0.035401	0.010029	0.026688	0.136929	0.025240	0.005969	0.018161	0.036685	0.011171	0.071313	0.508903
ordering	0.001251	0.002919	0.001873	0.000649	0.001160	0.002141	0.003160	0.003725	0.002167	0.001678	0.003051	0.003388	0.001739	0.004651	0.966448
an	0.007582	0.016056	0.029213	0.004671	0.020673	0.005573	0.068389	0.014079	0.047539	0.003968	0.017891	0.126107	0.033400	0.024012	0.580846
o	0.015038	0.027831	0.027842	0.003453	0.023912	0.013400	0.059223	0.007990	0.036764	0.015812	0.019926	0.153265	0.049785	0.051520	0.494240
##mel	0.026078	0.014828	0.014604	0.004876	0.017767	0.006652	0.056508	0.012708	0.030263	0.009378	0.042165	0.018022	0.104920	0.061621	0.579610
##ette	0.002962	0.010324	0.008985	0.004934	0.006805	0.008109	0.025135	0.016299	0.011168	0.010052	0.020601	0.073281	0.010057	0.025609	0.765679
.	0.005273	0.016433	0.069120	0.019665	0.027946	0.011216	0.032682	0.184403	0.042054	0.007510	0.015737	0.037154	0.008676	0.042084	0.480048
[SEP]	0.005874	0.000949	0.001069	0.000824	0.001324	0.001154	0.001424	0.007816	0.001492	0.001048	0.000798	0.000974	0.000451	0.012411	0.962392
