TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.005939	0.258930	0.055377	0.179184	0.041267	0.024597	0.013348	0.028891	0.057239	0.014974	0.028170	0.012564	0.027585	0.096682	0.155251
A	0.035070	0.532992	0.059289	0.145922	0.005502	0.010499	0.003017	0.019491	0.004739	0.001581	0.001806	0.001790	0.000954	0.076058	0.101290
person	0.037910	0.119773	0.078072	0.042963	0.006402	0.007522	0.014621	0.012646	0.010047	0.001692	0.004902	0.006801	0.002286	0.048062	0.606302
is	0.069035	0.252695	0.103547	0.197329	0.034882	0.033176	0.009021	0.063372	0.011585	0.003741	0.001343	0.001360	0.001080	0.045072	0.172762
at	0.033018	0.008941	0.026376	0.018919	0.027225	0.005676	0.059414	0.016342	0.018082	0.001044	0.002963	0.004650	0.002323	0.008043	0.766985
a	0.048733	0.099496	0.054975	0.184257	0.032095	0.029671	0.068957	0.045052	0.026582	0.004478	0.006962	0.008280	0.004000	0.079816	0.306645
diner	0.020548	0.001653	0.004095	0.002660	0.001562	0.000931	0.024784	0.002367	0.003948	0.000480	0.002517	0.009600	0.002037	0.003779	0.919041
,	0.122231	0.085412	0.043654	0.119897	0.007972	0.008693	0.011147	0.052364	0.009358	0.002730	0.002755	0.003612	0.001493	0.107951	0.420729
ordering	0.015803	0.000611	0.001938	0.002422	0.002143	0.000572	0.038191	0.002675	0.015781	0.001158	0.009148	0.025118	0.006706	0.001327	0.876408
an	0.039615	0.014410	0.010014	0.023352	0.008998	0.004936	0.132602	0.007454	0.081950	0.021727	0.084003	0.177765	0.071862	0.006843	0.314468
o	0.009443	0.001295	0.002217	0.002489	0.000712	0.000299	0.060297	0.001039	0.007608	0.000704	0.035044	0.082853	0.016801	0.001061	0.778137
##mel	0.006562	0.000124	0.000229	0.000089	0.000039	0.000027	0.006279	0.000092	0.001574	0.000597	0.013062	0.092175	0.007033	0.000365	0.871752
##ette	0.015398	0.000967	0.002066	0.002161	0.001261	0.000333	0.062406	0.001352	0.014091	0.001298	0.023829	0.068240	0.023153	0.001449	0.781995
.	0.079347	0.174758	0.031775	0.066475	0.005633	0.012638	0.007772	0.020377	0.015773	0.003186	0.001276	0.001219	0.001493	0.199975	0.378302
[SEP]	0.009088	0.002861	0.001419	0.004302	0.001993	0.001245	0.005150	0.005607	0.009360	0.002543	0.003504	0.003391	0.003590	0.088726	0.857219
