TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.011512	0.028727	0.025552	0.046676	0.010529	0.019690	0.015390	0.029507	0.014993	0.009319	0.002983	0.007319	0.017567	0.193222	0.567015
A	0.118780	0.053142	0.041066	0.053370	0.074823	0.048446	0.032171	0.055521	0.052836	0.036210	0.011882	0.056332	0.014424	0.169100	0.181897
person	0.106750	0.066579	0.006544	0.042996	0.014264	0.051875	0.045930	0.040099	0.020468	0.032840	0.003928	0.025268	0.043999	0.122172	0.376290
is	0.058102	0.080751	0.030656	0.046569	0.038720	0.048079	0.037230	0.046714	0.116371	0.040627	0.007884	0.015407	0.024721	0.094738	0.313430
at	0.068389	0.098801	0.015606	0.027784	0.004528	0.036801	0.011310	0.037859	0.031541	0.031025	0.013087	0.011859	0.004818	0.064236	0.542356
a	0.072967	0.091924	0.027533	0.035924	0.059640	0.081946	0.030891	0.040611	0.062471	0.060089	0.013429	0.037586	0.011328	0.130429	0.243231
diner	0.031003	0.010252	0.002067	0.015021	0.001950	0.008893	0.000873	0.018801	0.005131	0.005430	0.001749	0.003607	0.006571	0.028571	0.860081
,	0.013651	0.056095	0.024641	0.087108	0.028529	0.020169	0.005410	0.017528	0.018299	0.010055	0.002232	0.006016	0.014031	0.127312	0.568923
ordering	0.070260	0.042765	0.009703	0.077307	0.044681	0.033722	0.008091	0.033861	0.011709	0.062196	0.011812	0.014935	0.014818	0.050490	0.513650
an	0.121098	0.045801	0.018337	0.026785	0.070861	0.046356	0.020630	0.018061	0.079421	0.046692	0.016101	0.024539	0.011573	0.071263	0.382482
o	0.068425	0.014797	0.001684	0.011004	0.004766	0.003469	0.004020	0.011382	0.002227	0.003400	0.002072	0.008207	0.001434	0.048348	0.814766
##mel	0.067772	0.018138	0.029631	0.027473	0.006696	0.007347	0.010430	0.045536	0.012730	0.009381	0.017920	0.001655	0.016699	0.034921	0.693670
##ette	0.127694	0.018772	0.032630	0.046353	0.028981	0.021033	0.032336	0.022608	0.060920	0.011812	0.013348	0.016923	0.006575	0.092180	0.467834
.	0.013766	0.065706	0.025950	0.048235	0.016210	0.018433	0.014449	0.023890	0.018388	0.004963	0.002502	0.011819	0.015734	0.285196	0.434759
[SEP]	0.010338	0.006036	0.000865	0.009518	0.002530	0.001755	0.001555	0.001361	0.001590	0.000809	0.000722	0.002859	0.000438	0.017544	0.942081
