TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.132789	0.065549	0.046111	0.096467	0.004015	0.043256	0.002056	0.019977	0.002688	0.007439	0.000637	0.000341	0.000819	0.040921	0.536935
A	0.006898	0.115345	0.016639	0.053825	0.001317	0.011137	0.001020	0.006670	0.000449	0.001476	0.000538	0.000544	0.000354	0.009967	0.773821
person	0.011074	0.030636	0.437176	0.061519	0.002612	0.004636	0.009547	0.010286	0.002991	0.004155	0.002586	0.001771	0.002088	0.004411	0.414513
is	0.014859	0.017975	0.043950	0.557865	0.013516	0.012558	0.002151	0.025783	0.007943	0.002446	0.000896	0.001261	0.001533	0.007752	0.289513
at	0.012058	0.003794	0.002585	0.048651	0.647476	0.030683	0.003536	0.007032	0.139045	0.009383	0.001112	0.003937	0.003197	0.005261	0.082249
a	0.022041	0.026507	0.018689	0.088063	0.068404	0.084831	0.010710	0.007507	0.025810	0.022244	0.004265	0.004463	0.002152	0.011960	0.602355
diner	0.003972	0.001475	0.011380	0.007525	0.003676	0.002771	0.165835	0.002525	0.010011	0.005863	0.025613	0.060118	0.022827	0.004916	0.671494
,	0.026741	0.020039	0.080756	0.129559	0.015102	0.006087	0.006203	0.073173	0.039539	0.004544	0.001855	0.002425	0.003633	0.016578	0.573765
ordering	0.006494	0.000971	0.002070	0.009408	0.042718	0.003751	0.010528	0.003099	0.574670	0.017958	0.008002	0.007984	0.006770	0.003555	0.302023
an	0.014969	0.005001	0.007407	0.007322	0.013442	0.010958	0.006273	0.002386	0.076219	0.426653	0.027038	0.029053	0.008513	0.005499	0.359265
o	0.001852	0.002098	0.002784	0.001852	0.001375	0.001656	0.008749	0.001256	0.009903	0.028114	0.499534	0.163284	0.042795	0.002811	0.231936
##mel	0.000061	0.000076	0.000108	0.000095	0.000036	0.000056	0.000463	0.000030	0.000166	0.000651	0.002523	0.979262	0.005263	0.000079	0.011130
##ette	0.007108	0.001962	0.005374	0.003033	0.001558	0.001839	0.008877	0.001960	0.010751	0.013241	0.017116	0.116380	0.670974	0.007157	0.132671
.	0.030997	0.030563	0.026765	0.047042	0.008263	0.009352	0.005105	0.026599	0.007550	0.007295	0.002740	0.004141	0.007618	0.065858	0.720111
[SEP]	0.051396	0.044755	0.052511	0.074295	0.052543	0.045449	0.059073	0.055130	0.067461	0.047534	0.061382	0.058495	0.048141	0.068342	0.213495
