TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.099886	0.065529	0.114046	0.061245	0.035663	0.042114	0.122709	0.031612	0.092151	0.054149	0.041292	0.101440	0.055638	0.028459	0.054066
A	0.031951	0.064183	0.114785	0.131200	0.068598	0.052144	0.074493	0.056449	0.056153	0.064587	0.065805	0.056538	0.057105	0.059842	0.046165
person	0.045455	0.069687	0.063978	0.063978	0.058312	0.067124	0.164967	0.041950	0.126153	0.060915	0.040213	0.042714	0.053665	0.054864	0.046025
is	0.029830	0.062958	0.166434	0.227800	0.070678	0.044272	0.047686	0.043443	0.089912	0.036541	0.027127	0.032272	0.052080	0.043363	0.025603
at	0.034082	0.078928	0.110377	0.188665	0.056098	0.050849	0.056628	0.043320	0.095267	0.055760	0.063432	0.047834	0.054894	0.040570	0.023297
a	0.023380	0.085069	0.093668	0.151649	0.054125	0.073510	0.072544	0.073427	0.049742	0.092931	0.045371	0.045371	0.032155	0.061800	0.045258
diner	0.040505	0.066248	0.104214	0.095154	0.079048	0.082121	0.018004	0.082053	0.061109	0.071057	0.062943	0.040994	0.025279	0.096078	0.075193
,	0.026389	0.098879	0.124765	0.159943	0.072887	0.054700	0.067432	0.050639	0.064001	0.051585	0.053615	0.047677	0.030324	0.063057	0.034107
ordering	0.042841	0.083018	0.121223	0.072833	0.043586	0.050387	0.140520	0.063532	0.007140	0.073490	0.078003	0.073395	0.017176	0.051958	0.080896
an	0.023697	0.093819	0.080621	0.155691	0.048165	0.061636	0.075490	0.062453	0.039628	0.059590	0.062772	0.051675	0.039621	0.090401	0.054741
o	0.157957	0.040120	0.065239	0.107753	0.066027	0.023754	0.048165	0.057463	0.153065	0.032439	0.022769	0.026984	0.083339	0.033505	0.081420
##mel	0.258979	0.010147	0.094037	0.054773	0.053547	0.006642	0.037943	0.012074	0.091371	0.012002	0.017835	0.010403	0.176099	0.011915	0.152232
##ette	0.141764	0.031291	0.077987	0.101917	0.045384	0.015030	0.076649	0.025438	0.046904	0.031782	0.128282	0.112521	0.010614	0.026427	0.128009
.	0.008589	0.070485	0.132425	0.153727	0.034903	0.039326	0.101018	0.038802	0.059075	0.041943	0.098619	0.063810	0.056158	0.081891	0.019229
[SEP]	0.004976	0.114868	0.062346	0.053321	0.026545	0.092194	0.027401	0.105214	0.080293	0.162609	0.079297	0.090641	0.027769	0.068188	0.004339
