TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.113601	0.041431	0.103088	0.170311	0.048135	0.046631	0.091605	0.049185	0.076636	0.018975	0.009352	0.053964	0.028114	0.096636	0.052337
A	0.087885	0.190563	0.022078	0.012559	0.016292	0.143895	0.005028	0.087505	0.007219	0.082989	0.010540	0.002155	0.005277	0.105401	0.220614
person	0.168290	0.054893	0.002713	0.017135	0.018218	0.042028	0.003036	0.063637	0.005060	0.021232	0.002657	0.000334	0.002113	0.087658	0.510995
is	0.124580	0.070628	0.012344	0.118722	0.065792	0.104984	0.002918	0.088971	0.014111	0.042122	0.006043	0.001761	0.002645	0.063565	0.280812
at	0.108416	0.032625	0.003478	0.006324	0.368213	0.071895	0.005908	0.061674	0.011682	0.019389	0.010970	0.000753	0.002725	0.055411	0.240537
a	0.074930	0.144955	0.013835	0.014831	0.034656	0.207388	0.006900	0.060502	0.005934	0.168004	0.012985	0.005095	0.005150	0.054246	0.190590
diner	0.159275	0.014516	0.011021	0.015297	0.167539	0.034352	0.026428	0.057388	0.012652	0.015049	0.003422	0.000925	0.011893	0.126180	0.344064
,	0.161835	0.012487	0.004531	0.011546	0.007778	0.012656	0.000313	0.420563	0.003365	0.009486	0.012072	0.007081	0.006214	0.222896	0.107178
ordering	0.081208	0.047183	0.003970	0.017421	0.274386	0.061352	0.037142	0.035655	0.054886	0.057063	0.014538	0.001593	0.019496	0.036205	0.257904
an	0.078689	0.149443	0.003982	0.008026	0.011116	0.206351	0.002737	0.055145	0.003443	0.160344	0.015403	0.005600	0.006206	0.055972	0.237543
o	0.042446	0.019245	0.000336	0.000634	0.007397	0.026197	0.007738	0.040207	0.002510	0.023361	0.027046	0.000500	0.006135	0.022486	0.773762
##mel	0.049202	0.007773	0.000800	0.003732	0.022266	0.014382	0.009798	0.017114	0.003603	0.012725	0.043317	0.000252	0.015057	0.018413	0.781565
##ette	0.209684	0.013557	0.002729	0.005324	0.029980	0.022094	0.010178	0.068117	0.016129	0.018866	0.016176	0.003615	0.008978	0.139039	0.435534
.	0.179223	0.022154	0.025278	0.023335	0.020691	0.026234	0.005846	0.128086	0.017650	0.021103	0.019131	0.024415	0.012541	0.283417	0.190896
[SEP]	0.038328	0.011858	0.019663	0.003719	0.005584	0.008582	0.010818	0.009651	0.007139	0.011628	0.010314	0.005459	0.004884	0.017780	0.834593
