TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.588936	0.008191	0.002686	0.014377	0.009274	0.027909	0.001998	0.055365	0.001740	0.018109	0.002119	0.000642	0.001474	0.094938	0.172243
A	0.202470	0.022376	0.029767	0.113979	0.065073	0.048119	0.027594	0.059225	0.026600	0.035286	0.007323	0.004271	0.008091	0.073091	0.276733
person	0.131758	0.073553	0.049847	0.081735	0.164513	0.065864	0.095419	0.031567	0.084679	0.048554	0.011534	0.009057	0.023382	0.034679	0.093859
is	0.202251	0.052275	0.025897	0.040119	0.118597	0.109354	0.028765	0.026986	0.018134	0.051878	0.003944	0.002499	0.003823	0.040350	0.275128
at	0.402551	0.028157	0.029016	0.028452	0.021821	0.034398	0.044253	0.013825	0.080506	0.032022	0.029969	0.017698	0.005739	0.012871	0.218722
a	0.315231	0.027780	0.018849	0.101996	0.059025	0.043964	0.021315	0.029531	0.015963	0.025638	0.015815	0.005103	0.005754	0.048122	0.265916
diner	0.181572	0.014793	0.059267	0.026327	0.137925	0.016180	0.068758	0.027967	0.131833	0.019873	0.013169	0.003644	0.149165	0.057154	0.092373
,	0.096060	0.032872	0.004998	0.133702	0.027395	0.117587	0.004259	0.131441	0.004328	0.122813	0.005052	0.001959	0.002953	0.090933	0.223647
ordering	0.112491	0.043351	0.065908	0.061310	0.043981	0.074917	0.332009	0.014709	0.076616	0.077110	0.007362	0.019223	0.003026	0.020521	0.047466
an	0.311648	0.037595	0.022180	0.065467	0.046422	0.045078	0.046695	0.021037	0.034023	0.023270	0.022615	0.008377	0.014935	0.057008	0.243651
o	0.134129	0.020285	0.064605	0.028866	0.021317	0.026491	0.206980	0.020823	0.067665	0.029841	0.007562	0.149146	0.058043	0.074457	0.089790
##mel	0.184731	0.015939	0.018082	0.020950	0.064919	0.015002	0.078828	0.013130	0.319605	0.038830	0.052631	0.029438	0.084842	0.022007	0.041066
##ette	0.123005	0.026860	0.155962	0.044182	0.019244	0.044371	0.058590	0.009219	0.191722	0.108758	0.036885	0.049973	0.010176	0.025351	0.095703
.	0.047074	0.025292	0.002660	0.175571	0.021120	0.093110	0.002892	0.126567	0.002510	0.111523	0.008555	0.001285	0.002480	0.244097	0.135263
[SEP]	0.289764	0.007711	0.001163	0.025631	0.008589	0.037817	0.000844	0.120987	0.000760	0.031504	0.003891	0.000397	0.001061	0.351278	0.118603
