TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.831949	0.002127	0.005880	0.000177	0.000949	0.000610	0.009444	0.003753	0.002098	0.001508	0.001543	0.008578	0.017983	0.018610	0.094792
A	0.067169	0.070911	0.017658	0.070456	0.066820	0.061783	0.098800	0.042047	0.096178	0.060930	0.022751	0.059249	0.089895	0.024004	0.151348
person	0.016133	0.013768	0.085428	0.050146	0.200222	0.033337	0.094210	0.027328	0.302099	0.017078	0.019363	0.008086	0.044222	0.025165	0.063415
is	0.010868	0.035887	0.258494	0.031125	0.126154	0.036296	0.146942	0.036056	0.050003	0.028294	0.057255	0.017811	0.018300	0.021063	0.125452
at	0.038944	0.012216	0.063303	0.104663	0.027429	0.038080	0.290463	0.040721	0.108211	0.023666	0.034183	0.018459	0.033584	0.019046	0.147032
a	0.024849	0.024102	0.079972	0.080519	0.103722	0.072884	0.089233	0.060355	0.145811	0.068420	0.018398	0.025464	0.066309	0.028271	0.111692
diner	0.061789	0.027216	0.028232	0.047725	0.121027	0.069382	0.028020	0.056989	0.092743	0.028253	0.122607	0.067202	0.101441	0.026699	0.120675
,	0.023794	0.040432	0.038995	0.022155	0.060153	0.091748	0.106942	0.029528	0.045925	0.058243	0.024196	0.034811	0.029840	0.038313	0.354926
ordering	0.034759	0.019659	0.116301	0.020750	0.068990	0.029976	0.024173	0.057947	0.089858	0.034675	0.041334	0.086659	0.041078	0.032238	0.301603
an	0.014306	0.021933	0.040251	0.038610	0.058806	0.071209	0.089989	0.044154	0.318822	0.040010	0.066352	0.034793	0.049156	0.021879	0.089730
o	0.049959	0.025002	0.023822	0.014870	0.065913	0.048382	0.009032	0.034489	0.041319	0.115550	0.052325	0.031440	0.166933	0.099640	0.221325
##mel	0.036396	0.028237	0.029496	0.037233	0.014732	0.046479	0.033352	0.020634	0.022122	0.061575	0.264565	0.119141	0.115042	0.055997	0.114998
##ette	0.265723	0.006811	0.020443	0.004245	0.015627	0.004600	0.080859	0.012347	0.032120	0.019292	0.148529	0.098148	0.024520	0.051640	0.215095
.	0.014057	0.045690	0.004651	0.039120	0.041438	0.028066	0.013255	0.070957	0.012381	0.036509	0.084557	0.024297	0.034261	0.015101	0.535660
[SEP]	0.047625	0.019313	0.014648	0.004741	0.009009	0.009047	0.030399	0.011398	0.010242	0.028925	0.009285	0.020981	0.044998	0.209186	0.530205
