TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.028168	0.032045	0.020686	0.022434	0.001550	0.018123	0.002185	0.004587	0.002014	0.005154	0.000766	0.003057	0.000823	0.015833	0.842574
A	0.005526	0.035957	0.105311	0.048660	0.003357	0.005951	0.011226	0.004462	0.008718	0.004041	0.001156	0.004129	0.001048	0.026444	0.734014
person	0.005283	0.082106	0.031668	0.017753	0.003095	0.035920	0.034589	0.002946	0.007220	0.009409	0.001242	0.000662	0.001499	0.018898	0.747710
is	0.012246	0.184955	0.179852	0.037364	0.053571	0.050884	0.033224	0.010527	0.013320	0.008111	0.000233	0.000485	0.000467	0.053283	0.361478
at	0.011164	0.045714	0.051246	0.054080	0.014195	0.190566	0.060748	0.009123	0.008961	0.009851	0.000337	0.000513	0.000646	0.009606	0.533251
a	0.012249	0.015155	0.055418	0.097174	0.079236	0.062593	0.057101	0.034406	0.060654	0.006635	0.000525	0.001339	0.002419	0.025669	0.489427
diner	0.001208	0.002987	0.013955	0.009582	0.004810	0.002773	0.028677	0.001723	0.010715	0.000527	0.000274	0.000840	0.001133	0.003065	0.917733
,	0.012241	0.005406	0.015834	0.010276	0.017535	0.006262	0.011987	0.025760	0.029813	0.005123	0.001710	0.000747	0.002399	0.038104	0.816803
ordering	0.004839	0.005449	0.012132	0.005674	0.001980	0.002892	0.007009	0.021343	0.083567	0.029668	0.007156	0.001976	0.001330	0.020382	0.794604
an	0.003491	0.001402	0.013856	0.009916	0.005031	0.001143	0.008886	0.016603	0.504960	0.027528	0.004434	0.003364	0.006114	0.026754	0.366517
o	0.000774	0.000477	0.002193	0.000723	0.000226	0.000151	0.018857	0.000851	0.053307	0.008912	0.009252	0.499657	0.085613	0.005387	0.313622
##mel	0.000677	0.001547	0.001593	0.000399	0.000317	0.000185	0.007135	0.001074	0.014607	0.004370	0.024928	0.071936	0.233161	0.004060	0.634011
##ette	0.001535	0.001367	0.003234	0.002717	0.000811	0.000533	0.014544	0.002429	0.107980	0.026720	0.022309	0.148604	0.020212	0.022034	0.624971
.	0.003284	0.005884	0.008246	0.013238	0.003865	0.005981	0.006308	0.003497	0.030192	0.023674	0.007135	0.005781	0.018333	0.051493	0.813089
[SEP]	0.004684	0.001600	0.002463	0.002215	0.000404	0.001349	0.001777	0.000805	0.001027	0.001078	0.000569	0.000678	0.000900	0.007719	0.972732
