TOKEN	[CLS]	A	person	is	at	a	diner	,	ordering	an	o	##mel	##ette	.	[SEP]
[CLS]	0.603984	0.036942	0.011264	0.023655	0.016306	0.034278	0.012299	0.034861	0.011714	0.029713	0.009241	0.020425	0.038053	0.034965	0.082301
A	0.280330	0.030130	0.591390	0.040783	0.004143	0.004519	0.001111	0.001224	0.000002	0.000272	0.000088	0.000123	0.000031	0.001526	0.044328
person	0.616397	0.022053	0.004483	0.273321	0.031037	0.026646	0.000657	0.010160	0.000460	0.000406	0.000968	0.000278	0.000086	0.000111	0.012937
is	0.310893	0.004549	0.000127	0.015692	0.629621	0.027983	0.000222	0.004984	0.004727	0.000475	0.000001	0.000246	0.000071	0.000195	0.000214
at	0.507576	0.013546	0.000914	0.002653	0.036586	0.381284	0.035336	0.007121	0.009331	0.003577	0.000104	0.000162	0.000005	0.000421	0.001383
a	0.529250	0.001332	0.016380	0.012450	0.007111	0.046803	0.331771	0.045809	0.000918	0.003541	0.001276	0.000310	0.000031	0.000438	0.002581
diner	0.878998	0.000050	0.000034	0.000992	0.005837	0.004898	0.000806	0.096744	0.000168	0.005531	0.000194	0.000283	0.000012	0.000031	0.005422
,	0.413924	0.000208	0.000044	0.004259	0.020845	0.009052	0.005137	0.055121	0.440638	0.034683	0.001513	0.002665	0.011290	0.000481	0.000140
ordering	0.887715	0.000195	0.000579	0.000055	0.000734	0.004068	0.001036	0.007882	0.000253	0.082747	0.000243	0.000162	0.000012	0.008302	0.006015
an	0.218232	0.000759	0.000107	0.000224	0.000062	0.000880	0.005531	0.008997	0.002665	0.019539	0.658205	0.020775	0.011452	0.006966	0.045606
o	0.633837	0.000569	0.000004	0.000914	0.000248	0.000094	0.000248	0.062873	0.000250	0.045061	0.040002	0.041189	0.007959	0.054230	0.112522
##mel	0.133487	0.000955	0.000008	0.000023	0.000077	0.000334	0.000000	0.000420	0.000046	0.014045	0.004014	0.000281	0.827842	0.004174	0.014296
##ette	0.752359	0.021290	0.000059	0.000003	0.000004	0.001230	0.000042	0.000011	0.002365	0.016669	0.000696	0.000257	0.000368	0.080797	0.123852
.	0.315755	0.000394	0.000735	0.000176	0.000013	0.000021	0.000069	0.000064	0.000033	0.000638	0.001386	0.000428	0.006747	0.012848	0.660693
[SEP]	0.902633	0.000244	0.000026	0.001641	0.000077	0.000013	0.000019	0.000103	0.000109	0.000036	0.000060	0.001121	0.004582	0.004423	0.084911
