TOKEN	[CLS]	A	person	is	training	his	horse	for	a	competition	.	[SEP]
[CLS]	0.113875	0.075373	0.011512	0.020426	0.017801	0.005460	0.005554	0.004892	0.031370	0.008562	0.008173	0.697002
A	0.002628	0.034855	0.047487	0.134856	0.220790	0.201528	0.004048	0.028620	0.120724	0.010274	0.029954	0.164238
person	0.003454	0.011455	0.021579	0.040671	0.036433	0.113890	0.002664	0.014730	0.028233	0.008616	0.024152	0.694121
is	0.003408	0.053849	0.022089	0.013267	0.192848	0.054362	0.005349	0.211851	0.208135	0.021084	0.013129	0.200630
training	0.002817	0.016708	0.009617	0.019170	0.049379	0.023874	0.052369	0.095972	0.042601	0.010065	0.048768	0.628660
his	0.003472	0.009256	0.004557	0.015288	0.005710	0.003880	0.003116	0.004365	0.005500	0.002363	0.012740	0.929754
horse	0.004600	0.004212	0.002731	0.003879	0.002436	0.006597	0.005903	0.009924	0.005566	0.005082	0.018341	0.930729
for	0.003371	0.016879	0.003638	0.002959	0.009624	0.001579	0.007121	0.013744	0.083421	0.401943	0.009631	0.446091
a	0.010462	0.029359	0.008560	0.013822	0.021687	0.002095	0.002526	0.034383	0.093544	0.253786	0.037801	0.491975
competition	0.007295	0.008117	0.002527	0.004559	0.006483	0.001073	0.002724	0.010083	0.007833	0.017677	0.022982	0.908648
.	0.112912	0.169659	0.041205	0.054836	0.039788	0.009077	0.003794	0.014348	0.023433	0.017677	0.012358	0.500911
[SEP]	0.010566	0.003912	0.001023	0.001324	0.001316	0.001368	0.002105	0.002021	0.002130	0.001935	0.003337	0.968965
