TOKEN	[CLS]	A	person	is	training	his	horse	for	a	competition	.	[SEP]
[CLS]	0.454657	0.074425	0.093620	0.038347	0.012669	0.015667	0.049052	0.009033	0.021107	0.039884	0.029382	0.162156
A	0.001677	0.024077	0.027150	0.062503	0.048549	0.206249	0.073887	0.089898	0.112613	0.034986	0.248958	0.069453
person	0.002150	0.062632	0.008882	0.037391	0.039367	0.084208	0.061898	0.096660	0.093885	0.086840	0.234659	0.191429
is	0.003074	0.081891	0.026871	0.068482	0.157171	0.052117	0.060612	0.121636	0.053904	0.061279	0.188614	0.124349
training	0.001717	0.074016	0.098105	0.107869	0.011516	0.034134	0.026863	0.047800	0.059936	0.085840	0.318322	0.133882
his	0.001210	0.137544	0.040023	0.079442	0.026460	0.006566	0.019312	0.089604	0.085134	0.112403	0.161492	0.240813
horse	0.006357	0.073774	0.078283	0.035704	0.017946	0.013492	0.001356	0.026583	0.026396	0.026900	0.233321	0.459886
for	0.002286	0.130874	0.033257	0.088837	0.021609	0.030965	0.022157	0.034535	0.046367	0.047548	0.203550	0.338016
a	0.003477	0.067800	0.026981	0.075569	0.057278	0.085586	0.030014	0.070987	0.032826	0.026291	0.187391	0.335801
competition	0.003390	0.096143	0.029768	0.055920	0.029613	0.065050	0.019741	0.046111	0.064966	0.005043	0.273603	0.310653
.	0.001898	0.142178	0.066442	0.068731	0.037917	0.068983	0.078470	0.059411	0.070489	0.057684	0.098004	0.249792
[SEP]	0.000650	0.000620	0.000136	0.001990	0.000656	0.000577	0.000631	0.001908	0.000348	0.000228	0.001814	0.990442
