TOKEN	[CLS]	A	person	is	training	his	horse	for	a	competition	.	[SEP]
[CLS]	0.050195	0.005103	0.001519	0.002668	0.005979	0.004936	0.000755	0.002880	0.005348	0.004200	0.011873	0.904544
A	0.007133	0.017369	0.004573	0.001772	0.000872	0.000584	0.000574	0.000693	0.000150	0.000485	0.012953	0.952844
person	0.011500	0.083865	0.022089	0.006200	0.000402	0.001870	0.001046	0.000463	0.000366	0.000726	0.005611	0.865861
is	0.017219	0.020834	0.020748	0.089848	0.008545	0.005346	0.000616	0.000374	0.000332	0.000267	0.012557	0.823314
training	0.008951	0.003038	0.002644	0.046683	0.005805	0.005947	0.002374	0.000511	0.000252	0.000071	0.004647	0.919076
his	0.003164	0.002262	0.001752	0.006718	0.244177	0.006958	0.007062	0.023135	0.000989	0.000562	0.007194	0.696027
horse	0.023589	0.003237	0.000542	0.001258	0.015678	0.032023	0.006204	0.003596	0.001965	0.000364	0.001097	0.910446
for	0.006130	0.000249	0.000048	0.001512	0.118141	0.013015	0.001680	0.020409	0.007168	0.003527	0.001378	0.826744
a	0.002331	0.000291	0.000097	0.000805	0.005340	0.003788	0.009043	0.291479	0.007195	0.005736	0.009868	0.664027
competition	0.016911	0.001577	0.000287	0.000197	0.000334	0.005518	0.002350	0.007531	0.048730	0.002929	0.012046	0.901590
.	0.016225	0.003916	0.000744	0.001367	0.002166	0.001633	0.001826	0.006646	0.013030	0.059019	0.085311	0.808117
[SEP]	0.110911	0.007109	0.002925	0.005219	0.005122	0.014095	0.002117	0.002585	0.007732	0.002368	0.017527	0.822290
