TOKEN	[CLS]	A	person	is	training	his	horse	for	a	competition	.	[SEP]
[CLS]	0.013080	0.409842	0.019967	0.389160	0.016054	0.013094	0.004090	0.012464	0.035440	0.001885	0.077866	0.007057
A	0.174775	0.313038	0.070780	0.082760	0.008515	0.008078	0.012878	0.002143	0.017113	0.008581	0.010701	0.290636
person	0.067141	0.031862	0.061979	0.010500	0.000942	0.005542	0.004562	0.000736	0.002463	0.009780	0.005218	0.799275
is	0.187201	0.090060	0.079782	0.082149	0.024533	0.007813	0.032979	0.007932	0.023703	0.007580	0.008990	0.447278
training	0.021877	0.035338	0.017662	0.016860	0.021783	0.008679	0.034087	0.017059	0.012157	0.010717	0.005780	0.798002
his	0.014399	0.049560	0.089483	0.044890	0.016078	0.042787	0.022482	0.003156	0.009575	0.062508	0.003368	0.641713
horse	0.004291	0.012460	0.005119	0.008371	0.003241	0.002744	0.004751	0.001767	0.002793	0.001089	0.001921	0.951453
for	0.013317	0.006419	0.007236	0.016923	0.008186	0.001980	0.002779	0.018479	0.021887	0.011334	0.003208	0.888254
a	0.081676	0.182770	0.054514	0.110403	0.018956	0.008265	0.006576	0.018197	0.065557	0.020687	0.007430	0.424969
competition	0.007647	0.009456	0.011843	0.005186	0.004637	0.005326	0.004943	0.004400	0.003987	0.003711	0.002242	0.936623
.	0.098200	0.342145	0.029844	0.095513	0.004473	0.003194	0.004604	0.005056	0.018365	0.004440	0.011188	0.382977
[SEP]	0.002132	0.004317	0.003963	0.002743	0.000569	0.001652	0.001726	0.001569	0.002249	0.002638	0.001666	0.974776
