TOKEN	[CLS]	None	of	the	original	buildings	in	En	##ga	##ku	##ji	are	still	remaining	.	[SEP]
[CLS]	0.019349	0.009059	0.003232	0.006645	0.009560	0.023129	0.042866	0.018403	0.007100	0.009400	0.019198	0.007194	0.003821	0.004940	0.018688	0.797414
None	0.014189	0.007913	0.011997	0.025432	0.228316	0.254221	0.013760	0.004865	0.006543	0.000994	0.003652	0.020947	0.001587	0.003276	0.009191	0.393118
of	0.004644	0.003568	0.003173	0.017182	0.311752	0.580734	0.026030	0.006740	0.000492	0.000797	0.002320	0.005572	0.000397	0.000451	0.001957	0.034191
the	0.004837	0.003425	0.013002	0.006488	0.193252	0.634078	0.056865	0.012012	0.002663	0.001739	0.007969	0.004115	0.000478	0.000407	0.001845	0.056825
original	0.012486	0.006477	0.010922	0.044076	0.027003	0.322608	0.076848	0.006364	0.005758	0.002135	0.013514	0.031900	0.000941	0.003390	0.008260	0.427318
buildings	0.030746	0.009183	0.001966	0.024452	0.026770	0.023191	0.148932	0.025198	0.017784	0.019137	0.029271	0.019872	0.009139	0.010269	0.032595	0.571496
in	0.003140	0.000421	0.000258	0.001578	0.017802	0.017823	0.035412	0.341318	0.083465	0.149680	0.177627	0.009416	0.002010	0.001898	0.005550	0.152602
En	0.005886	0.000418	0.000097	0.001489	0.000854	0.001284	0.016311	0.054334	0.117956	0.526955	0.162729	0.006036	0.001077	0.001853	0.006412	0.096308
##ga	0.013138	0.006653	0.000148	0.002033	0.001328	0.000991	0.003718	0.078138	0.014794	0.376888	0.175356	0.008200	0.009220	0.010505	0.013873	0.285019
##ku	0.016038	0.002192	0.000406	0.001302	0.001007	0.002468	0.002933	0.258113	0.250437	0.055665	0.153122	0.004482	0.004436	0.007889	0.004700	0.234811
##ji	0.005070	0.004535	0.000985	0.002081	0.005553	0.005348	0.009545	0.321780	0.100344	0.072081	0.012197	0.029287	0.004021	0.007852	0.012074	0.407250
are	0.020150	0.014543	0.001972	0.006478	0.005242	0.014189	0.009450	0.009271	0.014329	0.011650	0.030231	0.056343	0.181553	0.261428	0.145226	0.217945
still	0.034037	0.003076	0.000519	0.006430	0.002358	0.003860	0.000847	0.002076	0.000380	0.001526	0.004187	0.245901	0.030766	0.138112	0.114207	0.411719
remaining	0.025315	0.008529	0.001179	0.009290	0.023981	0.012595	0.009231	0.004240	0.004248	0.002947	0.008052	0.111616	0.023249	0.029555	0.075975	0.650000
.	0.006518	0.013192	0.011580	0.014791	0.016052	0.023990	0.013249	0.018768	0.008739	0.003921	0.005603	0.010414	0.007817	0.012423	0.055115	0.777829
[SEP]	0.005725	0.001735	0.001779	0.003683	0.002060	0.003023	0.009476	0.002496	0.001485	0.001586	0.003514	0.004101	0.000857	0.001658	0.023125	0.933697
