TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.302725	0.005660	0.006191	0.011774	0.006673	0.004233	0.005617	0.005339	0.009404	0.016624	0.006419	0.004789	0.005450	0.007800	0.009334	0.009420	0.008591	0.013292	0.005957	0.003768	0.006298	0.007212	0.005583	0.005580	0.004952	0.005051	0.006533	0.007529	0.007348	0.005535	0.003785	0.004181	0.005833	0.010090	0.006769	0.014086	0.007898	0.007229	0.004182	0.006734	0.004954	0.003058	0.003100	0.007994	0.006539	0.004550	0.005342	0.002832	0.006084	0.005516	0.003619	0.005868	0.022533	0.336545
Although	0.186372	0.051648	0.028591	0.009658	0.002100	0.000367	0.000391	0.000246	0.000840	0.244696	0.035836	0.001490	0.006537	0.006351	0.013564	0.001452	0.002591	0.004885	0.008374	0.001925	0.002598	0.001407	0.000968	0.021080	0.000805	0.000843	0.003969	0.000120	0.000403	0.004418	0.000600	0.007625	0.000727	0.002582	0.023650	0.009090	0.025336	0.047806	0.001412	0.003490	0.001513	0.000949	0.006721	0.004324	0.025172	0.014944	0.001472	0.001747	0.009076	0.000064	0.000158	0.000135	0.010222	0.156657
other	0.265678	0.033802	0.014081	0.015811	0.004180	0.002036	0.002183	0.000879	0.003012	0.084161	0.006284	0.013016	0.004266	0.008296	0.006865	0.003155	0.035026	0.014215	0.008743	0.001265	0.008158	0.011868	0.001677	0.006651	0.006325	0.001089	0.006251	0.003634	0.003210	0.004725	0.002266	0.004189	0.010330	0.006988	0.039758	0.015714	0.006412	0.007604	0.002897	0.001122	0.001469	0.000954	0.002308	0.003651	0.004828	0.003261	0.001124	0.002239	0.006729	0.000255	0.000448	0.000636	0.015247	0.279027
types	0.270436	0.018418	0.008438	0.036065	0.037403	0.016335	0.012806	0.006308	0.022525	0.031823	0.010311	0.024627	0.007464	0.004947	0.015321	0.017237	0.015791	0.021858	0.011260	0.003225	0.010000	0.026995	0.004807	0.011168	0.003702	0.005457	0.005037	0.010977	0.001960	0.005635	0.001500	0.006744	0.006401	0.012059	0.003428	0.015681	0.005783	0.005550	0.005153	0.007163	0.002334	0.002966	0.002430	0.006095	0.009875	0.003110	0.002182	0.002149	0.001668	0.001072	0.000659	0.001425	0.029687	0.186549
of	0.277628	0.016935	0.027859	0.022537	0.025056	0.008383	0.005525	0.010221	0.011565	0.026421	0.010086	0.012547	0.013319	0.006185	0.014006	0.009521	0.019113	0.013956	0.009211	0.004249	0.005868	0.009583	0.003816	0.005327	0.007257	0.004128	0.017288	0.003607	0.004147	0.006567	0.004711	0.006680	0.006434	0.013509	0.012605	0.011908	0.010663	0.010824	0.005052	0.003148	0.005624	0.002764	0.003704	0.005803	0.007675	0.004904	0.003174	0.001698	0.004608	0.001468	0.000897	0.002634	0.017241	0.240360
for	0.284179	0.003152	0.008725	0.011386	0.010261	0.006705	0.004900	0.053640	0.008384	0.011549	0.006987	0.009847	0.008168	0.004164	0.005244	0.021650	0.009976	0.027351	0.009124	0.000676	0.017234	0.006479	0.005699	0.002153	0.003999	0.001531	0.004724	0.008608	0.002320	0.004225	0.002194	0.003820	0.003259	0.009337	0.015055	0.015198	0.002232	0.001827	0.002581	0.001372	0.003957	0.002180	0.001858	0.010250	0.002003	0.001160	0.001449	0.004698	0.005677	0.003229	0.002593	0.007767	0.024525	0.308738
##feit	0.217086	0.002830	0.005824	0.012912	0.034673	0.076346	0.004452	0.030185	0.056259	0.008556	0.010865	0.028620	0.006933	0.002562	0.009593	0.013534	0.010985	0.019062	0.004315	0.001563	0.013637	0.023929	0.013370	0.000935	0.009559	0.014448	0.003213	0.006803	0.003773	0.003394	0.001116	0.001621	0.001371	0.009601	0.008372	0.011924	0.002377	0.001894	0.006128	0.002470	0.004926	0.002194	0.002344	0.012840	0.002067	0.001072	0.001638	0.001336	0.000406	0.001718	0.002680	0.003365	0.027550	0.238776
##ed	0.268724	0.003754	0.004970	0.016939	0.018664	0.022517	0.009635	0.010109	0.024808	0.020107	0.010267	0.029629	0.009444	0.003747	0.007246	0.010843	0.007665	0.018973	0.005219	0.001899	0.015338	0.027401	0.006576	0.004054	0.008717	0.005542	0.007216	0.009175	0.001851	0.002616	0.001501	0.001941	0.002790	0.006361	0.003107	0.010919	0.003635	0.004499	0.006405	0.003673	0.008945	0.003431	0.004415	0.011578	0.003213	0.002691	0.001303	0.001572	0.001957	0.001537	0.003375	0.006278	0.026562	0.284668
property	0.128377	0.003877	0.004642	0.023770	0.048571	0.041109	0.020035	0.047280	0.017474	0.023643	0.008917	0.016710	0.008649	0.007615	0.019583	0.082312	0.010189	0.035161	0.013634	0.003735	0.040009	0.015651	0.006924	0.006525	0.005432	0.020781	0.005283	0.007262	0.010436	0.009791	0.004424	0.002252	0.003696	0.026210	0.013854	0.014974	0.004907	0.006219	0.004457	0.006633	0.015388	0.004476	0.009164	0.011312	0.006608	0.006827	0.005482	0.006012	0.000677	0.004940	0.013094	0.010214	0.027430	0.097372
must	0.318791	0.005980	0.005157	0.007433	0.008914	0.008938	0.003078	0.001102	0.012439	0.022068	0.014487	0.040630	0.006899	0.008931	0.006475	0.005283	0.020463	0.010983	0.007892	0.000298	0.006881	0.036459	0.005646	0.012055	0.010447	0.003325	0.005218	0.005231	0.006360	0.004046	0.000517	0.002279	0.006865	0.002461	0.001815	0.006157	0.003874	0.003350	0.003266	0.002644	0.001636	0.002360	0.001901	0.007863	0.004275	0.002374	0.000843	0.000967	0.000980	0.000464	0.000344	0.000167	0.016890	0.313796
be	0.318732	0.005153	0.006669	0.007794	0.006630	0.009836	0.021168	0.002314	0.046576	0.046113	0.029244	0.034867	0.017050	0.005627	0.020694	0.011845	0.013495	0.012939	0.008142	0.001163	0.006250	0.017046	0.002659	0.010164	0.005293	0.004571	0.007879	0.001251	0.003243	0.003393	0.001024	0.003201	0.003185	0.004584	0.001748	0.005094	0.008955	0.005433	0.001524	0.003162	0.000857	0.002009	0.004340	0.002261	0.007770	0.003221	0.001174	0.000673	0.001082	0.000192	0.000133	0.000385	0.014802	0.235393
sold	0.133948	0.000531	0.001388	0.010179	0.008774	0.026786	0.014978	0.019909	0.021614	0.060199	0.032297	0.009097	0.006514	0.003903	0.014485	0.204819	0.078206	0.026993	0.006370	0.000763	0.025326	0.006887	0.004733	0.007565	0.009011	0.010781	0.002387	0.011749	0.021297	0.004087	0.003004	0.002510	0.003433	0.035721	0.004064	0.005844	0.001995	0.001606	0.000776	0.006655	0.003347	0.001794	0.001345	0.013327	0.002085	0.001674	0.001108	0.001411	0.000703	0.000194	0.001400	0.002593	0.013611	0.104226
in	0.238178	0.006234	0.005155	0.012086	0.003660	0.004896	0.003153	0.004220	0.004021	0.128584	0.054652	0.003051	0.022956	0.017919	0.018746	0.009552	0.022626	0.012370	0.015520	0.002089	0.011265	0.002049	0.002718	0.018234	0.004026	0.005746	0.006245	0.001344	0.004391	0.009605	0.002906	0.007399	0.007618	0.006054	0.004725	0.005983	0.007666	0.020091	0.001020	0.003562	0.008792	0.003067	0.002318	0.005502	0.006223	0.008728	0.001960	0.002736	0.003779	0.000700	0.001062	0.002306	0.010566	0.219946
order	0.198597	0.014673	0.019361	0.063822	0.010470	0.012536	0.004205	0.003209	0.005341	0.020466	0.011808	0.019516	0.011351	0.008501	0.020275	0.003252	0.125737	0.012744	0.016611	0.004485	0.008360	0.016230	0.004219	0.019743	0.012260	0.003428	0.022082	0.005926	0.003827	0.006548	0.001970	0.010666	0.005660	0.003297	0.005469	0.007383	0.010046	0.006979	0.001773	0.006046	0.007924	0.000761	0.007587	0.005510	0.006959	0.007139	0.002127	0.002895	0.002216	0.000106	0.000779	0.001387	0.007651	0.198088
to	0.265095	0.006062	0.008374	0.003570	0.004946	0.007382	0.003810	0.003270	0.004672	0.048246	0.025836	0.007696	0.016087	0.008398	0.022265	0.014210	0.031311	0.016260	0.014284	0.001947	0.020935	0.006420	0.004280	0.013693	0.007346	0.005745	0.007907	0.002289	0.008829	0.010190	0.004036	0.008198	0.006196	0.005207	0.004228	0.006615	0.007373	0.006692	0.001643	0.002287	0.004438	0.002076	0.001103	0.004707	0.005245	0.004930	0.003266	0.001707	0.003995	0.000875	0.001572	0.001284	0.013469	0.297499
recognize	0.101751	0.009018	0.003780	0.013712	0.042463	0.014409	0.027498	0.006030	0.068947	0.011904	0.007280	0.051405	0.026224	0.009397	0.031164	0.002778	0.040483	0.064850	0.011389	0.003412	0.019543	0.032300	0.005722	0.010447	0.006951	0.021047	0.007865	0.004121	0.008630	0.009646	0.002896	0.006164	0.017167	0.007050	0.009942	0.035762	0.004607	0.015401	0.009669	0.000774	0.005941	0.005673	0.004729	0.006636	0.009124	0.010885	0.002996	0.002122	0.004047	0.007327	0.000391	0.001997	0.028276	0.126258
revenue	0.132301	0.004482	0.007551	0.013807	0.028856	0.019256	0.026367	0.010469	0.025734	0.013248	0.002988	0.026401	0.011271	0.013422	0.034942	0.102087	0.012422	0.059289	0.024988	0.005077	0.034050	0.031711	0.011446	0.020891	0.009563	0.023816	0.004942	0.011068	0.007945	0.017438	0.003502	0.006585	0.004842	0.020881	0.006872	0.018808	0.003462	0.002271	0.002119	0.007306	0.017742	0.002857	0.004439	0.016227	0.007128	0.003330	0.006367	0.003834	0.000570	0.000893	0.004055	0.002021	0.015475	0.090586
,	0.134392	0.010029	0.013156	0.010942	0.014257	0.004284	0.002952	0.003964	0.005277	0.049324	0.010849	0.004573	0.014977	0.014129	0.032942	0.016468	0.017256	0.118743	0.028578	0.015001	0.018239	0.006104	0.025391	0.012884	0.005393	0.009582	0.019823	0.003455	0.007111	0.032761	0.012461	0.015783	0.011708	0.010444	0.026999	0.043268	0.004668	0.011231	0.003412	0.004117	0.004617	0.002490	0.003239	0.004231	0.008561	0.010725	0.013681	0.002762	0.007904	0.002641	0.002134	0.002638	0.036739	0.090707
or	0.115816	0.036725	0.020667	0.025707	0.007036	0.002593	0.000953	0.001413	0.002140	0.132438	0.039425	0.008404	0.012719	0.016667	0.012874	0.007907	0.018036	0.014666	0.045525	0.009126	0.016694	0.012494	0.011801	0.026997	0.009614	0.003985	0.040565	0.002325	0.001724	0.019639	0.002613	0.007925	0.006321	0.005978	0.020229	0.009227	0.029991	0.069451	0.003441	0.010811	0.006226	0.002011	0.009031	0.003779	0.008633	0.021577	0.004532	0.004493	0.006596	0.000417	0.001498	0.001782	0.011355	0.075404
construct	0.419084	0.005554	0.001922	0.002824	0.004414	0.009715	0.007775	0.004908	0.017433	0.012401	0.005828	0.005262	0.005380	0.001549	0.006543	0.009124	0.008777	0.011553	0.006350	0.001018	0.029768	0.012921	0.007619	0.016866	0.005482	0.003980	0.001565	0.015964	0.003085	0.002974	0.000538	0.004603	0.003998	0.004481	0.002852	0.006553	0.002729	0.002224	0.001477	0.001168	0.002504	0.002216	0.000645	0.004372	0.001830	0.001594	0.000873	0.002290	0.000545	0.000435	0.001569	0.001632	0.012042	0.289192
##ively	0.281900	0.007857	0.004744	0.020126	0.009542	0.004521	0.003505	0.003745	0.009371	0.054760	0.019693	0.013341	0.007639	0.005143	0.025490	0.008176	0.016087	0.016014	0.021974	0.003691	0.002929	0.025754	0.006961	0.026434	0.005151	0.008765	0.005880	0.004588	0.001808	0.008181	0.003138	0.007049	0.001981	0.005603	0.008486	0.012470	0.015572	0.022990	0.003668	0.004835	0.005750	0.001590	0.001736	0.004842	0.010758	0.009089	0.002579	0.000576	0.002477	0.002184	0.000900	0.002415	0.012916	0.222626
sold	0.098124	0.001007	0.001674	0.009009	0.011388	0.027939	0.010207	0.012800	0.016705	0.035157	0.027717	0.007198	0.004706	0.004109	0.013676	0.136276	0.071781	0.033448	0.013912	0.002754	0.037871	0.014971	0.011997	0.022032	0.019501	0.024113	0.005800	0.020578	0.043826	0.010085	0.006359	0.006320	0.005170	0.057317	0.009205	0.011693	0.005344	0.004213	0.002539	0.011797	0.004966	0.002758	0.001745	0.016866	0.003027	0.002665	0.001748	0.002036	0.001354	0.000510	0.002198	0.003917	0.021824	0.064073
(	0.277327	0.004463	0.003067	0.005087	0.002095	0.001326	0.000945	0.003017	0.002185	0.034878	0.005210	0.000870	0.002543	0.003232	0.009380	0.004556	0.008239	0.017384	0.016651	0.004339	0.014258	0.002696	0.021673	0.015767	0.003850	0.009917	0.026758	0.000932	0.002375	0.029979	0.004839	0.005484	0.004950	0.010112	0.069510	0.013034	0.014592	0.030984	0.003475	0.004778	0.009180	0.000891	0.003211	0.003302	0.007386	0.008861	0.005736	0.003748	0.008145	0.000650	0.000965	0.001729	0.020797	0.228640
if	0.194772	0.013208	0.003755	0.020892	0.002726	0.001332	0.000637	0.000458	0.002288	0.094917	0.027542	0.003618	0.004747	0.006903	0.005658	0.008050	0.004277	0.012066	0.023697	0.003114	0.012197	0.012324	0.018652	0.066624	0.013472	0.005950	0.016483	0.002163	0.003557	0.013952	0.003093	0.016188	0.006261	0.003656	0.009490	0.018617	0.031302	0.100853	0.003615	0.012536	0.007766	0.004947	0.010206	0.011904	0.011192	0.022646	0.002784	0.002726	0.001321	0.000444	0.000826	0.000572	0.030666	0.086357
transferred	0.233257	0.000514	0.001532	0.002812	0.006274	0.035149	0.015214	0.009333	0.024624	0.017983	0.008301	0.011278	0.006180	0.002379	0.012853	0.042152	0.039432	0.034279	0.006852	0.001423	0.015223	0.027014	0.008423	0.035517	0.003239	0.036177	0.006490	0.020489	0.013293	0.009391	0.003650	0.009667	0.000637	0.020740	0.005533	0.024244	0.005834	0.007703	0.003068	0.003210	0.009028	0.003837	0.002291	0.024072	0.002626	0.002694	0.000511	0.000551	0.000418	0.000180	0.000961	0.001860	0.020579	0.159027
to	0.315075	0.001490	0.004140	0.004889	0.004703	0.005771	0.003656	0.004357	0.008593	0.013036	0.006135	0.005494	0.007387	0.005317	0.012046	0.017079	0.012014	0.012473	0.008565	0.002227	0.014857	0.010396	0.005868	0.024902	0.017390	0.017012	0.031231	0.008586	0.015368	0.019755	0.012207	0.017781	0.003849	0.015629	0.003694	0.010003	0.006858	0.005669	0.003172	0.005406	0.014424	0.004499	0.002288	0.010646	0.005414	0.002350	0.002342	0.000799	0.001458	0.001691	0.002469	0.001751	0.016500	0.229291
another	0.269080	0.001183	0.003460	0.006097	0.003268	0.005235	0.003495	0.002349	0.005851	0.010770	0.002611	0.008275	0.007230	0.007574	0.008767	0.012251	0.009932	0.018867	0.006548	0.001970	0.016166	0.018548	0.004234	0.038726	0.010033	0.021601	0.024965	0.043624	0.013483	0.014797	0.012863	0.010192	0.012481	0.019839	0.010501	0.017619	0.009018	0.007555	0.006750	0.008349	0.012901	0.006285	0.003469	0.007637	0.005398	0.003371	0.002623	0.001722	0.002031	0.002753	0.002182	0.002203	0.013748	0.217520
Federal	0.243647	0.001813	0.005194	0.026991	0.005387	0.006199	0.002585	0.004207	0.021177	0.001820	0.000945	0.013098	0.001584	0.001386	0.003420	0.005785	0.006705	0.011604	0.002174	0.004889	0.007773	0.036464	0.003114	0.005820	0.006342	0.004798	0.015472	0.011250	0.002932	0.002832	0.000748	0.001305	0.005106	0.008277	0.004543	0.013591	0.005024	0.002009	0.003078	0.005237	0.003467	0.001802	0.003021	0.005901	0.004435	0.001677	0.004946	0.002718	0.002562	0.005037	0.001804	0.006794	0.009835	0.429679
agency	0.209377	0.000958	0.004191	0.015240	0.006939	0.012201	0.012630	0.005656	0.019997	0.009729	0.005912	0.036077	0.003483	0.008794	0.017351	0.011594	0.019265	0.029884	0.015368	0.004064	0.015080	0.052994	0.004718	0.028437	0.012436	0.014346	0.006983	0.018179	0.006363	0.021210	0.003606	0.006397	0.001930	0.023464	0.014711	0.022599	0.007547	0.002534	0.002893	0.012828	0.007744	0.001267	0.005387	0.040980	0.010702	0.002701	0.002091	0.002431	0.001075	0.000311	0.004242	0.001835	0.011746	0.179526
or	0.162047	0.008479	0.008225	0.011953	0.003416	0.001960	0.000829	0.000819	0.002189	0.071917	0.017573	0.003487	0.007606	0.009442	0.009090	0.009675	0.009339	0.011957	0.018529	0.006823	0.008767	0.006465	0.010047	0.036766	0.010655	0.009995	0.057311	0.005791	0.002857	0.038362	0.008325	0.018598	0.013539	0.011294	0.026350	0.015259	0.042817	0.086427	0.005184	0.016174	0.009012	0.003502	0.012359	0.006709	0.010328	0.020832	0.005049	0.002796	0.003631	0.000458	0.001247	0.001229	0.009661	0.106848
