TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.028490	0.003452	0.001405	0.002559	0.002042	0.001133	0.001481	0.001792	0.004607	0.002722	0.001001	0.002122	0.000553	0.001554	0.000907	0.002118	0.002258	0.002049	0.001170	0.001042	0.002374	0.002754	0.002146	0.002673	0.004930	0.002637	0.001405	0.001718	0.003720	0.000501	0.000835	0.000568	0.000687	0.001123	0.005391	0.010100	0.002940	0.005250	0.004908	0.002305	0.009960	0.006007	0.002793	0.008570	0.004268	0.003538	0.003977	0.002815	0.003476	0.004286	0.001898	0.005289	0.054946	0.764752
Although	0.162510	0.038235	0.016944	0.004261	0.001938	0.000232	0.000391	0.001026	0.003188	0.002790	0.001097	0.003215	0.001110	0.000441	0.000374	0.000546	0.000664	0.000257	0.000115	0.000019	0.000034	0.000075	0.000187	0.000058	0.000159	0.000106	0.000040	0.000120	0.000719	0.000131	0.000041	0.000043	0.000049	0.000124	0.001452	0.001176	0.000475	0.000144	0.000300	0.000127	0.000466	0.000094	0.000121	0.001022	0.000163	0.000014	0.000025	0.000005	0.000003	0.000008	0.000002	0.000014	0.000191	0.752958
other	0.123931	0.445585	0.085745	0.018536	0.006879	0.000675	0.000152	0.000850	0.000927	0.000815	0.000227	0.000234	0.001239	0.000768	0.001354	0.000737	0.001357	0.001928	0.000174	0.000011	0.000021	0.000007	0.000031	0.000013	0.000008	0.000051	0.000013	0.000036	0.000143	0.000095	0.000022	0.000172	0.000161	0.000038	0.000906	0.001646	0.000143	0.000114	0.000132	0.000039	0.000170	0.000034	0.000009	0.000157	0.000043	0.000009	0.000019	0.000005	0.000006	0.000010	0.000003	0.000007	0.000136	0.303478
types	0.042045	0.193136	0.602502	0.011322	0.040932	0.001706	0.000701	0.002104	0.000864	0.001495	0.000300	0.000623	0.003060	0.001203	0.002104	0.002820	0.002445	0.012034	0.006763	0.000124	0.000188	0.000142	0.000074	0.000072	0.000047	0.000073	0.000074	0.000057	0.000124	0.000199	0.000115	0.000849	0.000765	0.000399	0.001916	0.001664	0.000813	0.000686	0.000334	0.000086	0.000129	0.000110	0.000026	0.000121	0.000086	0.000209	0.000089	0.000096	0.000065	0.000226	0.000046	0.000071	0.000150	0.061616
of	0.030671	0.078855	0.626538	0.058590	0.106594	0.006671	0.002950	0.003753	0.001221	0.001560	0.000614	0.000425	0.001434	0.000599	0.002149	0.004374	0.002368	0.005326	0.004118	0.000955	0.000411	0.000091	0.000057	0.000020	0.000010	0.000007	0.000007	0.000060	0.000021	0.000015	0.000028	0.000145	0.000305	0.000105	0.001612	0.001782	0.001061	0.000999	0.000665	0.000175	0.000042	0.000038	0.000058	0.000028	0.000017	0.000022	0.000050	0.000023	0.000094	0.000392	0.000317	0.000026	0.000106	0.051448
for	0.055961	0.020420	0.053866	0.160491	0.230364	0.024019	0.011581	0.023884	0.015711	0.002938	0.002141	0.001502	0.000231	0.001288	0.000814	0.003194	0.005264	0.006663	0.004147	0.005795	0.003039	0.001088	0.000364	0.000258	0.000178	0.000026	0.000011	0.000060	0.000172	0.000012	0.000022	0.000069	0.000126	0.000349	0.001708	0.003276	0.002938	0.000700	0.000610	0.000484	0.000837	0.000023	0.000011	0.000337	0.000030	0.000029	0.000033	0.000036	0.000355	0.000443	0.000521	0.000417	0.001883	0.349281
##feit	0.025270	0.032301	0.011692	0.117376	0.278168	0.079267	0.007381	0.010553	0.027484	0.016554	0.003984	0.000907	0.000183	0.001171	0.000838	0.001459	0.004436	0.005430	0.006218	0.001767	0.002988	0.000924	0.000532	0.001446	0.000263	0.000054	0.000007	0.000035	0.000107	0.000018	0.000016	0.000022	0.000051	0.000149	0.000451	0.001094	0.002286	0.001525	0.000467	0.000328	0.002122	0.000018	0.000005	0.000203	0.000025	0.000051	0.000006	0.000012	0.000244	0.000244	0.000021	0.000221	0.000620	0.351005
##ed	0.038417	0.020799	0.030681	0.062046	0.656187	0.066290	0.002301	0.012216	0.025468	0.010849	0.006298	0.000322	0.000036	0.000118	0.000261	0.000601	0.000793	0.002739	0.018703	0.000310	0.005840	0.000990	0.000434	0.000912	0.000057	0.000077	0.000062	0.000028	0.000014	0.000011	0.000001	0.000022	0.000033	0.000097	0.000357	0.000235	0.000256	0.001022	0.001346	0.000104	0.000608	0.000020	0.000005	0.000045	0.000005	0.000043	0.000005	0.000040	0.000258	0.000276	0.000001	0.000052	0.000409	0.030897
property	0.051531	0.013803	0.045680	0.226350	0.186383	0.027429	0.124116	0.057346	0.007917	0.008297	0.005123	0.002050	0.000219	0.000618	0.000304	0.004901	0.000682	0.010439	0.014029	0.001041	0.002193	0.002599	0.002862	0.000656	0.000979	0.001443	0.002825	0.000077	0.000080	0.000049	0.000024	0.000433	0.000064	0.000091	0.001517	0.003639	0.003439	0.002550	0.006999	0.001080	0.001959	0.000468	0.000300	0.000378	0.000037	0.000092	0.000021	0.000058	0.000100	0.000103	0.000258	0.000347	0.001615	0.172406
must	0.038355	0.280180	0.029871	0.052701	0.087485	0.010625	0.095270	0.078696	0.056695	0.042063	0.007961	0.010047	0.002127	0.002374	0.000518	0.003564	0.000779	0.001964	0.005067	0.000379	0.000498	0.000477	0.006795	0.003163	0.001102	0.000635	0.000073	0.000118	0.000039	0.000016	0.000004	0.000009	0.000008	0.000014	0.000267	0.002499	0.001705	0.002529	0.000844	0.000773	0.000939	0.000109	0.000096	0.000190	0.000030	0.000008	0.000001	0.000002	0.000012	0.000033	0.000006	0.000049	0.000655	0.169583
be	0.013349	0.035751	0.006238	0.027601	0.034059	0.012592	0.075202	0.075512	0.130497	0.278448	0.079155	0.040403	0.016733	0.021587	0.001201	0.002970	0.001529	0.001509	0.001805	0.000237	0.000434	0.000422	0.002306	0.002630	0.001702	0.000537	0.000084	0.000214	0.000161	0.000041	0.000001	0.000001	0.000003	0.000006	0.000040	0.000183	0.000371	0.000138	0.000123	0.000293	0.000716	0.000051	0.000046	0.000250	0.000080	0.000007	0.000001	0.000000	0.000006	0.000012	0.000003	0.000011	0.000163	0.132588
sold	0.014483	0.003643	0.000996	0.006451	0.002599	0.001958	0.009447	0.014800	0.054300	0.192685	0.271312	0.023048	0.034293	0.037846	0.004645	0.002903	0.000784	0.000318	0.000205	0.000042	0.000109	0.000093	0.000758	0.004334	0.000881	0.003036	0.001011	0.001041	0.001116	0.000516	0.000033	0.000007	0.000003	0.000006	0.000027	0.000043	0.000051	0.000065	0.000235	0.000436	0.002290	0.001048	0.000655	0.002942	0.000862	0.000089	0.000034	0.000006	0.000017	0.000017	0.000003	0.000014	0.000196	0.301264
in	0.008902	0.006614	0.003747	0.003958	0.001313	0.000721	0.014884	0.006598	0.032899	0.191804	0.357958	0.194704	0.026362	0.023365	0.002987	0.003139	0.000325	0.000176	0.000316	0.000026	0.000030	0.000062	0.001075	0.000765	0.001399	0.000947	0.000959	0.000720	0.000318	0.000088	0.000008	0.000001	0.000001	0.000001	0.000006	0.000007	0.000004	0.000008	0.000035	0.000049	0.000224	0.000045	0.000120	0.000460	0.000020	0.000005	0.000005	0.000001	0.000001	0.000000	0.000000	0.000001	0.000022	0.111817
order	0.007779	0.018876	0.001704	0.001084	0.000277	0.000077	0.001211	0.001233	0.010030	0.062006	0.054128	0.149761	0.534426	0.031152	0.012818	0.012838	0.002225	0.000985	0.000930	0.000029	0.000016	0.000054	0.000365	0.000687	0.000542	0.000209	0.000095	0.001009	0.001147	0.000386	0.000082	0.000006	0.000002	0.000004	0.000011	0.000018	0.000013	0.000006	0.000015	0.000031	0.000090	0.000042	0.000076	0.000893	0.000206	0.000042	0.000035	0.000005	0.000009	0.000006	0.000001	0.000010	0.000046	0.090273
to	0.003058	0.022272	0.001151	0.000885	0.000187	0.000091	0.000889	0.000580	0.009631	0.045056	0.039731	0.083501	0.547619	0.146826	0.028574	0.026522	0.006085	0.001002	0.000710	0.000047	0.000033	0.000054	0.000312	0.000615	0.000781	0.000908	0.000191	0.003265	0.003086	0.002823	0.000252	0.000046	0.000058	0.000013	0.000019	0.000011	0.000006	0.000006	0.000006	0.000013	0.000066	0.000043	0.000053	0.000600	0.000380	0.000081	0.000042	0.000008	0.000018	0.000014	0.000001	0.000005	0.000014	0.021759
recognize	0.008495	0.014992	0.001188	0.002525	0.000153	0.000109	0.001103	0.000182	0.002489	0.009273	0.029978	0.013860	0.108974	0.369921	0.154778	0.072698	0.012683	0.009902	0.008781	0.000269	0.000125	0.000169	0.001431	0.000564	0.000695	0.001211	0.000386	0.001036	0.005012	0.030590	0.002165	0.000713	0.000144	0.000071	0.000073	0.000042	0.000012	0.000006	0.000002	0.000002	0.000064	0.000014	0.000009	0.000499	0.000401	0.000423	0.000129	0.000049	0.000043	0.000058	0.000011	0.000057	0.000093	0.131348
revenue	0.002234	0.001591	0.003203	0.005740	0.000255	0.000151	0.001566	0.000334	0.000459	0.000868	0.004582	0.006452	0.052738	0.118541	0.063348	0.440072	0.009973	0.014881	0.003616	0.000747	0.000223	0.000140	0.000406	0.000186	0.000247	0.000326	0.002366	0.004214	0.003752	0.006611	0.002610	0.016125	0.001360	0.000173	0.000229	0.000027	0.000005	0.000002	0.000003	0.000005	0.000024	0.000008	0.000024	0.000474	0.000119	0.000701	0.000470	0.000444	0.000202	0.000336	0.000061	0.000112	0.000045	0.226620
,	0.004422	0.017893	0.007022	0.001296	0.000478	0.000113	0.000621	0.000502	0.001580	0.002787	0.004465	0.022606	0.061592	0.066322	0.091559	0.451932	0.079633	0.043736	0.020896	0.002284	0.001897	0.000602	0.001802	0.000584	0.001400	0.001154	0.001383	0.004743	0.009324	0.002941	0.001106	0.001485	0.001039	0.000128	0.000420	0.000028	0.000003	0.000002	0.000002	0.000001	0.000011	0.000001	0.000002	0.000068	0.000018	0.000046	0.000078	0.000059	0.000080	0.000022	0.000006	0.000028	0.000031	0.087765
or	0.004058	0.004386	0.002740	0.000893	0.000304	0.000086	0.000187	0.000113	0.000941	0.001522	0.002005	0.004896	0.018735	0.035044	0.047695	0.277521	0.220708	0.103727	0.031882	0.008600	0.020316	0.006964	0.002783	0.000541	0.001697	0.000487	0.000219	0.001090	0.009580	0.002143	0.000625	0.000388	0.001232	0.000871	0.002657	0.000033	0.000011	0.000002	0.000001	0.000001	0.000009	0.000000	0.000000	0.000035	0.000022	0.000027	0.000043	0.000026	0.000205	0.000080	0.000007	0.000106	0.000112	0.181642
