TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.219866	0.002334	0.001999	0.004611	0.020604	0.002923	0.016575	0.014122	0.029962	0.032878	0.009167	0.011454	0.000767	0.000579	0.002479	0.002403	0.038813	0.001562	0.000913	0.000340	0.002194	0.003378	0.000261	0.000313	0.000954	0.000742	0.002794	0.038826	0.031285	0.000602	0.001609	0.000441	0.000605	0.010837	0.000741	0.002590	0.009123	0.123697	0.005389	0.006345	0.010636	0.001893	0.010243	0.037179	0.007812	0.038574	0.006050	0.004924	0.005078	0.001151	0.004344	0.009181	0.067347	0.138509
Although	0.003492	0.498706	0.009256	0.000645	0.000047	0.000038	0.000016	0.000005	0.000051	0.001319	0.000044	0.000007	0.001479	0.000740	0.001409	0.001149	0.000035	0.000301	0.001179	0.000221	0.000160	0.000006	0.000723	0.000777	0.000012	0.000031	0.000280	0.000130	0.000017	0.000248	0.000049	0.000129	0.000207	0.000051	0.007786	0.021743	0.005688	0.004668	0.001550	0.001396	0.000116	0.017751	0.017080	0.000822	0.008378	0.002353	0.015819	0.006960	0.000805	0.000132	0.000513	0.000750	0.098767	0.263964
other	0.000523	0.003411	0.280046	0.004506	0.000142	0.000033	0.000037	0.000030	0.000349	0.000034	0.000002	0.000011	0.000076	0.000019	0.000079	0.000141	0.000239	0.000061	0.000208	0.000088	0.000051	0.000008	0.000105	0.000178	0.000023	0.000047	0.001568	0.000060	0.000107	0.000170	0.000058	0.000116	0.000553	0.000450	0.000196	0.000210	0.000116	0.000032	0.000025	0.000200	0.000017	0.000663	0.000496	0.000044	0.005888	0.000325	0.001757	0.001594	0.000422	0.000092	0.000103	0.000644	0.089111	0.604533
types	0.000211	0.000247	0.000374	0.626509	0.000268	0.000280	0.000091	0.000251	0.001698	0.000233	0.000046	0.000347	0.000033	0.000026	0.000028	0.000463	0.000166	0.000002	0.000105	0.000223	0.000105	0.000234	0.000010	0.000365	0.000279	0.000094	0.000147	0.000023	0.000069	0.000117	0.000814	0.000163	0.000397	0.000941	0.000004	0.000012	0.000030	0.000008	0.000006	0.000052	0.000019	0.000084	0.000022	0.000176	0.000217	0.000130	0.000208	0.000125	0.000055	0.000012	0.000078	0.000279	0.076656	0.286471
of	0.002161	0.000090	0.001074	0.053546	0.026683	0.004319	0.004754	0.007899	0.013623	0.000139	0.000383	0.002982	0.000070	0.000018	0.000077	0.005893	0.001873	0.000064	0.000217	0.001717	0.000196	0.001431	0.000042	0.000145	0.001436	0.000288	0.000161	0.000097	0.000081	0.000456	0.001455	0.001927	0.000435	0.008621	0.000009	0.000090	0.000159	0.000046	0.000014	0.000078	0.000035	0.000319	0.000135	0.001522	0.000463	0.000316	0.000366	0.000305	0.000277	0.000089	0.000088	0.000483	0.141623	0.709231
for	0.000494	0.000038	0.000007	0.000324	0.000092	0.110852	0.023959	0.002260	0.000546	0.000162	0.000147	0.002460	0.000054	0.000081	0.000109	0.001691	0.003308	0.000004	0.000018	0.005601	0.000317	0.002258	0.000002	0.000053	0.006460	0.000739	0.000023	0.000133	0.000154	0.000018	0.001255	0.000467	0.000204	0.000745	0.000000	0.000008	0.000006	0.000005	0.000003	0.000206	0.000022	0.000027	0.000001	0.000080	0.000001	0.000010	0.000058	0.000016	0.000376	0.001410	0.000813	0.000690	0.139088	0.692147
##feit	0.000024	0.000000	0.000000	0.000001	0.000001	0.000394	0.596104	0.003872	0.001132	0.000001	0.000000	0.000560	0.000000	0.000000	0.000000	0.000062	0.000393	0.000000	0.000000	0.000004	0.000002	0.000440	0.000000	0.000000	0.005801	0.000008	0.000000	0.000001	0.000002	0.000000	0.000026	0.000000	0.000004	0.000049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000002	0.000007	0.000005	0.000011	0.048984	0.342106
##ed	0.000243	0.000002	0.000002	0.000099	0.000073	0.003335	0.322662	0.076820	0.005450	0.000019	0.000012	0.002892	0.000001	0.000001	0.000003	0.000945	0.000948	0.000001	0.000001	0.000190	0.000048	0.002095	0.000000	0.000003	0.003518	0.000042	0.000011	0.000011	0.000006	0.000005	0.000398	0.000023	0.000032	0.000780	0.000000	0.000003	0.000007	0.000001	0.000000	0.000010	0.000001	0.000003	0.000001	0.000027	0.000003	0.000003	0.000057	0.000008	0.000049	0.000033	0.000096	0.000550	0.112388	0.466089
property	0.000177	0.000000	0.000000	0.000016	0.000007	0.000034	0.003653	0.000573	0.836441	0.000000	0.000002	0.002033	0.000000	0.000000	0.000000	0.000094	0.000134	0.000000	0.000000	0.000002	0.000001	0.001189	0.000000	0.000000	0.001493	0.000032	0.000000	0.000006	0.000019	0.000000	0.000035	0.000004	0.000013	0.000415	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000001	0.000007	0.024493	0.129121
must	0.000181	0.000190	0.000003	0.000111	0.000004	0.000055	0.000079	0.000017	0.000019	0.146202	0.000072	0.000042	0.000009	0.000061	0.000028	0.000521	0.000194	0.000013	0.000054	0.000070	0.000082	0.000032	0.000004	0.000129	0.000059	0.000012	0.000001	0.000018	0.000017	0.000027	0.000140	0.000038	0.000018	0.000031	0.000007	0.000044	0.000128	0.000233	0.000018	0.000348	0.000471	0.000361	0.000020	0.001002	0.000020	0.000222	0.001131	0.000053	0.000190	0.000015	0.000034	0.000391	0.250228	0.596554
be	0.001562	0.000124	0.000161	0.016404	0.000874	0.014648	0.003884	0.003943	0.002621	0.014642	0.131971	0.028230	0.000441	0.001250	0.000302	0.007410	0.003755	0.000082	0.004126	0.016541	0.013543	0.018081	0.000059	0.017976	0.020123	0.001217	0.000199	0.000083	0.000281	0.003695	0.060419	0.007554	0.002975	0.006035	0.000003	0.000037	0.000799	0.000334	0.000088	0.000656	0.002166	0.000549	0.000328	0.018771	0.000084	0.001211	0.002432	0.000126	0.002004	0.000222	0.001158	0.004905	0.137009	0.421908
sold	0.000257	0.000001	0.000001	0.000068	0.000010	0.000373	0.015408	0.001785	0.015449	0.000024	0.000031	0.216504	0.000002	0.000003	0.000005	0.001163	0.000439	0.000000	0.000001	0.000033	0.000015	0.123718	0.000000	0.000015	0.041743	0.001046	0.000007	0.000006	0.000016	0.000001	0.001159	0.000082	0.000039	0.004880	0.000000	0.000001	0.000002	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000018	0.000000	0.000001	0.000005	0.000001	0.000002	0.000003	0.000036	0.000047	0.118068	0.457527
in	0.002737	0.005379	0.001736	0.004414	0.000202	0.001043	0.000162	0.000091	0.000244	0.005084	0.000583	0.000430	0.274252	0.125071	0.017558	0.008096	0.004178	0.000399	0.003103	0.015248	0.009771	0.000194	0.006375	0.020712	0.000484	0.001461	0.000835	0.000374	0.001770	0.001953	0.003285	0.006287	0.002790	0.004661	0.006771	0.000763	0.005500	0.000449	0.000777	0.001053	0.006197	0.002605	0.001152	0.012875	0.003693	0.000766	0.007249	0.002535	0.000551	0.000704	0.004400	0.001536	0.121478	0.287985
order	0.000388	0.001179	0.000027	0.000585	0.000030	0.000114	0.000049	0.000008	0.000012	0.008050	0.000822	0.000245	0.014562	0.742810	0.018128	0.001230	0.000848	0.000077	0.001451	0.078787	0.009981	0.000282	0.000384	0.014351	0.000495	0.001788	0.000060	0.000007	0.000034	0.000298	0.003993	0.002467	0.000164	0.000320	0.000349	0.000184	0.001045	0.000159	0.000128	0.000333	0.031437	0.001627	0.000412	0.011040	0.000333	0.000435	0.001014	0.000497	0.000313	0.000187	0.008444	0.001428	0.011593	0.025012
to	0.003321	0.003900	0.000341	0.001144	0.000498	0.001918	0.000814	0.000132	0.000254	0.011537	0.001190	0.001273	0.029266	0.293454	0.159700	0.018710	0.009535	0.000322	0.000720	0.054202	0.009329	0.000708	0.000232	0.002907	0.000534	0.001671	0.000455	0.000848	0.001704	0.000197	0.005360	0.005773	0.003211	0.007312	0.001076	0.001343	0.004946	0.001064	0.000756	0.000703	0.058183	0.003350	0.003429	0.092184	0.002040	0.001709	0.004274	0.001311	0.001711	0.000848	0.008790	0.003294	0.045348	0.131169
recognize	0.000740	0.000184	0.000017	0.000274	0.000118	0.002854	0.015762	0.001334	0.005146	0.000824	0.000050	0.002918	0.000073	0.000063	0.000186	0.660198	0.018718	0.000038	0.000010	0.002910	0.000693	0.002871	0.000021	0.000134	0.018755	0.001067	0.000036	0.000527	0.000487	0.000017	0.002081	0.004685	0.004425	0.007671	0.000039	0.000103	0.000030	0.000014	0.000006	0.000003	0.000009	0.000020	0.000014	0.001556	0.000017	0.000135	0.000631	0.000144	0.000109	0.000170	0.001448	0.000147	0.061053	0.178465
revenue	0.001785	0.000002	0.000011	0.000015	0.000035	0.000900	0.006790	0.000154	0.000338	0.000017	0.000004	0.000190	0.000005	0.000003	0.000012	0.000893	0.676118	0.000005	0.000001	0.000112	0.000032	0.000193	0.000002	0.000006	0.000425	0.000022	0.000007	0.002547	0.005489	0.000002	0.000031	0.000038	0.000245	0.000279	0.000001	0.000003	0.000002	0.000003	0.000001	0.000005	0.000002	0.000003	0.000002	0.000129	0.000001	0.000002	0.000002	0.000006	0.000006	0.000027	0.000038	0.000007	0.032592	0.270462
,	0.000554	0.000045	0.000464	0.000008	0.000031	0.000010	0.000004	0.000002	0.000008	0.000004	0.000000	0.000002	0.000027	0.000003	0.000003	0.000014	0.000041	0.234167	0.000633	0.000006	0.000002	0.000001	0.000172	0.000033	0.000001	0.000000	0.000003	0.000022	0.000012	0.000124	0.000001	0.000018	0.000007	0.000027	0.000091	0.000073	0.000047	0.000004	0.000004	0.000005	0.000001	0.000026	0.000195	0.000033	0.000100	0.000004	0.000022	0.000017	0.000012	0.000008	0.000005	0.000063	0.204061	0.558783
or	0.000514	0.002194	0.028000	0.011816	0.000825	0.000310	0.000034	0.000030	0.000017	0.000800	0.000493	0.000041	0.006117	0.002259	0.000768	0.001165	0.000165	0.004560	0.469143	0.001142	0.001213	0.000013	0.003525	0.034468	0.000016	0.000034	0.000235	0.000011	0.000020	0.065720	0.000289	0.001191	0.000286	0.000534	0.000798	0.000800	0.004466	0.000915	0.001481	0.004085	0.000234	0.005301	0.004232	0.001760	0.000988	0.001095	0.011762	0.003197	0.004940	0.000383	0.001300	0.004978	0.087531	0.221801
