TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.163834	0.000013	0.000034	0.000254	0.000334	0.000713	0.026638	0.001723	0.015262	0.000226	0.000057	0.000637	0.000007	0.000041	0.000077	0.001267	0.003943	0.000035	0.000013	0.000051	0.000204	0.000903	0.000040	0.000065	0.000151	0.000116	0.000127	0.002328	0.000618	0.000024	0.000187	0.000042	0.000200	0.001494	0.000007	0.000038	0.000053	0.000032	0.000002	0.000043	0.000059	0.000037	0.000155	0.000740	0.000144	0.000507	0.000259	0.001175	0.001509	0.000601	0.004883	0.001575	0.002545	0.763981
Although	0.000201	0.002678	0.003173	0.007169	0.004334	0.001055	0.011477	0.003794	0.003143	0.079996	0.021220	0.012677	0.002946	0.008356	0.012188	0.019841	0.000982	0.000281	0.000334	0.000961	0.001021	0.004767	0.000728	0.003165	0.003082	0.002861	0.001647	0.001116	0.000490	0.000086	0.001999	0.000720	0.000278	0.001420	0.000229	0.001784	0.001160	0.001104	0.000302	0.001002	0.001564	0.000464	0.001878	0.000932	0.000139	0.000549	0.000848	0.000297	0.000424	0.000259	0.000126	0.000403	0.004451	0.761897
other	0.000227	0.001726	0.001122	0.015367	0.003783	0.005641	0.145682	0.032418	0.027215	0.019034	0.005808	0.022446	0.000456	0.000614	0.002164	0.009738	0.003690	0.000238	0.000297	0.000569	0.001220	0.006503	0.000203	0.000321	0.000470	0.000168	0.000170	0.005064	0.000928	0.000008	0.000164	0.000106	0.000326	0.001365	0.000063	0.000476	0.000260	0.000031	0.000007	0.000042	0.000220	0.000030	0.000104	0.000429	0.000007	0.000029	0.000187	0.000032	0.000150	0.000129	0.000236	0.000116	0.001611	0.680590
types	0.000066	0.000027	0.000038	0.000571	0.000801	0.008433	0.692787	0.029318	0.162554	0.000524	0.002073	0.039445	0.000031	0.000036	0.000162	0.001875	0.004128	0.000041	0.000096	0.000260	0.000499	0.014198	0.000061	0.000030	0.000657	0.000101	0.000009	0.000245	0.000131	0.000002	0.000113	0.000010	0.000049	0.000737	0.000007	0.000105	0.000123	0.000006	0.000001	0.000011	0.000037	0.000004	0.000016	0.000270	0.000001	0.000004	0.000009	0.000003	0.000056	0.000027	0.000137	0.000051	0.000321	0.038701
of	0.000069	0.000057	0.000053	0.001270	0.000422	0.005193	0.600681	0.033967	0.156394	0.002471	0.001433	0.042563	0.000078	0.000030	0.000210	0.003556	0.002414	0.000055	0.000068	0.000327	0.000656	0.012451	0.000076	0.000061	0.000494	0.000134	0.000042	0.001187	0.000699	0.000001	0.000057	0.000017	0.000138	0.001061	0.000010	0.000216	0.000024	0.000002	0.000000	0.000003	0.000008	0.000002	0.000007	0.000163	0.000001	0.000010	0.000047	0.000010	0.000079	0.000046	0.000282	0.000076	0.000969	0.129658
for	0.000276	0.000226	0.000230	0.002125	0.000379	0.002789	0.071569	0.006138	0.034397	0.000440	0.000225	0.003208	0.000015	0.000018	0.000125	0.000841	0.001893	0.000025	0.000060	0.000194	0.000214	0.001074	0.000010	0.000033	0.000033	0.000020	0.000027	0.002937	0.000537	0.000001	0.000005	0.000004	0.000050	0.000380	0.000008	0.000074	0.000013	0.000003	0.000001	0.000008	0.000008	0.000005	0.000041	0.000142	0.000004	0.000012	0.000050	0.000010	0.000063	0.000089	0.000408	0.000059	0.001758	0.866747
##feit	0.000274	0.000101	0.000286	0.001788	0.000888	0.002668	0.019360	0.002783	0.024821	0.000109	0.000153	0.000761	0.000030	0.000007	0.000056	0.000315	0.000847	0.000016	0.000042	0.000094	0.000052	0.000231	0.000006	0.000018	0.000015	0.000018	0.000007	0.001454	0.000112	0.000000	0.000001	0.000001	0.000010	0.000042	0.000005	0.000063	0.000019	0.000005	0.000003	0.000006	0.000008	0.000007	0.000020	0.000069	0.000004	0.000009	0.000010	0.000004	0.000046	0.000108	0.000053	0.000023	0.001293	0.940877
##ed	0.000400	0.000121	0.000625	0.008367	0.003452	0.012759	0.473896	0.018712	0.201943	0.000889	0.000281	0.011192	0.000076	0.000018	0.000203	0.002914	0.014438	0.000078	0.000058	0.000923	0.000701	0.007360	0.000060	0.000052	0.000282	0.000153	0.000035	0.004273	0.003030	0.000001	0.000024	0.000008	0.000134	0.001767	0.000053	0.000163	0.000157	0.000017	0.000003	0.000017	0.000112	0.000017	0.000030	0.001873	0.000012	0.000028	0.000114	0.000026	0.000317	0.000402	0.002516	0.000367	0.001180	0.223369
property	0.000824	0.000494	0.000525	0.001530	0.000944	0.004181	0.090541	0.007220	0.065262	0.000226	0.000142	0.003532	0.000099	0.000016	0.000100	0.001324	0.008211	0.000136	0.000335	0.000309	0.000625	0.002967	0.000015	0.000064	0.000071	0.000043	0.000015	0.009001	0.001352	0.000010	0.000027	0.000003	0.000235	0.000125	0.000038	0.000289	0.000029	0.000009	0.000002	0.000008	0.000022	0.000010	0.000011	0.000218	0.000003	0.000005	0.000009	0.000004	0.000136	0.000309	0.000708	0.000094	0.003120	0.794473
must	0.000379	0.001359	0.002399	0.025652	0.008794	0.010361	0.096984	0.024483	0.012427	0.033222	0.029934	0.039017	0.001801	0.004794	0.007585	0.022014	0.001132	0.000403	0.001312	0.002182	0.005180	0.008335	0.000711	0.001819	0.001830	0.001458	0.000710	0.002475	0.000552	0.000036	0.000952	0.000436	0.000162	0.000959	0.000041	0.001214	0.000448	0.000095	0.000084	0.000284	0.000349	0.000125	0.000746	0.000489	0.000038	0.000107	0.000528	0.000136	0.000287	0.000233	0.000204	0.000262	0.007243	0.635235
