TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.072297	0.000219	0.000100	0.000075	0.000088	0.000014	0.000050	0.000195	0.000290	0.002378	0.000197	0.000115	0.000092	0.000122	0.000385	0.000389	0.000210	0.000247	0.000156	0.000010	0.000054	0.000112	0.000012	0.000095	0.000023	0.000243	0.000183	0.000150	0.000087	0.000085	0.000051	0.000051	0.000042	0.000644	0.000543	0.003301	0.002094	0.001102	0.000223	0.001448	0.000892	0.001423	0.000565	0.000729	0.001514	0.002117	0.000753	0.001564	0.001133	0.000387	0.001475	0.001044	0.055853	0.842384
Although	0.001202	0.030547	0.000895	0.000219	0.000190	0.000191	0.000194	0.000080	0.000487	0.006518	0.000226	0.001214	0.001947	0.000424	0.000562	0.000135	0.000170	0.000788	0.000773	0.000041	0.000019	0.000197	0.000314	0.000027	0.000025	0.000010	0.000006	0.000060	0.000079	0.000035	0.000016	0.000007	0.000009	0.000022	0.000837	0.005173	0.000800	0.000345	0.000093	0.000088	0.000163	0.000045	0.000104	0.000328	0.000049	0.000013	0.000035	0.000002	0.000042	0.000079	0.000063	0.000115	0.013799	0.930200
other	0.000388	0.058956	0.013159	0.000519	0.000315	0.000129	0.000165	0.000088	0.000717	0.001767	0.000058	0.000489	0.000072	0.000026	0.000014	0.000016	0.000030	0.000105	0.000065	0.000005	0.000002	0.000054	0.000080	0.000005	0.000015	0.000008	0.000005	0.000008	0.000014	0.000004	0.000003	0.000000	0.000001	0.000006	0.000070	0.001785	0.000487	0.000103	0.000161	0.000030	0.000077	0.000004	0.000009	0.000024	0.000001	0.000000	0.000001	0.000000	0.000004	0.000019	0.000007	0.000015	0.004697	0.915219
types	0.001060	0.189915	0.326185	0.012806	0.011390	0.004496	0.002053	0.003140	0.006640	0.006613	0.000385	0.004248	0.000304	0.000377	0.000279	0.000320	0.000222	0.001420	0.001808	0.000373	0.000133	0.001251	0.000466	0.000165	0.000208	0.000133	0.000221	0.000079	0.000057	0.000040	0.000034	0.000008	0.000031	0.000134	0.000233	0.007897	0.003795	0.000790	0.001478	0.000262	0.000340	0.000103	0.000283	0.000293	0.000075	0.000015	0.000042	0.000005	0.000052	0.000287	0.000041	0.000083	0.005843	0.401086
of	0.003890	0.313213	0.040093	0.064177	0.012746	0.001402	0.002658	0.007297	0.040034	0.014780	0.000754	0.022799	0.000191	0.000335	0.000752	0.001016	0.000742	0.002291	0.000988	0.000072	0.000071	0.004823	0.000103	0.000045	0.000255	0.000192	0.000049	0.000024	0.000117	0.000004	0.000008	0.000001	0.000002	0.000073	0.000062	0.001361	0.001085	0.000319	0.000184	0.000054	0.000434	0.000022	0.000052	0.000993	0.000031	0.000023	0.000011	0.000003	0.000011	0.000036	0.000023	0.000023	0.004751	0.454524
for	0.002620	0.149853	0.068419	0.202602	0.127073	0.022703	0.010216	0.043473	0.057665	0.017176	0.004052	0.008488	0.000424	0.000977	0.000777	0.002331	0.001748	0.002616	0.008287	0.000504	0.000419	0.001160	0.000505	0.000651	0.000235	0.000183	0.000220	0.000379	0.000223	0.000076	0.000033	0.000019	0.000015	0.000040	0.000102	0.003109	0.000987	0.000826	0.000474	0.000290	0.001543	0.000665	0.000492	0.001952	0.000234	0.000250	0.000174	0.000051	0.000176	0.000083	0.000030	0.000143	0.009153	0.243106
##feit	0.001729	0.074292	0.050632	0.179234	0.205828	0.061100	0.010995	0.051127	0.051991	0.034219	0.009857	0.007550	0.000869	0.001607	0.001657	0.001132	0.001060	0.007204	0.026053	0.003425	0.003037	0.001859	0.001765	0.003975	0.000334	0.000034	0.000093	0.000442	0.000292	0.000246	0.000074	0.000036	0.000065	0.000054	0.000178	0.003514	0.001431	0.001735	0.001483	0.000704	0.007541	0.002278	0.001208	0.006827	0.000832	0.000800	0.000749	0.000170	0.000969	0.000961	0.000246	0.000698	0.005217	0.168592
##ed	0.006531	0.190433	0.056829	0.151975	0.088816	0.033805	0.022821	0.026058	0.041763	0.024368	0.008493	0.013210	0.000198	0.000662	0.000829	0.001353	0.001002	0.002909	0.020546	0.001821	0.001614	0.004311	0.000258	0.000709	0.000367	0.000055	0.000084	0.000062	0.000141	0.000043	0.000025	0.000005	0.000009	0.000148	0.000204	0.005859	0.001522	0.001375	0.000550	0.000487	0.004469	0.000914	0.000434	0.004483	0.000174	0.000224	0.000160	0.000061	0.000339	0.000149	0.000177	0.000285	0.016653	0.259227
property	0.003257	0.058925	0.095323	0.118262	0.037978	0.026390	0.040888	0.128521	0.036668	0.010049	0.003707	0.081116	0.000229	0.000737	0.000715	0.003109	0.002189	0.005638	0.016577	0.001636	0.004739	0.039548	0.000164	0.000214	0.003368	0.001376	0.007262	0.001756	0.001230	0.000167	0.000381	0.000043	0.000653	0.001563	0.000512	0.002151	0.003220	0.001117	0.000704	0.000514	0.003374	0.000444	0.000649	0.002143	0.000023	0.000058	0.000102	0.000030	0.000404	0.000766	0.000367	0.000567	0.005321	0.243161
must	0.003109	0.180392	0.012848	0.007664	0.007526	0.001639	0.002203	0.004856	0.008078	0.074531	0.005744	0.014528	0.002830	0.000907	0.000419	0.000241	0.000470	0.002304	0.004282	0.000651	0.000214	0.001156	0.002501	0.000412	0.000084	0.000044	0.000074	0.000248	0.000231	0.000043	0.000021	0.000003	0.000010	0.000048	0.000615	0.021969	0.000992	0.001013	0.000648	0.000283	0.000547	0.000366	0.000846	0.000987	0.000243	0.000050	0.000065	0.000014	0.000069	0.000136	0.000020	0.000201	0.043305	0.587320
