TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.303987	0.000413	0.000391	0.000704	0.000271	0.000224	0.000937	0.000233	0.004134	0.002024	0.000629	0.000676	0.000109	0.000335	0.000093	0.000620	0.001080	0.000156	0.000342	0.000151	0.000214	0.000448	0.000173	0.001935	0.000267	0.000327	0.000384	0.001885	0.000862	0.000077	0.000218	0.000786	0.000742	0.000973	0.000154	0.000422	0.000637	0.000915	0.000350	0.000146	0.000371	0.000221	0.000935	0.003338	0.000715	0.000907	0.000878	0.000396	0.001074	0.000436	0.000642	0.001667	0.009001	0.649995
Although	0.004378	0.089298	0.140511	0.012083	0.013942	0.015096	0.008678	0.003133	0.009871	0.040121	0.016915	0.021786	0.035497	0.061247	0.024555	0.033338	0.017832	0.012127	0.009285	0.003195	0.001642	0.005484	0.008043	0.006701	0.001150	0.000790	0.001635	0.000808	0.000532	0.000106	0.000686	0.000561	0.002915	0.001411	0.007945	0.154745	0.090250	0.005074	0.003026	0.001647	0.001159	0.000601	0.003623	0.001679	0.000884	0.000658	0.001222	0.000465	0.001741	0.000528	0.000237	0.001220	0.032992	0.084948
other	0.000932	0.034484	0.012228	0.006747	0.018687	0.016618	0.012823	0.006150	0.010428	0.279078	0.286534	0.113248	0.032209	0.024601	0.009162	0.049978	0.001973	0.003416	0.003995	0.001455	0.001799	0.014931	0.003904	0.002887	0.004279	0.003854	0.000493	0.000139	0.000244	0.000088	0.003593	0.000720	0.000175	0.000806	0.000778	0.015222	0.001553	0.000423	0.001212	0.000115	0.000285	0.000208	0.000365	0.000116	0.000141	0.000092	0.000125	0.000139	0.000561	0.000172	0.000114	0.000414	0.002592	0.012718
types	0.006391	0.037033	0.012885	0.007155	0.008080	0.015924	0.020779	0.013884	0.039381	0.139590	0.143998	0.130455	0.044197	0.044631	0.026587	0.049643	0.003336	0.002056	0.002625	0.004491	0.005253	0.032961	0.014057	0.005869	0.008874	0.006665	0.000893	0.000487	0.000246	0.000073	0.010239	0.002009	0.000698	0.001143	0.003907	0.021077	0.005547	0.006746	0.008951	0.001563	0.001784	0.001468	0.004467	0.001640	0.001837	0.001427	0.000711	0.000779	0.000950	0.000650	0.000414	0.001949	0.012858	0.078687
of	0.003612	0.029389	0.013465	0.007352	0.005075	0.008997	0.019729	0.019007	0.029663	0.143500	0.137948	0.145382	0.112919	0.059502	0.022583	0.051712	0.001335	0.001685	0.003284	0.001313	0.001995	0.020819	0.016918	0.006302	0.008081	0.010966	0.002232	0.000719	0.000491	0.000152	0.008556	0.002858	0.000412	0.000771	0.004892	0.019801	0.003737	0.005339	0.009500	0.000672	0.000470	0.001101	0.001504	0.000351	0.000698	0.000836	0.000310	0.000341	0.000812	0.000298	0.000153	0.000675	0.005139	0.044645
for	0.003625	0.044637	0.022253	0.005541	0.005004	0.005880	0.005194	0.048474	0.036241	0.105709	0.069593	0.052595	0.159223	0.049941	0.015497	0.013793	0.000595	0.003751	0.018092	0.000522	0.002592	0.003452	0.023481	0.013642	0.001748	0.003844	0.006707	0.000953	0.000453	0.000425	0.001594	0.000447	0.000304	0.000188	0.002708	0.017950	0.001407	0.000988	0.001426	0.000692	0.000472	0.000513	0.002414	0.000811	0.000386	0.000392	0.000132	0.000115	0.000168	0.000088	0.000061	0.000434	0.007006	0.235846
##feit	0.005873	0.027825	0.005597	0.004760	0.004219	0.005437	0.001761	0.008229	0.017313	0.078228	0.066880	0.020046	0.134102	0.054105	0.012642	0.004991	0.001186	0.008055	0.021961	0.001466	0.005614	0.002438	0.028413	0.017505	0.002261	0.012949	0.007573	0.001159	0.000649	0.002255	0.002219	0.001892	0.000431	0.000318	0.006814	0.023236	0.003110	0.002472	0.003745	0.001191	0.000970	0.002899	0.006004	0.002191	0.001854	0.001502	0.000479	0.000621	0.000526	0.000850	0.000257	0.000949	0.019214	0.350763
##ed	0.006435	0.033843	0.011568	0.007010	0.008524	0.007227	0.007311	0.014717	0.049637	0.171636	0.152024	0.090662	0.084937	0.027474	0.012906	0.015622	0.001931	0.003692	0.014399	0.000553	0.001302	0.005232	0.014701	0.011229	0.002976	0.006911	0.006223	0.002196	0.001354	0.000525	0.001858	0.000882	0.000460	0.000560	0.002438	0.023032	0.005459	0.003236	0.002405	0.000884	0.000667	0.001345	0.002162	0.001858	0.001421	0.001608	0.000533	0.000438	0.000592	0.000340	0.000271	0.000935	0.017092	0.154766
property	0.011003	0.019476	0.007534	0.003589	0.003647	0.005458	0.007494	0.013226	0.005699	0.070486	0.084737	0.060059	0.056755	0.028110	0.023559	0.017703	0.001094	0.002495	0.007585	0.002085	0.002726	0.008542	0.011819	0.006510	0.003740	0.009169	0.003282	0.001955	0.000644	0.001546	0.004118	0.005774	0.000614	0.001163	0.006858	0.011119	0.002491	0.003840	0.006589	0.001778	0.000455	0.001356	0.002218	0.000567	0.001474	0.002809	0.001343	0.001096	0.002014	0.000957	0.001089	0.001081	0.010631	0.446837
must	0.003130	0.043554	0.014250	0.003416	0.001547	0.002460	0.001938	0.001443	0.006037	0.010287	0.005736	0.013618	0.067567	0.248308	0.096535	0.031595	0.008483	0.034034	0.057498	0.002087	0.004470	0.005452	0.020014	0.029408	0.001981	0.002650	0.006124	0.003156	0.000926	0.000734	0.000787	0.000739	0.005655	0.000990	0.013852	0.087040	0.015144	0.001428	0.001036	0.000388	0.000222	0.000519	0.006841	0.002138	0.001195	0.000851	0.001338	0.000576	0.001277	0.000278	0.000280	0.001332	0.022034	0.105618
