TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.282881	0.010065	0.020872	0.016063	0.023029	0.031096	0.017383	0.011205	0.020232	0.024749	0.018531	0.013245	0.026570	0.014072	0.015700	0.013451	0.012215	0.018218	0.027966	0.010376	0.008133	0.009503	0.015151	0.017886	0.005919	0.010803	0.016650	0.011012	0.008699	0.022205	0.009243	0.012028	0.011278	0.011794	0.007637	0.012166	0.011614	0.010883	0.008398	0.011785	0.015551	0.015425	0.010022	0.005616	0.008745	0.011454	0.010955	0.005092	0.018902	0.007335	0.008416	0.004275	0.009976	0.007531
Although	0.183564	0.013058	0.117095	0.083431	0.231436	0.071943	0.010367	0.033434	0.020700	0.045398	0.011904	0.018201	0.032549	0.018208	0.024390	0.010092	0.005195	0.011849	0.013115	0.002138	0.002330	0.001349	0.001681	0.002119	0.000625	0.001604	0.003046	0.001204	0.001377	0.003392	0.002322	0.002953	0.000667	0.000885	0.000672	0.001679	0.001113	0.000366	0.000809	0.000641	0.000817	0.000584	0.000791	0.000384	0.000932	0.000643	0.001040	0.000951	0.001818	0.001410	0.000953	0.000395	0.000309	0.000072
other	0.016274	0.119683	0.136195	0.217354	0.096553	0.037825	0.037130	0.037820	0.017763	0.077269	0.024832	0.015288	0.010981	0.013912	0.006023	0.025365	0.006643	0.009402	0.013496	0.002706	0.005221	0.002585	0.002161	0.002006	0.000915	0.000850	0.003508	0.001222	0.002027	0.007583	0.003658	0.003617	0.001897	0.003341	0.002531	0.001677	0.004424	0.001059	0.000791	0.000959	0.001265	0.000411	0.000507	0.001229	0.002041	0.001367	0.001667	0.001007	0.011622	0.001311	0.001898	0.000736	0.000294	0.000100
types	0.024374	0.140334	0.330570	0.026814	0.145532	0.074262	0.034709	0.033566	0.011129	0.043505	0.010857	0.016962	0.009723	0.005055	0.009202	0.009387	0.008421	0.006173	0.006484	0.004344	0.002866	0.004887	0.001228	0.000496	0.000873	0.000857	0.000714	0.000514	0.001304	0.001794	0.002932	0.001311	0.001269	0.012067	0.002466	0.000949	0.000846	0.001009	0.000380	0.000387	0.000437	0.000519	0.000110	0.000402	0.000373	0.000649	0.000961	0.000396	0.002225	0.001415	0.001334	0.000362	0.000180	0.000085
of	0.003585	0.281480	0.185265	0.111587	0.077857	0.094761	0.046655	0.073667	0.011546	0.017938	0.010125	0.008082	0.005742	0.004166	0.006500	0.005090	0.002050	0.005434	0.006479	0.002518	0.005804	0.001774	0.002488	0.000868	0.000617	0.000474	0.000987	0.000346	0.000425	0.000865	0.001742	0.001468	0.000410	0.001399	0.003892	0.001740	0.001137	0.000912	0.001923	0.000372	0.000345	0.000350	0.000524	0.000210	0.000185	0.000299	0.000480	0.000818	0.000699	0.001648	0.002977	0.000792	0.000380	0.000125
for	0.002464	0.154734	0.125848	0.125199	0.193557	0.092846	0.044085	0.092549	0.016498	0.055956	0.011201	0.019303	0.005124	0.003022	0.003884	0.003438	0.002898	0.002190	0.004668	0.004325	0.003346	0.002692	0.002286	0.001915	0.000737	0.000291	0.000404	0.000475	0.000402	0.000447	0.001072	0.000779	0.000454	0.001220	0.003823	0.002048	0.001825	0.001529	0.001124	0.001333	0.000528	0.000240	0.000226	0.000256	0.000534	0.000241	0.000545	0.000573	0.001100	0.000671	0.001532	0.000840	0.000652	0.000072
##feit	0.208561	0.033839	0.044205	0.105197	0.109425	0.152197	0.011065	0.037347	0.066057	0.088996	0.010755	0.021444	0.008802	0.012533	0.002521	0.002003	0.004900	0.003858	0.003150	0.004142	0.002403	0.004957	0.001708	0.001694	0.001966	0.000626	0.000530	0.000681	0.002465	0.001204	0.000897	0.000846	0.004121	0.005357	0.000913	0.004479	0.004484	0.004535	0.001420	0.004646	0.005489	0.001317	0.000711	0.002006	0.000905	0.000881	0.001728	0.000354	0.001983	0.001343	0.000504	0.000474	0.001109	0.000268
##ed	0.024872	0.048307	0.064117	0.069605	0.072498	0.352818	0.045960	0.019035	0.027125	0.127784	0.039291	0.020535	0.010761	0.006486	0.003727	0.001701	0.002472	0.004893	0.004721	0.003768	0.001668	0.007155	0.004473	0.002074	0.002008	0.000845	0.000656	0.000233	0.000370	0.000648	0.000719	0.000273	0.000635	0.001963	0.002394	0.001293	0.001669	0.007521	0.001216	0.003511	0.001349	0.001436	0.000742	0.000331	0.000409	0.000778	0.000420	0.000107	0.000466	0.000597	0.000407	0.000216	0.000632	0.000310
property	0.008168	0.018118	0.050331	0.264658	0.027504	0.046016	0.125050	0.032163	0.034036	0.184230	0.037032	0.086426	0.004656	0.008312	0.002290	0.003869	0.002697	0.000938	0.002765	0.004589	0.001631	0.010690	0.001367	0.001896	0.002774	0.000358	0.000547	0.001156	0.000991	0.000452	0.001123	0.000186	0.001306	0.004653	0.000650	0.000626	0.000621	0.003149	0.001282	0.006845	0.002775	0.000960	0.000757	0.002767	0.000313	0.000726	0.003322	0.000154	0.000490	0.000293	0.000775	0.000279	0.000177	0.000066
must	0.013403	0.060285	0.024467	0.053722	0.093386	0.111756	0.061477	0.208384	0.043753	0.098446	0.051656	0.063424	0.033874	0.010073	0.010849	0.003405	0.001869	0.002199	0.003250	0.001006	0.003183	0.002603	0.005419	0.003589	0.001479	0.001316	0.002421	0.000726	0.000321	0.000450	0.000335	0.000486	0.000160	0.000221	0.000710	0.000815	0.001826	0.003072	0.003040	0.002851	0.001673	0.001890	0.003549	0.000856	0.001585	0.000959	0.000208	0.000573	0.000769	0.000259	0.000609	0.000333	0.000904	0.000128
be	0.007528	0.044939	0.015646	0.034671	0.053349	0.089789	0.026055	0.123590	0.055383	0.227581	0.058211	0.093997	0.068506	0.021647	0.015985	0.004694	0.002852	0.003287	0.001501	0.001278	0.003093	0.002288	0.004432	0.003264	0.002213	0.001627	0.002802	0.000468	0.000527	0.000440	0.000245	0.000421	0.000122	0.000171	0.000800	0.000454	0.001735	0.001156	0.002674	0.001977	0.002239	0.002314	0.003010	0.001373	0.004780	0.001156	0.000213	0.000664	0.000821	0.000336	0.000500	0.000271	0.000794	0.000130
sold	0.006812	0.034682	0.022577	0.060164	0.009218	0.020203	0.018528	0.037517	0.051036	0.188157	0.370754	0.023829	0.024298	0.067142	0.008197	0.007369	0.005601	0.001549	0.001039	0.001775	0.000854	0.000826	0.000960	0.001419	0.001198	0.000548	0.000935	0.000806	0.001807	0.000376	0.000365	0.000224	0.000328	0.001078	0.000255	0.000101	0.000396	0.002818	0.000589	0.002190	0.002832	0.001229	0.001880	0.001820	0.002320	0.006814	0.001755	0.000748	0.000432	0.000763	0.000410	0.000189	0.000230	0.000061
in	0.002106	0.053487	0.016106	0.019535	0.013813	0.015246	0.034332	0.049641	0.018583	0.247412	0.146884	0.176777	0.040090	0.027311	0.056738	0.025278	0.003956	0.004547	0.007527	0.002662	0.001345	0.002015	0.004300	0.003559	0.001266	0.000966	0.001749	0.000752	0.000464	0.001095	0.001204	0.000372	0.000107	0.000293	0.000944	0.000201	0.000195	0.000340	0.000701	0.000828	0.000811	0.000748	0.002333	0.001540	0.002598	0.001535	0.002012	0.000825	0.001013	0.000470	0.000880	0.000210	0.000242	0.000053
order	0.002760	0.046154	0.032789	0.036370	0.030027	0.024502	0.013672	0.055693	0.042227	0.086277	0.120207	0.254931	0.102849	0.014951	0.051118	0.016045	0.011772	0.004485	0.005815	0.004471	0.001518	0.003386	0.002518	0.001338	0.003170	0.001210	0.001217	0.003618	0.001068	0.000892	0.001117	0.000553	0.000558	0.000501	0.000580	0.000235	0.000184	0.000302	0.000485	0.001138	0.000605	0.001479	0.001248	0.003892	0.001176	0.001861	0.003495	0.000974	0.001056	0.000409	0.000387	0.000387	0.000275	0.000054
to	0.001945	0.081823	0.010391	0.014039	0.014240	0.017819	0.015433	0.022712	0.012297	0.098502	0.082776	0.156753	0.187462	0.062631	0.069309	0.050507	0.022186	0.018753	0.009445	0.005039	0.003694	0.004698	0.004771	0.001723	0.002787	0.001097	0.001172	0.000780	0.001327	0.001224	0.001141	0.000588	0.000266	0.000333	0.000511	0.000162	0.000205	0.000467	0.000155	0.000396	0.000468	0.000959	0.001075	0.001047	0.002322	0.004291	0.001720	0.001516	0.001831	0.001385	0.000906	0.000337	0.000473	0.000112
recognize	0.027801	0.043909	0.013518	0.011450	0.009684	0.015140	0.013175	0.008395	0.011527	0.125212	0.093154	0.196808	0.064592	0.074326	0.104793	0.026067	0.032007	0.021014	0.029746	0.008232	0.006233	0.017096	0.004523	0.003747	0.002134	0.001552	0.001195	0.001943	0.001599	0.002171	0.001448	0.000598	0.000814	0.000806	0.000321	0.000105	0.000167	0.000361	0.000153	0.000495	0.000684	0.000507	0.000655	0.001726	0.001720	0.003490	0.006349	0.000898	0.001320	0.002448	0.001048	0.000433	0.000507	0.000206
revenue	0.009676	0.010612	0.007556	0.022680	0.005098	0.005189	0.009757	0.004238	0.016071	0.033588	0.020841	0.131701	0.060432	0.088963	0.131435	0.082961	0.060216	0.058776	0.053070	0.054256	0.009008	0.023667	0.007599	0.003137	0.005786	0.001898	0.002745	0.011260	0.009184	0.002539	0.006563	0.002480	0.003117	0.001062	0.001186	0.000539	0.000315	0.000333	0.000183	0.000963	0.000741	0.000637	0.000448	0.006743	0.001424	0.002370	0.017739	0.001555	0.001607	0.002063	0.002102	0.000980	0.000687	0.000224
,	0.002666	0.298687	0.002875	0.004926	0.006840	0.006713	0.002909	0.007523	0.003391	0.014873	0.012693	0.026604	0.057778	0.014723	0.086607	0.117489	0.036762	0.119389	0.057369	0.036009	0.020503	0.006856	0.016549	0.007189	0.002208	0.001239	0.000731	0.000988	0.000552	0.001163	0.000683	0.001865	0.000276	0.000449	0.002620	0.000999	0.000149	0.000177	0.000082	0.000150	0.000107	0.000228	0.000203	0.000580	0.000576	0.000677	0.002601	0.001913	0.001622	0.002686	0.002088	0.001449	0.002828	0.000186
or	0.005685	0.046941	0.007463	0.005960	0.012558	0.014931	0.006454	0.008774	0.005587	0.021959	0.014303	0.027877	0.066759	0.029139	0.104075	0.090270	0.095803	0.135373	0.094208	0.055379	0.030096	0.026771	0.025202	0.010438	0.005101	0.003535	0.001970	0.001189	0.001562	0.002243	0.001301	0.002483	0.000891	0.001357	0.003858	0.000951	0.001061	0.000851	0.000220	0.000322	0.000292	0.000531	0.000343	0.000600	0.001515	0.001651	0.001544	0.001626	0.005516	0.004804	0.002737	0.001784	0.005352	0.000806
construct	0.061459	0.007423	0.009821	0.013016	0.005397	0.009901	0.005080	0.002310	0.004614	0.011167	0.013715	0.013492	0.021435	0.038463	0.059660	0.069597	0.081431	0.143243	0.227443	0.036842	0.040561	0.048740	0.013274	0.012374	0.011908	0.003392	0.002146	0.003645	0.003302	0.002608	0.001379	0.001445	0.001451	0.001957	0.000405	0.000487	0.000409	0.000655	0.000207	0.000360	0.000173	0.000230	0.000187	0.000477	0.000180	0.000825	0.002628	0.000602	0.001441	0.002264	0.001656	0.000824	0.001688	0.000615
##ively	0.157045	0.002397	0.004820	0.003406	0.007424	0.013203	0.002563	0.002386	0.003969	0.017509	0.011529	0.014265	0.023402	0.008393	0.054731	0.036866	0.024734	0.094765	0.198985	0.136205	0.008356	0.057083	0.035418	0.021129	0.007244	0.008377	0.004750	0.003424	0.002076	0.004237	0.002365	0.003116	0.001007	0.001744	0.002451	0.002118	0.000976	0.000954	0.000472	0.000709	0.000461	0.000722	0.000426	0.000473	0.000346	0.000584	0.001374	0.000372	0.001617	0.001757	0.000800	0.000937	0.002563	0.000963
sold	0.009830	0.007933	0.004814	0.020312	0.003267	0.003712	0.002618	0.006546	0.006961	0.013835	0.030282	0.004921	0.009226	0.034849	0.011635	0.060739	0.089109	0.032539	0.058238	0.244789	0.063683	0.033669	0.053594	0.095969	0.028726	0.003892	0.004890	0.009669	0.006498	0.001032	0.000880	0.001957	0.001220	0.002685	0.001506	0.000807	0.002041	0.004530	0.000522	0.002156	0.001110	0.000173	0.000319	0.000582	0.000768	0.001717	0.001607	0.002164	0.001177	0.002754	0.001825	0.003073	0.006021	0.000634
(	0.002973	0.013100	0.001417	0.000981	0.003679	0.007057	0.003837	0.004808	0.003205	0.012822	0.004586	0.008841	0.012900	0.006039	0.013352	0.023865	0.031749	0.086067	0.113993	0.051920	0.112069	0.195300	0.067376	0.092186	0.061286	0.019175	0.005985	0.004126	0.003873	0.004146	0.001137	0.001644	0.000931	0.001357	0.000613	0.001117	0.001116	0.001538	0.000518	0.000479	0.000497	0.000470	0.000228	0.000156	0.000232	0.000302	0.000437	0.000358	0.000857	0.001457	0.000961	0.001284	0.008132	0.001467
if	0.008294	0.016579	0.000885	0.001976	0.002486	0.007772	0.003807	0.003832	0.002289	0.008861	0.005293	0.002424	0.009098	0.008609	0.014752	0.012075	0.010646	0.103609	0.066335	0.048613	0.068414	0.069791	0.337189	0.038684	0.048964	0.039625	0.025912	0.003797	0.002942	0.003979	0.000850	0.001539	0.000438	0.000457	0.003620	0.001385	0.001135	0.001430	0.000664	0.000335	0.000302	0.000631	0.000714	0.000149	0.000248	0.000230	0.000096	0.000211	0.000318	0.000732	0.000489	0.000535	0.004357	0.001604
transferred	0.006202	0.002677	0.001667	0.005425	0.000675	0.001159	0.004736	0.004270	0.003197	0.012853	0.014354	0.011084	0.002747	0.004813	0.003451	0.019143	0.014399	0.007639	0.030541	0.126125	0.031894	0.169558	0.169942	0.190354	0.058651	0.012576	0.029687	0.032995	0.006788	0.002122	0.002042	0.001032	0.000627	0.001176	0.001283	0.000354	0.000670	0.002326	0.000645	0.002172	0.001264	0.000192	0.000291	0.000285	0.000128	0.000345	0.000310	0.000226	0.000351	0.000366	0.000295	0.000546	0.000948	0.000402
