TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.022938	0.003981	0.001552	0.018568	0.012725	0.006329	0.004935	0.005542	0.014735	0.013310	0.006129	0.013732	0.003737	0.001391	0.003383	0.012716	0.004721	0.001197	0.001694	0.004763	0.003533	0.010138	0.001154	0.004441	0.011594	0.001317	0.000856	0.009181	0.003953	0.000748	0.002714	0.004232	0.002177	0.006476	0.001311	0.001793	0.001569	0.004043	0.001779	0.001551	0.003399	0.003625	0.002270	0.002964	0.001268	0.003035	0.002890	0.000663	0.002264	0.000790	0.002007	0.003535	0.003654	0.734998
Although	0.013545	0.012633	0.098088	0.005407	0.003969	0.008796	0.032387	0.009092	0.001362	0.234030	0.030404	0.023741	0.007962	0.012639	0.008773	0.025409	0.002735	0.000610	0.004056	0.005906	0.005223	0.004716	0.001037	0.003421	0.010063	0.001739	0.019449	0.001167	0.001009	0.001863	0.009675	0.007012	0.028450	0.001044	0.001884	0.002360	0.001980	0.008790	0.002504	0.017138	0.000687	0.001476	0.001834	0.000723	0.001628	0.001700	0.009345	0.003655	0.000454	0.000300	0.000160	0.000879	0.001514	0.303575
other	0.010495	0.003757	0.004192	0.759466	0.023350	0.008431	0.004128	0.002089	0.029287	0.003667	0.005733	0.002363	0.004737	0.004392	0.003591	0.003865	0.000344	0.001741	0.000982	0.010260	0.005283	0.000973	0.000480	0.000302	0.000586	0.000653	0.000097	0.000074	0.001166	0.000136	0.000832	0.001434	0.001527	0.000527	0.000483	0.002497	0.000673	0.000513	0.000496	0.000216	0.004911	0.000862	0.000282	0.000300	0.000166	0.000085	0.000734	0.000341	0.000083	0.000103	0.000180	0.000061	0.000506	0.085567
types	0.018964	0.004074	0.003061	0.000902	0.029437	0.013801	0.001946	0.050330	0.348041	0.002182	0.001164	0.004218	0.000636	0.000096	0.000609	0.001400	0.008661	0.001463	0.000164	0.000509	0.000729	0.004655	0.000808	0.000008	0.000148	0.000117	0.000059	0.000208	0.002489	0.000017	0.000162	0.000227	0.001183	0.002027	0.000191	0.002160	0.000147	0.000147	0.000141	0.000115	0.000031	0.000121	0.000226	0.001212	0.000060	0.000090	0.000026	0.000029	0.000066	0.000029	0.000740	0.000179	0.002071	0.487724
of	0.083183	0.008835	0.005583	0.149310	0.016215	0.031552	0.060643	0.039829	0.092570	0.008705	0.002223	0.010176	0.003365	0.001726	0.002657	0.004555	0.017405	0.005462	0.001068	0.038602	0.009120	0.004125	0.001008	0.000095	0.001154	0.001027	0.000238	0.000464	0.001443	0.000097	0.000624	0.000479	0.002635	0.006153	0.000252	0.002799	0.000637	0.000217	0.000438	0.000712	0.001328	0.000477	0.000470	0.001826	0.000113	0.000116	0.000633	0.000107	0.002841	0.001010	0.003016	0.000227	0.003850	0.366604
for	0.039721	0.001850	0.000487	0.000208	0.002660	0.001174	0.875649	0.014888	0.006765	0.001919	0.000776	0.009808	0.000301	0.000011	0.000129	0.000920	0.000457	0.001957	0.000206	0.001232	0.004050	0.003129	0.001166	0.000172	0.000805	0.000118	0.000056	0.000014	0.000035	0.000025	0.000079	0.000044	0.000210	0.000104	0.000106	0.004910	0.000136	0.000360	0.000122	0.000033	0.000030	0.000086	0.000253	0.000034	0.000018	0.000211	0.000198	0.000186	0.001045	0.000078	0.001385	0.000171	0.003059	0.016455
##feit	0.017162	0.001195	0.000131	0.000109	0.002575	0.019753	0.000748	0.025933	0.013268	0.001574	0.000354	0.000106	0.002528	0.000024	0.000843	0.000676	0.002178	0.003947	0.000174	0.000369	0.001502	0.000035	0.000131	0.000026	0.000055	0.000234	0.000032	0.000071	0.000007	0.000022	0.000022	0.000099	0.000093	0.000007	0.000099	0.003231	0.000095	0.000023	0.000008	0.000011	0.000001	0.000178	0.000107	0.000027	0.000648	0.000083	0.000159	0.000026	0.000273	0.000342	0.000021	0.000095	0.001889	0.896704
##ed	0.032892	0.001325	0.008401	0.005653	0.009688	0.094410	0.576288	0.006035	0.036176	0.007497	0.004173	0.013183	0.004421	0.000118	0.001503	0.001354	0.005206	0.005967	0.000315	0.014226	0.003724	0.003994	0.002170	0.000135	0.001050	0.000428	0.000456	0.000110	0.000677	0.000042	0.000126	0.000262	0.000360	0.000161	0.000292	0.001566	0.000313	0.000137	0.000138	0.000030	0.000085	0.000288	0.000230	0.000071	0.000105	0.000123	0.000821	0.000080	0.001978	0.000761	0.004950	0.000025	0.003570	0.141911
property	0.012860	0.002803	0.002092	0.001535	0.001384	0.025514	0.022500	0.008499	0.003167	0.000679	0.001488	0.007280	0.001258	0.000138	0.000546	0.002088	0.001318	0.001741	0.000469	0.009180	0.000798	0.004368	0.000218	0.000126	0.004042	0.000988	0.001894	0.001013	0.000583	0.000066	0.000781	0.000138	0.003146	0.000230	0.000245	0.000443	0.000790	0.000085	0.000051	0.000324	0.000126	0.000085	0.000118	0.000251	0.000076	0.000175	0.001200	0.000061	0.004340	0.003345	0.002103	0.000122	0.001380	0.859749
must	0.051239	0.031338	0.035284	0.005153	0.010618	0.016322	0.025090	0.015548	0.015894	0.014047	0.026873	0.066038	0.036806	0.011973	0.014345	0.044083	0.018037	0.003802	0.010095	0.009343	0.006037	0.013668	0.000883	0.001042	0.038779	0.002684	0.004434	0.000336	0.000343	0.001101	0.004205	0.000850	0.003459	0.000663	0.000552	0.005820	0.001350	0.000738	0.001199	0.003546	0.000652	0.002394	0.001909	0.000834	0.000796	0.000428	0.003264	0.000211	0.002500	0.002392	0.001148	0.001182	0.006475	0.422199
