TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.056470	0.039229	0.005856	0.012260	0.013888	0.013443	0.042710	0.011700	0.022418	0.049264	0.014816	0.011013	0.004088	0.004196	0.001338	0.010116	0.068577	0.003153	0.004220	0.004841	0.013667	0.009808	0.006583	0.002936	0.004431	0.001934	0.003557	0.025006	0.011514	0.001073	0.001317	0.001870	0.002038	0.004065	0.001424	0.015376	0.028103	0.043105	0.015048	0.058993	0.029394	0.021587	0.019395	0.047749	0.009010	0.015946	0.007444	0.011835	0.034871	0.009042	0.010626	0.015018	0.047353	0.075284
Although	0.000526	0.024431	0.037644	0.012385	0.010947	0.008330	0.008323	0.004167	0.008559	0.027983	0.006102	0.004015	0.015875	0.027890	0.003908	0.012538	0.012268	0.009057	0.012904	0.006203	0.006666	0.005404	0.007732	0.016540	0.004452	0.004301	0.013255	0.026926	0.008632	0.002617	0.001876	0.001773	0.006195	0.003087	0.004321	0.018419	0.052645	0.044030	0.017476	0.024349	0.034586	0.017302	0.043921	0.034458	0.024481	0.055253	0.037656	0.030594	0.018500	0.003816	0.005094	0.026633	0.049162	0.093793
other	0.000628	0.010931	0.035270	0.020600	0.011277	0.007586	0.016281	0.010475	0.013028	0.014033	0.004026	0.013430	0.012050	0.008693	0.006098	0.006356	0.017361	0.008714	0.013021	0.001783	0.005957	0.013040	0.009879	0.009955	0.016570	0.007041	0.021011	0.008060	0.006779	0.009448	0.010930	0.005671	0.006577	0.009572	0.006711	0.011289	0.024863	0.010218	0.009183	0.015489	0.012396	0.005393	0.014045	0.018986	0.005743	0.006671	0.005432	0.004763	0.006689	0.001175	0.002736	0.038606	0.164020	0.263461
types	0.003407	0.002181	0.019725	0.027065	0.024221	0.019141	0.018070	0.047698	0.028480	0.009379	0.013915	0.024370	0.013916	0.013246	0.013338	0.015369	0.008473	0.001641	0.002014	0.001069	0.006327	0.012569	0.000950	0.004797	0.029584	0.010015	0.026117	0.008911	0.006000	0.003896	0.012717	0.004914	0.006156	0.006664	0.001617	0.002693	0.010537	0.002052	0.006190	0.004894	0.002701	0.002295	0.007633	0.014308	0.002276	0.002122	0.005899	0.004249	0.009616	0.002515	0.004394	0.035384	0.097704	0.334590
of	0.001535	0.001481	0.010930	0.084384	0.021121	0.021013	0.051322	0.086878	0.064886	0.061313	0.031052	0.080191	0.011668	0.013049	0.011267	0.020010	0.021989	0.002216	0.003486	0.003653	0.006849	0.074821	0.003414	0.008932	0.059489	0.003545	0.005213	0.011407	0.006427	0.002352	0.023927	0.003793	0.003424	0.008707	0.002158	0.002164	0.006453	0.004576	0.002359	0.002939	0.002416	0.001145	0.004511	0.018901	0.001005	0.004207	0.004649	0.004286	0.005252	0.001192	0.001783	0.026834	0.023460	0.053967
for	0.005981	0.004556	0.021227	0.048772	0.019498	0.004866	0.034346	0.032328	0.045093	0.019896	0.007968	0.032657	0.008230	0.010938	0.006840	0.025033	0.021388	0.000598	0.001170	0.001758	0.003298	0.018946	0.002675	0.004529	0.013892	0.005373	0.007351	0.021956	0.009879	0.001654	0.013137	0.013676	0.007463	0.009547	0.001410	0.001311	0.012545	0.008233	0.003953	0.012218	0.007747	0.008252	0.006263	0.069088	0.001919	0.004439	0.012067	0.004233	0.005623	0.001153	0.001933	0.013274	0.041904	0.295915
##feit	0.010768	0.005169	0.013468	0.029753	0.014425	0.011181	0.035315	0.033193	0.062160	0.018030	0.005038	0.041188	0.007585	0.003124	0.008906	0.016211	0.033079	0.002510	0.003292	0.002356	0.001852	0.017599	0.006005	0.005754	0.007234	0.002264	0.002445	0.009626	0.010202	0.001363	0.006342	0.002295	0.001321	0.008887	0.001635	0.001068	0.004218	0.004605	0.002473	0.004626	0.001718	0.003267	0.004696	0.023721	0.001636	0.002648	0.002265	0.002582	0.002861	0.003228	0.000878	0.003496	0.106048	0.382387
##ed	0.005524	0.003904	0.027137	0.140243	0.031439	0.020474	0.038956	0.080352	0.090120	0.018999	0.010895	0.035478	0.013468	0.012723	0.011639	0.027648	0.022472	0.001397	0.001609	0.003228	0.004745	0.020088	0.002566	0.004877	0.011545	0.003398	0.004794	0.018487	0.008058	0.001435	0.013347	0.006371	0.005511	0.007510	0.001485	0.001444	0.011324	0.003446	0.002857	0.005504	0.003054	0.002233	0.004919	0.035177	0.001172	0.002969	0.007245	0.004484	0.007280	0.002086	0.002298	0.014972	0.039846	0.135771
property	0.003977	0.003821	0.021487	0.026083	0.015461	0.029397	0.027236	0.033574	0.066582	0.015243	0.008904	0.026757	0.019846	0.010044	0.012480	0.016060	0.047659	0.002502	0.002994	0.005320	0.005825	0.014127	0.003996	0.004244	0.011121	0.008798	0.008947	0.019967	0.011270	0.002738	0.007174	0.006009	0.010782	0.009838	0.002701	0.002513	0.004508	0.004262	0.004366	0.009721	0.002317	0.003333	0.003887	0.008654	0.002002	0.002580	0.004358	0.005885	0.010799	0.009874	0.004558	0.012696	0.102317	0.278407
must	0.003209	0.021978	0.032557	0.017310	0.027653	0.017311	0.011705	0.023292	0.024408	0.091527	0.009430	0.007193	0.015642	0.017382	0.005818	0.018353	0.014858	0.005028	0.005208	0.005466	0.005116	0.010630	0.007114	0.013116	0.010531	0.007332	0.012491	0.024461	0.016220	0.003394	0.006217	0.004498	0.005913	0.003891	0.001781	0.008229	0.019775	0.026548	0.011933	0.006119	0.019608	0.008826	0.039521	0.082775	0.009516	0.034808	0.010960	0.009338	0.013223	0.008666	0.006230	0.033545	0.061221	0.081126
be	0.000778	0.002209	0.008788	0.022100	0.009413	0.008202	0.041303	0.052327	0.026828	0.032915	0.016785	0.034352	0.010341	0.015620	0.004344	0.016328	0.009752	0.001309	0.004623	0.004169	0.010782	0.062520	0.002676	0.011237	0.076985	0.019783	0.011871	0.014070	0.005176	0.005269	0.051155	0.027947	0.008786	0.015170	0.001237	0.003358	0.008651	0.011191	0.004058	0.010894	0.013851	0.010104	0.006674	0.035734	0.001375	0.008495	0.005126	0.003607	0.010419	0.002286	0.003716	0.040375	0.046775	0.126162
sold	0.001469	0.002740	0.008560	0.018201	0.005076	0.007454	0.018124	0.010586	0.017206	0.003451	0.004264	0.023546	0.016811	0.011546	0.006885	0.007971	0.015673	0.003386	0.003239	0.005569	0.003756	0.017458	0.003339	0.004843	0.009162	0.010111	0.008463	0.011257	0.005431	0.002330	0.008746	0.011721	0.005913	0.011620	0.003328	0.002242	0.005647	0.004568	0.004272	0.012799	0.006886	0.005651	0.003293	0.013037	0.001135	0.003234	0.003565	0.003472	0.006567	0.003352	0.005967	0.014613	0.112083	0.478381
in	0.000608	0.003002	0.024348	0.034204	0.010955	0.005967	0.017570	0.030161	0.022875	0.040348	0.014307	0.019504	0.010058	0.019906	0.005166	0.029563	0.006496	0.003899	0.009636	0.004391	0.009149	0.040916	0.005363	0.016184	0.040624	0.015930	0.030500	0.014825	0.016394	0.006478	0.028529	0.021495	0.017010	0.015109	0.002764	0.003691	0.018223	0.023653	0.007503	0.008144	0.018065	0.007938	0.016687	0.053784	0.002950	0.020044	0.011519	0.008590	0.007388	0.003182	0.008503	0.052292	0.029010	0.104601
order	0.001042	0.002304	0.008412	0.031157	0.007709	0.003963	0.012862	0.022671	0.019461	0.024529	0.008550	0.013370	0.005717	0.010797	0.002883	0.024475	0.009895	0.002717	0.003817	0.002904	0.004744	0.021311	0.001538	0.007157	0.026145	0.013519	0.011462	0.012332	0.007630	0.006519	0.020410	0.023335	0.009229	0.011821	0.001468	0.002013	0.006653	0.006657	0.001914	0.002809	0.011849	0.010870	0.005121	0.048702	0.001396	0.011839	0.005709	0.005048	0.004677	0.002166	0.006096	0.043855	0.061203	0.363567
to	0.000724	0.003228	0.013158	0.032770	0.008762	0.008720	0.017381	0.025771	0.014622	0.014817	0.012518	0.018874	0.013484	0.019049	0.004725	0.017924	0.008960	0.005679	0.009345	0.004722	0.008047	0.025465	0.003008	0.008510	0.027357	0.010335	0.021676	0.015034	0.006917	0.017407	0.031938	0.025797	0.023277	0.025572	0.004587	0.008989	0.010015	0.011273	0.004799	0.003880	0.014901	0.009271	0.007619	0.030644	0.001637	0.010778	0.004286	0.004478	0.005622	0.002506	0.008093	0.042333	0.068620	0.240099
recognize	0.001739	0.002274	0.016721	0.030628	0.013923	0.010104	0.010101	0.021608	0.026387	0.012532	0.008702	0.016906	0.010959	0.015284	0.006936	0.024049	0.016272	0.003612	0.004309	0.002174	0.006111	0.015414	0.002306	0.010765	0.022062	0.007464	0.024010	0.033586	0.020509	0.009667	0.017433	0.012293	0.010743	0.008987	0.001651	0.001334	0.004603	0.006276	0.003086	0.003396	0.004003	0.002371	0.008034	0.021721	0.001267	0.007027	0.003686	0.005097	0.002292	0.001346	0.004366	0.015416	0.064873	0.381582
revenue	0.001972	0.001120	0.008344	0.009888	0.015657	0.005597	0.007260	0.018012	0.023830	0.004276	0.003783	0.007138	0.004742	0.003004	0.004733	0.012336	0.015244	0.000886	0.001993	0.001235	0.002977	0.005983	0.002104	0.003836	0.013893	0.004900	0.018777	0.016823	0.016723	0.003771	0.009043	0.006723	0.007413	0.004032	0.000990	0.000434	0.001614	0.001717	0.001239	0.004187	0.001709	0.001754	0.003700	0.006202	0.000894	0.000959	0.001639	0.001536	0.001332	0.001855	0.002944	0.007418	0.078122	0.611706
,	0.002725	0.011974	0.031419	0.011489	0.012305	0.005653	0.007047	0.007096	0.022189	0.022135	0.004080	0.005318	0.008420	0.019134	0.007402	0.027251	0.011548	0.031589	0.025371	0.003769	0.006753	0.008141	0.028622	0.023407	0.011840	0.009624	0.016473	0.019494	0.014740	0.019059	0.013705	0.013614	0.009875	0.004767	0.018931	0.012311	0.033168	0.034950	0.012576	0.012722	0.022657	0.007590	0.027876	0.037517	0.014724	0.021493	0.008782	0.012692	0.007047	0.006471	0.004905	0.024085	0.075881	0.125593
or	0.000675	0.008259	0.021811	0.009057	0.005385	0.009118	0.012267	0.017534	0.012409	0.023991	0.021943	0.011067	0.009255	0.029786	0.005206	0.046139	0.005555	0.009410	0.012514	0.001812	0.012898	0.022515	0.004757	0.020918	0.026430	0.020831	0.029193	0.011706	0.005661	0.030316	0.035176	0.011205	0.008472	0.005819	0.003347	0.006421	0.017518	0.018043	0.005871	0.007808	0.010417	0.006738	0.015409	0.033307	0.006000	0.045873	0.016026	0.021337	0.024350	0.004232	0.008556	0.057240	0.040458	0.131958
construct	0.000467	0.001141	0.005262	0.003611	0.001328	0.003170	0.005084	0.005938	0.007003	0.003569	0.004568	0.012401	0.004168	0.013810	0.003029	0.018883	0.004966	0.003421	0.001459	0.001058	0.004993	0.008970	0.000971	0.004581	0.014397	0.004170	0.010973	0.013333	0.005946	0.003161	0.013209	0.006183	0.008600	0.006693	0.002023	0.001673	0.001590	0.002753	0.000897	0.002731	0.003027	0.001256	0.001275	0.006480	0.000683	0.005063	0.005308	0.004277	0.002477	0.001577	0.001615	0.017774	0.069478	0.657530
##ively	0.001943	0.002524	0.009893	0.010436	0.003606	0.010715	0.015326	0.019177	0.010797	0.018218	0.012191	0.017173	0.012858	0.032145	0.007455	0.040174	0.008900	0.004875	0.005154	0.004349	0.012161	0.030620	0.003593	0.014577	0.036406	0.012438	0.022444	0.029279	0.016153	0.009418	0.034098	0.014468	0.020889	0.012462	0.004454	0.005406	0.008494	0.013291	0.004052	0.008185	0.014481	0.004850	0.007204	0.019690	0.001620	0.017481	0.013064	0.007490	0.017118	0.009523	0.014349	0.074738	0.043032	0.194563
sold	0.000486	0.000720	0.003992	0.011757	0.001522	0.008341	0.014242	0.009077	0.017690	0.001648	0.004018	0.036302	0.008742	0.008687	0.004855	0.011710	0.020894	0.002148	0.001317	0.004504	0.005503	0.018909	0.000726	0.003940	0.016817	0.011302	0.008511	0.011929	0.005868	0.001984	0.023435	0.013330	0.012287	0.025952	0.001665	0.000575	0.001391	0.001304	0.001430	0.004977	0.003939	0.002598	0.000849	0.007172	0.000235	0.001282	0.002437	0.001517	0.003659	0.004009	0.006327	0.013993	0.092679	0.514818
(	0.001131	0.005142	0.011291	0.008697	0.002850	0.004110	0.010763	0.005855	0.014447	0.009781	0.006465	0.010033	0.013613	0.029429	0.007272	0.031748	0.018234	0.025266	0.011749	0.002407	0.007758	0.013638	0.009279	0.024513	0.028331	0.017139	0.017950	0.026749	0.007647	0.023882	0.023124	0.014623	0.018478	0.007153	0.041150	0.006124	0.007400	0.014882	0.003734	0.005511	0.016625	0.007012	0.006053	0.013540	0.002137	0.023790	0.013368	0.012960	0.007006	0.002196	0.004897	0.020522	0.085679	0.234867
if	0.000791	0.002772	0.013723	0.016225	0.003791	0.006128	0.009874	0.010822	0.012635	0.009752	0.028671	0.022009	0.006390	0.015275	0.004571	0.035168	0.013638	0.002983	0.005499	0.002241	0.016222	0.037589	0.001796	0.012051	0.059212	0.038809	0.020885	0.016952	0.007054	0.020923	0.044682	0.039348	0.031894	0.032033	0.002733	0.001463	0.005715	0.003843	0.002233	0.005631	0.011953	0.004546	0.002192	0.023653	0.000950	0.005633	0.005427	0.003892	0.008605	0.000833	0.003735	0.032206	0.045084	0.227265
transferred	0.000696	0.001001	0.007426	0.007607	0.003334	0.004293	0.004694	0.006662	0.015267	0.002346	0.004193	0.014754	0.005602	0.004697	0.002188	0.007777	0.009295	0.003113	0.002860	0.002371	0.004917	0.016325	0.001266	0.004190	0.020968	0.034153	0.014077	0.014162	0.006161	0.008921	0.019324	0.033034	0.013543	0.022656	0.001597	0.000890	0.002031	0.001756	0.001368	0.004584	0.005508	0.002516	0.001058	0.011072	0.000313	0.001136	0.001525	0.001201	0.001530	0.001151	0.001847	0.014651	0.071389	0.549004
