TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.416630	0.013699	0.011849	0.007435	0.029356	0.013013	0.009521	0.007782	0.015046	0.011228	0.006506	0.005848	0.009788	0.005848	0.013514	0.006028	0.009176	0.023405	0.005455	0.005172	0.007830	0.005663	0.009312	0.006322	0.005777	0.009200	0.003960	0.009984	0.005092	0.006596	0.004916	0.007878	0.011125	0.003113	0.010988	0.028052	0.004883	0.005896	0.010576	0.003525	0.002780	0.006655	0.004557	0.003791	0.007078	0.004307	0.002561	0.004692	0.003173	0.006949	0.001691	0.005691	0.026439	0.132649
Although	0.953001	0.000586	0.000576	0.000760	0.003581	0.000095	0.000031	0.000028	0.000114	0.000060	0.000024	0.000016	0.000226	0.000040	0.000347	0.000029	0.000645	0.001173	0.000013	0.000001	0.000060	0.000002	0.000008	0.000001	0.000002	0.000005	0.000004	0.000595	0.000036	0.000090	0.000007	0.000075	0.000087	0.000031	0.000022	0.000481	0.000030	0.000004	0.000011	0.000001	0.000000	0.000003	0.000013	0.000004	0.000255	0.000067	0.000027	0.000132	0.000006	0.000036	0.000001	0.000009	0.000462	0.036089
other	0.658825	0.054362	0.001661	0.038899	0.024232	0.000199	0.000721	0.000019	0.000906	0.000101	0.000027	0.000135	0.000256	0.000834	0.000621	0.000296	0.001020	0.023815	0.001074	0.000004	0.000016	0.000079	0.000081	0.000000	0.000002	0.000374	0.000004	0.000010	0.000076	0.003652	0.000061	0.000144	0.000148	0.000123	0.001033	0.004066	0.000079	0.000331	0.000132	0.000000	0.000003	0.000145	0.000010	0.000014	0.000234	0.000122	0.000049	0.000266	0.000046	0.000812	0.000000	0.000032	0.001088	0.178761
types	0.047619	0.001477	0.925969	0.000145	0.005633	0.000934	0.000179	0.000029	0.000422	0.000030	0.000026	0.000007	0.000051	0.000008	0.000458	0.000018	0.000135	0.001728	0.000140	0.000003	0.000001	0.000009	0.000069	0.000000	0.000000	0.000006	0.000015	0.000000	0.000009	0.000016	0.000006	0.000071	0.000004	0.000073	0.000184	0.001410	0.000016	0.000019	0.000134	0.000000	0.000001	0.000014	0.000012	0.000001	0.000006	0.000009	0.000224	0.000010	0.000006	0.000027	0.000002	0.000040	0.000227	0.012369
of	0.080605	0.006127	0.009992	0.780726	0.033156	0.001631	0.027222	0.001572	0.003156	0.000044	0.000314	0.000324	0.000185	0.000432	0.000559	0.000985	0.000403	0.005069	0.000765	0.001331	0.000506	0.000102	0.000308	0.000031	0.000061	0.000031	0.000008	0.000756	0.000112	0.000057	0.000111	0.000289	0.000267	0.000296	0.003044	0.008159	0.000271	0.000233	0.000601	0.000048	0.000033	0.000031	0.000057	0.000292	0.000096	0.000035	0.000070	0.000336	0.000140	0.000309	0.000528	0.000451	0.000763	0.026968
for	0.637679	0.001411	0.000265	0.002793	0.263709	0.004808	0.000898	0.000412	0.001685	0.000528	0.000039	0.000039	0.000131	0.000123	0.000041	0.000022	0.000525	0.003093	0.000094	0.000096	0.000974	0.000057	0.000336	0.000097	0.000023	0.000038	0.000000	0.000030	0.000103	0.000007	0.000001	0.000024	0.000104	0.000020	0.000389	0.018468	0.000071	0.000225	0.000275	0.000005	0.000070	0.000024	0.000005	0.000023	0.000035	0.000005	0.000000	0.000038	0.000027	0.000181	0.000018	0.000141	0.008247	0.051545
##feit	0.419343	0.000266	0.000061	0.000002	0.012510	0.464846	0.000163	0.000335	0.002019	0.000238	0.000105	0.000001	0.000137	0.000016	0.000035	0.000000	0.000114	0.005484	0.000057	0.000003	0.000024	0.000023	0.000443	0.000001	0.000018	0.000031	0.000001	0.000001	0.000003	0.000021	0.000000	0.000016	0.000006	0.000004	0.000036	0.001421	0.000117	0.000087	0.000301	0.000001	0.000013	0.000192	0.000009	0.000001	0.000018	0.000003	0.000001	0.000000	0.000003	0.000201	0.000000	0.000021	0.004596	0.086650
##ed	0.011910	0.000029	0.000110	0.000385	0.003755	0.028080	0.924909	0.000059	0.000084	0.000084	0.001199	0.000005	0.000025	0.000006	0.000025	0.000000	0.000001	0.000282	0.000128	0.000007	0.000077	0.000006	0.000307	0.000044	0.000002	0.000013	0.000002	0.000013	0.000000	0.000005	0.000000	0.000001	0.000000	0.000001	0.000042	0.000267	0.000015	0.000315	0.000818	0.000059	0.000000	0.000110	0.000134	0.000001	0.000019	0.000011	0.000000	0.000002	0.000002	0.000006	0.000020	0.000001	0.000078	0.026546
property	0.194402	0.000089	0.000728	0.000282	0.015252	0.006645	0.527578	0.142319	0.002387	0.000434	0.003859	0.001913	0.001202	0.000014	0.001019	0.000168	0.000074	0.000740	0.000090	0.000434	0.000029	0.000077	0.000098	0.000013	0.000289	0.000162	0.006697	0.000504	0.000047	0.000004	0.000003	0.000227	0.000006	0.000013	0.000050	0.004805	0.000711	0.000394	0.009724	0.000321	0.000009	0.000360	0.009457	0.000186	0.000233	0.000109	0.000137	0.000034	0.000007	0.000022	0.000002	0.000085	0.001067	0.064487
must	0.640072	0.002331	0.000077	0.000026	0.083035	0.005108	0.032844	0.002313	0.016577	0.006931	0.004534	0.001104	0.001853	0.000093	0.000162	0.000044	0.000114	0.000794	0.000027	0.000011	0.000224	0.000042	0.000782	0.000097	0.000065	0.000326	0.000008	0.000018	0.000006	0.000038	0.000000	0.000003	0.000001	0.000000	0.000004	0.001335	0.000051	0.000187	0.000289	0.000010	0.000031	0.000651	0.000265	0.000012	0.001327	0.000046	0.000002	0.000025	0.000001	0.000003	0.000000	0.000009	0.004850	0.191241
