TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.085834	0.013254	0.021364	0.009581	0.035971	0.009320	0.015281	0.004781	0.016286	0.074690	0.025510	0.009310	0.002307	0.003585	0.005516	0.027263	0.052475	0.002280	0.002908	0.003650	0.004125	0.008230	0.009290	0.012463	0.002401	0.001282	0.005902	0.004996	0.004598	0.003447	0.008675	0.006378	0.006497	0.010067	0.001592	0.006929	0.025537	0.123141	0.030161	0.013278	0.004317	0.003046	0.023266	0.010799	0.001849	0.028390	0.002686	0.002831	0.013356	0.001909	0.017886	0.085228	0.043372	0.050909
Although	0.002972	0.034705	0.012799	0.000730	0.005075	0.000838	0.000228	0.000939	0.000697	0.053550	0.007018	0.000076	0.008451	0.028054	0.007853	0.002977	0.000909	0.004953	0.000447	0.000698	0.004275	0.000061	0.004566	0.001991	0.000165	0.000764	0.006172	0.008920	0.001563	0.001163	0.000443	0.000574	0.001184	0.000085	0.037888	0.020667	0.003970	0.017586	0.009347	0.001949	0.002883	0.012562	0.102122	0.002740	0.016106	0.020696	0.008638	0.017654	0.008195	0.001484	0.000425	0.005005	0.234593	0.269595
other	0.001059	0.005778	0.060696	0.027090	0.022652	0.007036	0.023156	0.025661	0.075357	0.020296	0.006890	0.004828	0.000707	0.003195	0.005705	0.013326	0.038310	0.003169	0.000585	0.002681	0.006587	0.006442	0.001835	0.001859	0.013547	0.003024	0.007701	0.028025	0.035604	0.002401	0.006297	0.007024	0.014813	0.015099	0.005079	0.001655	0.001544	0.001313	0.000919	0.000256	0.000529	0.000148	0.007176	0.020879	0.003089	0.004428	0.005537	0.004777	0.007730	0.000889	0.000652	0.006008	0.182932	0.246025
types	0.000019	0.000005	0.000126	0.008820	0.003064	0.022195	0.575093	0.054264	0.079094	0.001716	0.000726	0.031893	0.000009	0.000022	0.000019	0.000755	0.020436	0.000007	0.000003	0.000388	0.000250	0.039646	0.000011	0.000088	0.059714	0.000216	0.000439	0.006683	0.001617	0.000010	0.000729	0.000077	0.000544	0.006295	0.000011	0.000007	0.000034	0.000011	0.000002	0.000022	0.000003	0.000016	0.000187	0.000887	0.000011	0.000013	0.000040	0.000012	0.000164	0.000058	0.000146	0.000079	0.034871	0.048449
of	0.000011	0.000006	0.000199	0.003566	0.010201	0.021529	0.479489	0.069318	0.155543	0.005360	0.001140	0.036001	0.000006	0.000039	0.000028	0.001294	0.016991	0.000013	0.000001	0.000216	0.000363	0.043404	0.000015	0.000076	0.084789	0.000421	0.000239	0.030209	0.004032	0.000006	0.000970	0.000146	0.000634	0.002469	0.000024	0.000016	0.000041	0.000029	0.000002	0.000009	0.000001	0.000004	0.000415	0.001717	0.000020	0.000054	0.000133	0.000063	0.000151	0.000010	0.000032	0.000037	0.011678	0.016839
for	0.000076	0.000005	0.000034	0.000528	0.001283	0.020764	0.270488	0.011353	0.058395	0.001135	0.000160	0.005241	0.000011	0.000020	0.000021	0.001201	0.038680	0.000004	0.000003	0.000388	0.000225	0.007212	0.000060	0.000148	0.018973	0.000832	0.000288	0.021374	0.004153	0.000026	0.000598	0.000406	0.000697	0.001552	0.000022	0.000005	0.000035	0.000033	0.000002	0.000028	0.000003	0.000017	0.000123	0.000424	0.000014	0.000051	0.000131	0.000045	0.000249	0.000150	0.000171	0.000173	0.211359	0.320633
##feit	0.000062	0.000003	0.000009	0.000074	0.000793	0.002081	0.022810	0.002269	0.010823	0.000035	0.000015	0.000907	0.000001	0.000001	0.000001	0.000120	0.001498	0.000001	0.000000	0.000013	0.000005	0.000752	0.000003	0.000007	0.003150	0.000093	0.000019	0.000663	0.000097	0.000004	0.000055	0.000057	0.000080	0.000073	0.000004	0.000001	0.000001	0.000002	0.000000	0.000004	0.000000	0.000005	0.000015	0.000020	0.000002	0.000002	0.000002	0.000001	0.000018	0.000010	0.000003	0.000010	0.384281	0.569049
##ed	0.000025	0.000001	0.000051	0.000374	0.003596	0.008536	0.153284	0.029180	0.194945	0.000827	0.000303	0.012959	0.000003	0.000003	0.000007	0.000400	0.015537	0.000005	0.000001	0.000056	0.000082	0.013171	0.000004	0.000024	0.060803	0.001371	0.000255	0.012990	0.001031	0.000011	0.000218	0.000181	0.000958	0.001626	0.000005	0.000003	0.000006	0.000009	0.000001	0.000005	0.000001	0.000006	0.000118	0.000234	0.000007	0.000013	0.000021	0.000009	0.000039	0.000010	0.000015	0.000035	0.196209	0.290431
property	0.000039	0.000013	0.000083	0.000057	0.000870	0.000752	0.004628	0.001145	0.126792	0.000065	0.000050	0.002485	0.000009	0.000018	0.000016	0.000127	0.001730	0.000009	0.000001	0.000086	0.000020	0.001419	0.000006	0.000004	0.003657	0.000397	0.000193	0.007954	0.000844	0.000007	0.000070	0.000270	0.001057	0.002010	0.000021	0.000006	0.000008	0.000011	0.000003	0.000004	0.000001	0.000023	0.000050	0.000026	0.000027	0.000014	0.000019	0.000006	0.000012	0.000087	0.000022	0.000040	0.359713	0.483027
must	0.000175	0.000153	0.000194	0.001207	0.001354	0.003051	0.001931	0.000990	0.001447	0.087413	0.004544	0.000865	0.000234	0.000826	0.000276	0.001846	0.001468	0.000104	0.000012	0.000143	0.001456	0.000766	0.000138	0.000733	0.001408	0.000330	0.000500	0.007502	0.002806	0.000044	0.000513	0.000313	0.000504	0.000149	0.000327	0.000261	0.000588	0.000966	0.000503	0.000344	0.000766	0.000415	0.005265	0.007473	0.000072	0.000408	0.000539	0.000185	0.000481	0.000078	0.000099	0.000813	0.369203	0.485820
be	0.000142	0.000019	0.000386	0.006708	0.005347	0.052088	0.234561	0.055143	0.027764	0.045908	0.019416	0.033506	0.000078	0.000264	0.000295	0.006160	0.033724	0.000011	0.000010	0.000479	0.001947	0.024306	0.000031	0.000955	0.074188	0.000696	0.001513	0.036142	0.040082	0.000067	0.005428	0.000358	0.002387	0.007842	0.000066	0.000068	0.000681	0.000461	0.000058	0.000164	0.000089	0.000033	0.002345	0.041732	0.000020	0.000345	0.000692	0.000163	0.000391	0.000012	0.000108	0.000693	0.095792	0.138137
sold	0.000252	0.000008	0.000151	0.001205	0.001334	0.006718	0.069954	0.006584	0.116259	0.000476	0.000297	0.143685	0.000010	0.000020	0.000020	0.000434	0.005830	0.000008	0.000002	0.000062	0.000029	0.078225	0.000008	0.000030	0.073000	0.002053	0.000354	0.004953	0.000745	0.000013	0.000576	0.000438	0.000475	0.003628	0.000014	0.000007	0.000029	0.000016	0.000006	0.000033	0.000003	0.000024	0.000102	0.000372	0.000014	0.000018	0.000043	0.000008	0.000085	0.000058	0.000071	0.000224	0.199633	0.281406
in	0.001367	0.000993	0.002059	0.001361	0.001818	0.008068	0.064812	0.004975	0.008626	0.085343	0.018456	0.007246	0.001551	0.019968	0.005337	0.034554	0.085752	0.002461	0.000174	0.001532	0.016540	0.005955	0.001703	0.002658	0.012130	0.002200	0.006588	0.036899	0.057692	0.000567	0.002368	0.001350	0.003807	0.006598	0.003165	0.002368	0.003523	0.001777	0.000747	0.001837	0.008483	0.000633	0.009398	0.228483	0.000402	0.002730	0.008476	0.002591	0.010999	0.000369	0.003490	0.009436	0.082788	0.104799
order	0.008274	0.001394	0.002090	0.002174	0.001306	0.007255	0.036787	0.003092	0.006570	0.061797	0.022732	0.008055	0.001562	0.016668	0.009413	0.024413	0.077273	0.000376	0.000304	0.003626	0.002518	0.003832	0.000753	0.001710	0.007310	0.001035	0.004706	0.012171	0.008759	0.000233	0.001094	0.000549	0.001882	0.003018	0.000550	0.000759	0.002872	0.002137	0.001056	0.002105	0.006976	0.001018	0.002565	0.059522	0.000255	0.003352	0.003659	0.001186	0.009374	0.000274	0.001284	0.006781	0.241557	0.307987
to	0.001224	0.000351	0.000629	0.001989	0.003194	0.013303	0.102379	0.014076	0.015586	0.045102	0.012324	0.004804	0.001052	0.002958	0.010024	0.077715	0.186834	0.000317	0.000052	0.002748	0.005862	0.004297	0.000196	0.002036	0.010647	0.000723	0.004073	0.060229	0.124390	0.000179	0.001206	0.000499	0.006294	0.006174	0.000680	0.000500	0.001199	0.000788	0.000152	0.000163	0.001206	0.000143	0.004543	0.152443	0.000054	0.001385	0.002160	0.001137	0.002425	0.000219	0.002610	0.005847	0.042421	0.056463
recognize	0.001305	0.000044	0.000117	0.001319	0.004360	0.022734	0.272350	0.045494	0.138974	0.001760	0.000249	0.007904	0.000030	0.000048	0.000128	0.013599	0.218906	0.000050	0.000022	0.001155	0.000448	0.014078	0.000075	0.000355	0.052551	0.001288	0.000586	0.016072	0.010437	0.000094	0.000368	0.000552	0.003775	0.011118	0.000052	0.000029	0.000056	0.000068	0.000005	0.000040	0.000019	0.000024	0.000180	0.005834	0.000014	0.000093	0.000111	0.000102	0.000314	0.000364	0.001157	0.000472	0.061580	0.087142
revenue	0.001037	0.000031	0.000262	0.001092	0.009836	0.014966	0.070382	0.024752	0.052056	0.001269	0.000285	0.007562	0.000050	0.000038	0.000207	0.005243	0.188029	0.000097	0.000019	0.000448	0.000350	0.010285	0.000057	0.000179	0.004811	0.000551	0.000742	0.029790	0.013238	0.000069	0.000593	0.000792	0.002654	0.003541	0.000080	0.000065	0.000125	0.000088	0.000020	0.000027	0.000004	0.000012	0.000524	0.004359	0.000024	0.000092	0.000050	0.000057	0.000111	0.000176	0.000189	0.000280	0.227509	0.320897
