TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.091040	0.012959	0.027968	0.030318	0.004684	0.000715	0.001274	0.002059	0.005213	0.009514	0.006735	0.001940	0.002089	0.005136	0.001145	0.005057	0.002126	0.002337	0.010848	0.001325	0.001381	0.000558	0.002603	0.006061	0.000566	0.000537	0.009221	0.001046	0.000900	0.001845	0.000878	0.000948	0.000784	0.001858	0.000659	0.005004	0.021033	0.006796	0.002403	0.003031	0.003342	0.001570	0.002007	0.001792	0.000884	0.000953	0.001198	0.000496	0.000251	0.000150	0.000701	0.001294	0.011013	0.681755
Although	0.048821	0.004731	0.007195	0.000895	0.001861	0.000269	0.000188	0.000318	0.000565	0.000518	0.000531	0.000817	0.002807	0.003751	0.001773	0.000431	0.000136	0.004214	0.012388	0.000525	0.000684	0.000249	0.016197	0.001015	0.000223	0.000587	0.001295	0.000070	0.000143	0.000822	0.000212	0.000823	0.000366	0.000312	0.012362	0.665738	0.147587	0.004936	0.001534	0.001785	0.000293	0.001378	0.001185	0.000376	0.000294	0.000134	0.000102	0.000166	0.000069	0.000102	0.000049	0.000097	0.037725	0.008359
other	0.056950	0.020691	0.060962	0.016064	0.031290	0.005082	0.000775	0.002565	0.002309	0.120853	0.081701	0.002908	0.017541	0.051709	0.008953	0.009849	0.000883	0.007376	0.069147	0.003520	0.002658	0.000750	0.017441	0.004413	0.000799	0.001626	0.003799	0.000502	0.000969	0.003857	0.002840	0.001500	0.000866	0.001263	0.003516	0.195502	0.039411	0.004299	0.013019	0.002850	0.002154	0.004208	0.013037	0.001056	0.003431	0.000220	0.000883	0.000438	0.001363	0.000314	0.000092	0.000349	0.013728	0.085721
types	0.119918	0.017697	0.078483	0.008282	0.015605	0.004343	0.000338	0.002709	0.002108	0.136207	0.064381	0.002657	0.007692	0.014096	0.003732	0.005782	0.000723	0.005183	0.017047	0.002660	0.003101	0.001163	0.008623	0.004788	0.001886	0.001861	0.007494	0.000530	0.002561	0.002101	0.002761	0.002696	0.003052	0.005839	0.002458	0.043055	0.030914	0.003829	0.008400	0.003679	0.001335	0.003111	0.007113	0.001379	0.001553	0.001182	0.002069	0.001373	0.001445	0.000713	0.000379	0.000895	0.010063	0.316956
of	0.049505	0.023647	0.068416	0.022383	0.023735	0.005496	0.000946	0.006102	0.005953	0.117771	0.169495	0.012908	0.017986	0.046082	0.010615	0.023003	0.001771	0.009456	0.029256	0.002386	0.002575	0.002187	0.011576	0.004998	0.005234	0.005239	0.009488	0.000831	0.003087	0.001543	0.005267	0.004026	0.001313	0.001811	0.001751	0.033617	0.023727	0.007364	0.008769	0.003266	0.002433	0.003677	0.011157	0.005207	0.001275	0.001550	0.002628	0.000511	0.000647	0.000445	0.000401	0.001141	0.010772	0.173577
for	0.022414	0.013293	0.013024	0.032917	0.015502	0.005949	0.001361	0.009987	0.006047	0.061304	0.049992	0.024339	0.024758	0.022030	0.012311	0.008451	0.004742	0.006218	0.032839	0.006315	0.005228	0.005449	0.018031	0.008511	0.006128	0.003705	0.002372	0.000724	0.001926	0.007353	0.009057	0.004755	0.001113	0.001693	0.001894	0.006336	0.019204	0.016777	0.006643	0.001859	0.010683	0.002836	0.006145	0.019759	0.000915	0.005559	0.004599	0.000621	0.001166	0.001152	0.000847	0.001683	0.005275	0.436212
##feit	0.010306	0.004608	0.001958	0.004296	0.003367	0.002697	0.001579	0.004560	0.008385	0.004124	0.010859	0.007433	0.006409	0.023033	0.021280	0.008318	0.007109	0.007382	0.014833	0.005115	0.013346	0.007656	0.015025	0.004223	0.004945	0.011410	0.004261	0.001061	0.003015	0.006711	0.010164	0.012898	0.001422	0.003683	0.001282	0.004817	0.014173	0.002519	0.002506	0.001332	0.002315	0.001453	0.006365	0.011663	0.001781	0.003641	0.001341	0.003250	0.002776	0.001168	0.001212	0.003598	0.006732	0.668605
##ed	0.022802	0.018727	0.013866	0.022679	0.010641	0.004638	0.002558	0.008934	0.015558	0.025780	0.065482	0.027836	0.017680	0.089523	0.027577	0.018202	0.008376	0.011506	0.055728	0.004028	0.008962	0.006292	0.008332	0.008531	0.003909	0.006346	0.006282	0.001037	0.004002	0.004818	0.006517	0.009523	0.001382	0.004837	0.001213	0.013855	0.049323	0.007516	0.004481	0.002786	0.003797	0.002982	0.008212	0.024862	0.001288	0.003990	0.002346	0.001331	0.000678	0.000580	0.001007	0.002875	0.015843	0.298144
property	0.019288	0.010308	0.008182	0.009594	0.006073	0.002234	0.003285	0.009055	0.017573	0.009609	0.085585	0.060689	0.006629	0.006822	0.006661	0.012355	0.016652	0.010929	0.013633	0.002906	0.010186	0.042342	0.006625	0.022405	0.042885	0.016912	0.017508	0.001041	0.005227	0.004502	0.038374	0.020014	0.010673	0.039661	0.001526	0.007842	0.019132	0.001825	0.002759	0.000291	0.000412	0.001695	0.007888	0.012111	0.005307	0.009832	0.004943	0.002549	0.002114	0.000305	0.002129	0.003380	0.007616	0.309927
must	0.022141	0.010706	0.006319	0.004487	0.001834	0.000306	0.000331	0.000469	0.000569	0.006836	0.006906	0.001304	0.005654	0.096830	0.015312	0.007151	0.000660	0.024437	0.073131	0.004322	0.008898	0.000996	0.012001	0.011685	0.000893	0.001641	0.001995	0.000310	0.000727	0.005412	0.002164	0.000963	0.000792	0.001121	0.003064	0.078772	0.328386	0.018671	0.003827	0.002249	0.002167	0.001970	0.003687	0.001301	0.002128	0.001084	0.000809	0.001308	0.000405	0.000344	0.001255	0.000804	0.013537	0.194930
