TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.023512	0.000570	0.000120	0.001966	0.000463	0.000470	0.008156	0.001321	0.017920	0.000548	0.000141	0.002694	0.000050	0.000027	0.000044	0.000224	0.002629	0.000439	0.000102	0.000014	0.000080	0.001686	0.000087	0.000108	0.000536	0.000033	0.000354	0.000564	0.001211	0.000078	0.000027	0.000234	0.000206	0.000546	0.000134	0.000619	0.000054	0.000186	0.000217	0.000132	0.001254	0.000066	0.000227	0.002059	0.000028	0.000098	0.000362	0.000053	0.000328	0.001534	0.000413	0.000426	0.001314	0.923335
Although	0.016940	0.047125	0.040835	0.005576	0.004754	0.000775	0.001023	0.001025	0.001940	0.006914	0.001090	0.001151	0.002033	0.017018	0.000884	0.001033	0.001291	0.001137	0.001904	0.000118	0.000425	0.000155	0.000731	0.000172	0.000153	0.000038	0.000170	0.000133	0.000138	0.000325	0.000157	0.000617	0.000382	0.000076	0.000446	0.008914	0.000575	0.001861	0.000260	0.000344	0.000072	0.000059	0.001233	0.000544	0.000293	0.000523	0.000371	0.000187	0.000022	0.000047	0.000008	0.000100	0.000534	0.825369
other	0.021979	0.105800	0.009103	0.194558	0.002514	0.000581	0.001036	0.001854	0.003372	0.001052	0.000371	0.000569	0.000057	0.003553	0.000216	0.001642	0.000244	0.021276	0.029078	0.000066	0.001194	0.000123	0.000204	0.000052	0.000009	0.000065	0.000096	0.000006	0.000035	0.000944	0.000169	0.000153	0.000053	0.000098	0.000821	0.008478	0.000910	0.001810	0.000314	0.000014	0.000409	0.000004	0.000027	0.000072	0.000045	0.000129	0.000009	0.000106	0.000054	0.000214	0.000038	0.000022	0.000331	0.584077
types	0.019594	0.001600	0.625199	0.000557	0.070158	0.000045	0.000108	0.000268	0.017150	0.000304	0.000202	0.000382	0.000795	0.000080	0.000033	0.000082	0.005644	0.041472	0.007548	0.000409	0.000107	0.000270	0.000235	0.000005	0.000081	0.000004	0.000092	0.000005	0.000245	0.000020	0.000004	0.000079	0.000012	0.000118	0.000123	0.000857	0.004139	0.000248	0.000556	0.000149	0.000066	0.000039	0.000270	0.000042	0.000064	0.000037	0.000016	0.000002	0.000016	0.000001	0.000012	0.000025	0.000501	0.199932
of	0.015731	0.003781	0.011994	0.825761	0.002749	0.001421	0.011903	0.004235	0.011398	0.001136	0.000063	0.002373	0.000021	0.000096	0.000051	0.001004	0.001660	0.004835	0.000877	0.000936	0.000139	0.003255	0.000023	0.000010	0.000091	0.000015	0.000030	0.000013	0.000171	0.000002	0.000011	0.000003	0.000004	0.000682	0.000102	0.000686	0.000391	0.000254	0.000165	0.000010	0.000628	0.000004	0.000005	0.000141	0.000009	0.000008	0.000009	0.000004	0.000155	0.000056	0.000034	0.000026	0.000196	0.090644
for	0.024177	0.007823	0.002993	0.012750	0.004124	0.016075	0.457466	0.080828	0.001337	0.001887	0.000319	0.000811	0.000085	0.000314	0.000010	0.002157	0.000700	0.001724	0.000255	0.038283	0.006543	0.001073	0.000220	0.000187	0.000399	0.000037	0.000032	0.000023	0.000057	0.000005	0.000006	0.000069	0.000112	0.000390	0.000016	0.001015	0.000054	0.000275	0.000045	0.000311	0.000169	0.000169	0.000012	0.000038	0.000006	0.000014	0.000014	0.000017	0.001660	0.009117	0.006718	0.000553	0.001141	0.315385
##feit	0.003162	0.000183	0.000152	0.000196	0.002991	0.617934	0.009198	0.032504	0.002364	0.000503	0.000252	0.000947	0.000116	0.000006	0.000009	0.000397	0.000162	0.000167	0.000191	0.000202	0.001314	0.000908	0.000058	0.000063	0.000209	0.000006	0.000003	0.000020	0.000005	0.000000	0.000028	0.000004	0.000035	0.000007	0.000002	0.000056	0.000055	0.000023	0.000041	0.000033	0.000003	0.000015	0.000010	0.000018	0.000002	0.000003	0.000001	0.000001	0.000321	0.000375	0.000022	0.000049	0.000160	0.324513
##ed	0.013804	0.000407	0.001814	0.010291	0.001326	0.267532	0.486045	0.007119	0.012886	0.003745	0.000453	0.000959	0.000013	0.000032	0.000003	0.000145	0.000634	0.000119	0.000049	0.000936	0.006495	0.000729	0.000067	0.000103	0.000648	0.000011	0.000152	0.000077	0.000094	0.000000	0.000002	0.000003	0.000007	0.000046	0.000026	0.000111	0.000148	0.000170	0.000070	0.000069	0.000160	0.000013	0.000034	0.000189	0.000002	0.000005	0.000011	0.000013	0.001165	0.000866	0.000064	0.000034	0.000183	0.179918
property	0.028122	0.000604	0.006474	0.014607	0.044640	0.002953	0.019573	0.108370	0.004948	0.001969	0.002409	0.007492	0.000265	0.000028	0.000006	0.000404	0.000218	0.002793	0.011024	0.000258	0.000215	0.002595	0.000104	0.000210	0.005809	0.000021	0.000637	0.000481	0.000026	0.000171	0.000167	0.000027	0.000045	0.000022	0.000012	0.000394	0.001719	0.000225	0.000623	0.000065	0.000041	0.000092	0.000176	0.000041	0.000029	0.000061	0.000012	0.000001	0.000070	0.000128	0.000029	0.000019	0.000644	0.727933
must	0.002096	0.000836	0.000284	0.000065	0.001720	0.003535	0.000762	0.000882	0.001410	0.007003	0.381318	0.002799	0.002120	0.000260	0.000221	0.000231	0.000119	0.000049	0.000402	0.000008	0.000762	0.000223	0.000134	0.004034	0.000556	0.000017	0.000022	0.000022	0.000014	0.000017	0.000033	0.000001	0.000001	0.000001	0.000008	0.000042	0.000161	0.000031	0.000102	0.000061	0.000038	0.000202	0.000021	0.000019	0.000048	0.000027	0.000002	0.000003	0.000005	0.000006	0.000001	0.000026	0.000239	0.587001
