TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.176164	0.020838	0.008371	0.020475	0.030247	0.002124	0.014427	0.008329	0.014732	0.050339	0.010441	0.004764	0.016473	0.013564	0.008877	0.015616	0.024117	0.018287	0.024314	0.022783	0.010506	0.008986	0.020459	0.031030	0.004501	0.002812	0.001495	0.004109	0.006816	0.015926	0.011605	0.004813	0.002188	0.015981	0.042183	0.024872	0.019658	0.053429	0.011520	0.008670	0.019807	0.009864	0.007586	0.017627	0.006372	0.019212	0.012967	0.002428	0.002575	0.004998	0.025072	0.010032	0.028290	0.026329
Although	0.241849	0.041247	0.059523	0.007221	0.029459	0.003770	0.003152	0.004013	0.002549	0.045752	0.006126	0.000801	0.031964	0.006649	0.037159	0.004360	0.004456	0.075801	0.018063	0.001048	0.003138	0.000946	0.010752	0.008884	0.001230	0.004747	0.001199	0.001473	0.002409	0.010262	0.001166	0.002479	0.001419	0.002702	0.010328	0.083226	0.003934	0.016154	0.012293	0.002602	0.003213	0.009963	0.004226	0.005724	0.003621	0.006325	0.004846	0.004270	0.001513	0.001002	0.000742	0.004606	0.122075	0.021566
other	0.231580	0.017688	0.057181	0.010092	0.036050	0.002649	0.003117	0.016408	0.004445	0.040957	0.006631	0.001659	0.017384	0.002384	0.012515	0.007271	0.002992	0.039825	0.103168	0.000526	0.013320	0.001557	0.003509	0.001962	0.000309	0.004296	0.002784	0.002179	0.000757	0.046306	0.000561	0.004496	0.001872	0.004708	0.004671	0.039721	0.004866	0.004066	0.002928	0.002722	0.001046	0.006736	0.002650	0.007219	0.000584	0.001526	0.001224	0.001075	0.013319	0.001562	0.002798	0.010300	0.054378	0.133472
types	0.149495	0.006374	0.357623	0.003018	0.132157	0.004477	0.001606	0.002880	0.002948	0.008285	0.017146	0.000806	0.008421	0.004191	0.021505	0.010560	0.001647	0.048718	0.010165	0.000343	0.002772	0.000587	0.004447	0.001063	0.000579	0.004697	0.000949	0.000878	0.001482	0.007614	0.000459	0.002746	0.000448	0.000950	0.002634	0.032686	0.001723	0.001644	0.005416	0.001548	0.002491	0.004740	0.000424	0.001200	0.001685	0.001354	0.000931	0.000731	0.001626	0.000665	0.002051	0.002807	0.056556	0.055049
of	0.241338	0.008145	0.034823	0.006289	0.145551	0.016377	0.002782	0.013824	0.003461	0.007709	0.006340	0.002706	0.018622	0.002339	0.018397	0.004469	0.005029	0.054126	0.029126	0.000965	0.008212	0.001874	0.006692	0.001494	0.001337	0.006852	0.002857	0.005263	0.001289	0.012038	0.001317	0.006218	0.002202	0.001696	0.006658	0.046615	0.003080	0.007599	0.008658	0.002123	0.001554	0.009977	0.004017	0.002003	0.002067	0.007702	0.000539	0.002971	0.001841	0.003904	0.002400	0.008127	0.061451	0.134957
for	0.181684	0.000505	0.008846	0.000795	0.023165	0.006562	0.000532	0.004263	0.002997	0.000538	0.003156	0.001783	0.001718	0.000354	0.003066	0.001799	0.001736	0.015150	0.003811	0.000177	0.002109	0.001890	0.002364	0.000200	0.000562	0.001584	0.001942	0.001820	0.000821	0.001066	0.000174	0.000964	0.000476	0.000324	0.000971	0.005298	0.000363	0.000330	0.001030	0.000330	0.000442	0.000920	0.000449	0.000271	0.000334	0.000717	0.000088	0.000577	0.000706	0.000453	0.000549	0.001954	0.016556	0.688728
##feit	0.209371	0.003153	0.009861	0.002666	0.052283	0.032466	0.001908	0.011153	0.018690	0.023597	0.066277	0.006388	0.003261	0.002646	0.011448	0.026648	0.011568	0.014421	0.034210	0.001470	0.002709	0.008844	0.001353	0.003399	0.004750	0.008141	0.001575	0.006378	0.004917	0.016978	0.002389	0.008957	0.004760	0.003938	0.001650	0.008194	0.003316	0.005803	0.002430	0.003498	0.003451	0.002043	0.001279	0.003780	0.002651	0.008474	0.000563	0.001973	0.006522	0.000995	0.001043	0.007304	0.022611	0.289847
##ed	0.061425	0.003846	0.022693	0.004203	0.057464	0.010527	0.002959	0.006946	0.005039	0.093557	0.267239	0.004927	0.010743	0.002954	0.027996	0.027432	0.005433	0.020908	0.032259	0.000423	0.010958	0.006964	0.012042	0.005506	0.002328	0.007689	0.001970	0.012354	0.006395	0.013189	0.001145	0.005830	0.000612	0.001304	0.006716	0.010560	0.002145	0.059961	0.001742	0.000976	0.004314	0.003754	0.001005	0.001274	0.001351	0.073631	0.000461	0.002697	0.000284	0.000780	0.001064	0.003215	0.017717	0.049093
property	0.238204	0.001503	0.013933	0.007489	0.075389	0.012955	0.001721	0.010080	0.007561	0.003244	0.015752	0.006928	0.010330	0.002229	0.011373	0.015325	0.008461	0.063141	0.034164	0.001807	0.015010	0.004542	0.006111	0.000325	0.001854	0.008660	0.005557	0.007767	0.007131	0.018879	0.000396	0.005879	0.002839	0.001624	0.004946	0.027096	0.001915	0.003754	0.002364	0.000627	0.002864	0.004631	0.005198	0.007590	0.001440	0.007681	0.001368	0.001573	0.000618	0.001370	0.005861	0.002589	0.036669	0.251682
must	0.231928	0.021003	0.109495	0.010229	0.074947	0.002162	0.001722	0.005250	0.005953	0.019683	0.011851	0.000798	0.010070	0.005703	0.024345	0.006237	0.004338	0.070751	0.018324	0.002441	0.006856	0.000611	0.010516	0.002649	0.001148	0.003981	0.002453	0.002210	0.005071	0.011256	0.001052	0.001715	0.000862	0.002019	0.013909	0.082650	0.005519	0.021680	0.017754	0.002628	0.007109	0.006024	0.006167	0.004404	0.002971	0.011074	0.001391	0.002678	0.000359	0.001357	0.002780	0.006472	0.073448	0.039996
