TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.130154	0.050150	0.002158	0.004110	0.018244	0.013725	0.002752	0.005415	0.003901	0.011658	0.009921	0.005568	0.020237	0.004359	0.014548	0.006465	0.002185	0.031979	0.005304	0.006013	0.007939	0.007084	0.013785	0.008613	0.002454	0.012484	0.002056	0.004116	0.003571	0.004703	0.003866	0.006049	0.002525	0.003518	0.010157	0.027714	0.006266	0.014578	0.020415	0.003450	0.000798	0.016281	0.011668	0.006046	0.011697	0.014532	0.008322	0.006811	0.003653	0.002718	0.001203	0.005397	0.035584	0.361100
Although	0.198812	0.023906	0.000015	0.000019	0.000349	0.000062	0.000002	0.000013	0.000099	0.000030	0.000198	0.000006	0.000242	0.000040	0.000125	0.000135	0.000052	0.005364	0.000077	0.000158	0.000165	0.000050	0.003560	0.000912	0.000177	0.000536	0.000022	0.000048	0.000424	0.000165	0.000253	0.000175	0.000438	0.000312	0.001485	0.022248	0.000226	0.001831	0.003988	0.000131	0.000497	0.002037	0.000997	0.002284	0.002308	0.002122	0.001754	0.000921	0.001189	0.000026	0.000038	0.000616	0.029918	0.688442
other	0.258917	0.010756	0.104161	0.000209	0.002583	0.000165	0.000012	0.000018	0.000211	0.000031	0.000227	0.000025	0.000223	0.000056	0.000275	0.000322	0.000012	0.026228	0.000653	0.000118	0.000273	0.000107	0.002614	0.001555	0.000388	0.002004	0.058210	0.000943	0.000599	0.006110	0.000196	0.000145	0.006972	0.001033	0.000839	0.041231	0.010992	0.005170	0.006606	0.004422	0.000427	0.002057	0.004410	0.001788	0.003613	0.008920	0.001415	0.000744	0.026779	0.000120	0.000048	0.000123	0.038148	0.355799
types	0.141092	0.004241	0.000146	0.558534	0.000396	0.000048	0.000049	0.000041	0.000047	0.000046	0.000008	0.000050	0.000028	0.000048	0.000047	0.000006	0.000005	0.001999	0.000091	0.000117	0.000026	0.000092	0.000049	0.000049	0.000041	0.000106	0.000031	0.000314	0.000049	0.000571	0.000607	0.000212	0.000043	0.001171	0.000026	0.006837	0.000031	0.000287	0.000453	0.000016	0.000047	0.000136	0.000398	0.000120	0.000198	0.000556	0.000574	0.000275	0.000059	0.000095	0.000201	0.000077	0.014982	0.264232
of	0.279817	0.009957	0.005339	0.000325	0.028111	0.003270	0.000145	0.000371	0.000180	0.000043	0.000135	0.000212	0.000592	0.000137	0.000899	0.000160	0.000093	0.009589	0.000293	0.000151	0.000287	0.001114	0.002173	0.000224	0.000428	0.003199	0.003239	0.000908	0.000710	0.003361	0.006087	0.000806	0.000822	0.001127	0.002901	0.019011	0.001328	0.001249	0.006954	0.000646	0.000110	0.004683	0.005562	0.002540	0.003225	0.003042	0.003289	0.002452	0.000702	0.000294	0.000239	0.000891	0.012033	0.564543
for	0.354853	0.002796	0.001486	0.000314	0.008400	0.168136	0.000092	0.000436	0.000067	0.000037	0.000041	0.000136	0.000224	0.000024	0.001156	0.000051	0.000071	0.008210	0.000144	0.000034	0.000140	0.000312	0.000637	0.000055	0.000051	0.002539	0.000171	0.001399	0.000201	0.000872	0.001035	0.000403	0.000449	0.002625	0.001754	0.019222	0.000148	0.000192	0.001603	0.000212	0.000018	0.000893	0.002313	0.000029	0.001244	0.000261	0.000243	0.000373	0.000370	0.000030	0.000058	0.000142	0.012994	0.400301
##feit	0.250828	0.000684	0.000386	0.000884	0.003609	0.001422	0.365883	0.001415	0.000293	0.000124	0.000005	0.002872	0.000053	0.000059	0.000229	0.000300	0.000198	0.001051	0.000004	0.000195	0.000191	0.002579	0.000014	0.000040	0.000937	0.000398	0.000029	0.000333	0.000034	0.000030	0.002247	0.000619	0.000050	0.000442	0.000037	0.007732	0.000049	0.000040	0.000542	0.000659	0.000009	0.000101	0.000121	0.000165	0.000123	0.000086	0.000385	0.000128	0.000253	0.000137	0.001779	0.000122	0.010927	0.338167
##ed	0.157174	0.002359	0.000471	0.000793	0.014289	0.012919	0.001273	0.609607	0.000359	0.000029	0.000012	0.000417	0.000107	0.000019	0.000252	0.000037	0.000006	0.005242	0.000035	0.000005	0.002599	0.000533	0.000045	0.000018	0.000145	0.000909	0.000009	0.000066	0.000036	0.000341	0.000598	0.000177	0.000228	0.002476	0.000275	0.008338	0.000181	0.000042	0.000605	0.000091	0.000013	0.000299	0.000145	0.000128	0.000422	0.000043	0.001004	0.003545	0.000022	0.000060	0.000041	0.004710	0.006194	0.160256
property	0.194403	0.005098	0.010015	0.002685	0.020948	0.005430	0.000821	0.001956	0.467799	0.000015	0.000063	0.003371	0.000099	0.000035	0.000314	0.000114	0.000470	0.005156	0.000107	0.000290	0.000173	0.004153	0.001313	0.000023	0.001464	0.000472	0.000162	0.000378	0.000850	0.000361	0.002106	0.000379	0.001429	0.002989	0.003850	0.028615	0.000226	0.000712	0.008417	0.000010	0.000020	0.000231	0.001033	0.000086	0.001024	0.000437	0.002188	0.000891	0.000061	0.000189	0.000151	0.000791	0.014265	0.201362
must	0.185956	0.008428	0.001020	0.005512	0.007205	0.008320	0.000413	0.001122	0.000167	0.401678	0.001413	0.000124	0.000107	0.000214	0.002099	0.000144	0.000016	0.004695	0.000170	0.000027	0.000215	0.000058	0.000337	0.001231	0.000032	0.000293	0.000013	0.000128	0.000144	0.000454	0.000054	0.000095	0.000018	0.000203	0.002325	0.031378	0.000442	0.005077	0.002197	0.000951	0.000171	0.000125	0.001030	0.000177	0.007175	0.001194	0.000155	0.000342	0.001251	0.000011	0.000118	0.000808	0.041092	0.271877
