TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.052174	0.044578	0.006107	0.016793	0.020875	0.003665	0.014261	0.013862	0.025364	0.033834	0.008076	0.007200	0.005124	0.008027	0.007132	0.010446	0.017393	0.009785	0.012832	0.003777	0.008478	0.005942	0.004981	0.006805	0.001835	0.001636	0.004031	0.032863	0.005492	0.008665	0.002351	0.002076	0.002490	0.004620	0.037566	0.023165	0.050932	0.073128	0.026423	0.010450	0.009004	0.009275	0.023421	0.029744	0.012574	0.029680	0.021296	0.010817	0.007889	0.009641	0.016858	0.016413	0.084049	0.084104
Although	0.002705	0.013019	0.004343	0.007350	0.005524	0.001972	0.001563	0.003762	0.004317	0.021036	0.001793	0.001274	0.007513	0.005646	0.004510	0.002256	0.002052	0.008112	0.003780	0.001259	0.006045	0.000861	0.001432	0.003076	0.000587	0.000516	0.001860	0.009253	0.001114	0.001272	0.000716	0.000768	0.003618	0.000647	0.002258	0.006076	0.007212	0.007423	0.004074	0.002866	0.001466	0.006177	0.011810	0.002234	0.002977	0.002866	0.005934	0.002090	0.003429	0.002166	0.000375	0.001049	0.376707	0.415259
other	0.003361	0.027265	0.040982	0.007619	0.009454	0.003542	0.003425	0.015194	0.043418	0.021904	0.002257	0.006880	0.008003	0.002677	0.003493	0.002691	0.008159	0.007003	0.002099	0.001429	0.006775	0.003045	0.000815	0.001815	0.002918	0.000754	0.007709	0.010991	0.002946	0.001571	0.000722	0.000899	0.006662	0.001564	0.003559	0.013102	0.009717	0.008940	0.003792	0.003235	0.000773	0.002776	0.006626	0.004510	0.003251	0.002006	0.004867	0.001771	0.002404	0.001220	0.000200	0.001384	0.310505	0.345322
types	0.004763	0.006699	0.005656	0.010484	0.028123	0.013489	0.006379	0.016484	0.031913	0.005587	0.001894	0.005145	0.005541	0.001836	0.004234	0.002287	0.002901	0.013835	0.001859	0.001380	0.003229	0.002242	0.001890	0.003016	0.002273	0.001707	0.002993	0.005983	0.002566	0.001907	0.001542	0.001214	0.001761	0.003058	0.003936	0.012600	0.002680	0.006655	0.002554	0.000189	0.000313	0.002894	0.013294	0.002644	0.002047	0.003737	0.003911	0.003158	0.002093	0.002925	0.000280	0.001636	0.340813	0.385769
of	0.001035	0.002449	0.001746	0.001362	0.008088	0.007703	0.004170	0.008238	0.036101	0.002113	0.000778	0.004317	0.003207	0.000538	0.000949	0.001338	0.004970	0.012296	0.002472	0.002159	0.004300	0.003787	0.003733	0.004224	0.003806	0.001627	0.005610	0.007532	0.001781	0.003312	0.002332	0.002407	0.004396	0.002608	0.002709	0.004239	0.002104	0.002725	0.000854	0.000243	0.000078	0.001386	0.002936	0.000638	0.001510	0.000840	0.004600	0.001055	0.001366	0.003140	0.000119	0.000549	0.381573	0.429850
for	0.001256	0.004016	0.001829	0.002772	0.017816	0.031830	0.006830	0.010196	0.045234	0.002001	0.000790	0.001385	0.001604	0.000358	0.001037	0.000934	0.003964	0.012942	0.001779	0.001262	0.006032	0.001001	0.002171	0.000906	0.001552	0.000672	0.002636	0.006902	0.001531	0.002705	0.000503	0.000274	0.002719	0.000982	0.001530	0.005624	0.003094	0.003432	0.001184	0.000061	0.000072	0.001260	0.008778	0.001201	0.001647	0.002097	0.003369	0.002721	0.003335	0.002277	0.000258	0.002062	0.361199	0.414378
##feit	0.000936	0.003529	0.000791	0.001614	0.004609	0.006437	0.004904	0.003911	0.008813	0.001448	0.000571	0.003263	0.000850	0.000288	0.000645	0.000936	0.002438	0.004960	0.001681	0.001234	0.001027	0.002402	0.001696	0.001001	0.001777	0.000417	0.001700	0.008892	0.001596	0.001195	0.000579	0.000205	0.001193	0.000885	0.000903	0.002222	0.002438	0.001389	0.000726	0.000168	0.000124	0.000941	0.002120	0.001367	0.000532	0.000545	0.001805	0.000644	0.000943	0.002073	0.000382	0.000887	0.421455	0.479914
##ed	0.000619	0.001822	0.001836	0.000576	0.006473	0.010292	0.004759	0.010120	0.040791	0.001734	0.000324	0.003963	0.001325	0.000232	0.000575	0.000738	0.003099	0.005437	0.001614	0.001360	0.003214	0.003558	0.002499	0.001596	0.003003	0.001300	0.006386	0.011582	0.001022	0.002865	0.001195	0.000818	0.003102	0.001713	0.001567	0.005634	0.002024	0.002778	0.000811	0.000185	0.000048	0.000941	0.002452	0.000557	0.000794	0.000687	0.003204	0.000986	0.001924	0.003659	0.000214	0.001266	0.387874	0.440852
property	0.001648	0.007601	0.002679	0.000883	0.026411	0.008207	0.003251	0.011278	0.074882	0.001687	0.000944	0.001655	0.002716	0.000826	0.002334	0.001172	0.007869	0.014136	0.003319	0.000790	0.008597	0.001155	0.002688	0.001300	0.001979	0.001094	0.003584	0.009213	0.002216	0.004511	0.000835	0.000420	0.001198	0.001050	0.006564	0.012824	0.004268	0.014923	0.004854	0.000135	0.000212	0.002273	0.012685	0.001106	0.004127	0.005139	0.002450	0.004688	0.002899	0.004102	0.000439	0.001877	0.330443	0.369867
must	0.002153	0.021468	0.006636	0.003615	0.012169	0.011225	0.002295	0.004428	0.011037	0.005993	0.001339	0.001326	0.003549	0.002776	0.002575	0.001120	0.002130	0.015281	0.006132	0.000948	0.002317	0.000583	0.004401	0.002311	0.000537	0.001309	0.004112	0.010574	0.003445	0.005113	0.000343	0.000694	0.002017	0.000739	0.001213	0.007798	0.003617	0.003445	0.002486	0.000737	0.000598	0.003114	0.009399	0.002736	0.002467	0.002454	0.005579	0.003808	0.002666	0.006400	0.000786	0.001581	0.369519	0.412907
