TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.051704	0.002999	0.003422	0.013159	0.004085	0.000577	0.012056	0.000829	0.011829	0.004938	0.003590	0.002377	0.001417	0.000556	0.001858	0.021529	0.011307	0.001250	0.001899	0.002093	0.007665	0.002004	0.001405	0.002515	0.002488	0.000558	0.001903	0.010117	0.003677	0.000893	0.002165	0.001449	0.011155	0.012664	0.000713	0.003872	0.004265	0.003284	0.001012	0.001377	0.007381	0.003165	0.004677	0.017450	0.002488	0.002530	0.012899	0.001605	0.000950	0.001455	0.009242	0.004529	0.013280	0.689695
Although	0.007456	0.012003	0.059628	0.012421	0.004095	0.002887	0.001937	0.001638	0.002299	0.031266	0.029628	0.001523	0.012754	0.012036	0.008621	0.005857	0.000722	0.003966	0.010189	0.001140	0.013793	0.001063	0.005287	0.003598	0.001366	0.003022	0.018274	0.000800	0.000171	0.005126	0.008701	0.008147	0.008962	0.008704	0.015356	0.008642	0.054990	0.053425	0.021209	0.049205	0.008797	0.007883	0.011035	0.001551	0.006483	0.015700	0.046366	0.007027	0.010679	0.001127	0.000852	0.002135	0.007631	0.360827
other	0.010085	0.043008	0.044731	0.028236	0.013998	0.007285	0.002250	0.002185	0.005642	0.017858	0.012990	0.003404	0.030492	0.009692	0.014767	0.005989	0.001585	0.007055	0.027746	0.008408	0.003405	0.001510	0.004076	0.008122	0.001218	0.001193	0.003076	0.001345	0.000184	0.003971	0.003221	0.002369	0.010037	0.010041	0.034481	0.015305	0.099582	0.014729	0.025578	0.002371	0.020058	0.031484	0.031506	0.004739	0.007921	0.004396	0.039852	0.001273	0.004533	0.000897	0.002789	0.001630	0.005689	0.300015
types	0.013480	0.011340	0.012341	0.007719	0.005928	0.004569	0.004032	0.001661	0.004144	0.068519	0.022976	0.002378	0.008525	0.000899	0.009125	0.027587	0.002740	0.002729	0.009581	0.005024	0.006699	0.000946	0.004793	0.009065	0.000569	0.000954	0.003095	0.003313	0.002003	0.001317	0.004832	0.002121	0.002471	0.007979	0.001605	0.007487	0.017829	0.007716	0.004837	0.003222	0.002411	0.013175	0.011605	0.003290	0.002240	0.005783	0.053840	0.001471	0.001777	0.000575	0.000521	0.002188	0.007939	0.575034
of	0.005113	0.007359	0.015985	0.541818	0.003000	0.001969	0.011385	0.001220	0.003037	0.019987	0.009563	0.004281	0.005170	0.026387	0.004550	0.004600	0.004201	0.008475	0.002931	0.008216	0.009864	0.000723	0.001262	0.008900	0.001374	0.002697	0.003560	0.005020	0.001352	0.000963	0.009256	0.004791	0.004234	0.011378	0.000705	0.002790	0.002001	0.002366	0.007135	0.007611	0.018757	0.008622	0.000882	0.013032	0.002251	0.001909	0.017217	0.001568	0.002929	0.003645	0.002593	0.002909	0.001671	0.144787
for	0.011318	0.002015	0.003092	0.001017	0.004026	0.005920	0.330411	0.002305	0.003929	0.007328	0.003002	0.010151	0.001911	0.002399	0.003061	0.015294	0.008973	0.002434	0.005813	0.020691	0.017856	0.004732	0.002004	0.001673	0.001841	0.000914	0.001182	0.009604	0.009690	0.002130	0.001367	0.001360	0.009332	0.039925	0.000397	0.002449	0.000572	0.000166	0.000398	0.000263	0.000574	0.001232	0.000766	0.009910	0.000402	0.000287	0.002780	0.001495	0.014450	0.053206	0.198891	0.004896	0.003467	0.154700
##feit	0.007283	0.000347	0.000247	0.000060	0.000517	0.014978	0.029738	0.005183	0.005126	0.000324	0.000456	0.004339	0.000441	0.000736	0.002040	0.012460	0.011167	0.001561	0.000075	0.010390	0.009957	0.006058	0.001314	0.000362	0.003503	0.002119	0.002705	0.000685	0.001507	0.000117	0.005092	0.002402	0.004377	0.004265	0.000234	0.002669	0.000231	0.000039	0.000079	0.000329	0.000125	0.000157	0.000278	0.004701	0.000113	0.000145	0.001641	0.000062	0.003938	0.002742	0.001387	0.001871	0.004082	0.823247
##ed	0.007134	0.000596	0.000557	0.003300	0.000901	0.012406	0.336692	0.000578	0.001961	0.000632	0.000332	0.005454	0.000648	0.001016	0.000424	0.005983	0.005857	0.003385	0.000362	0.107279	0.007318	0.002454	0.002067	0.001332	0.006575	0.000829	0.004166	0.018935	0.007210	0.000702	0.007517	0.001261	0.009170	0.004244	0.000540	0.001339	0.000194	0.000063	0.000154	0.000084	0.000698	0.000200	0.000054	0.001533	0.000227	0.000174	0.022879	0.000367	0.087380	0.015359	0.126959	0.000831	0.002469	0.169218
property	0.008776	0.000472	0.000384	0.000238	0.001649	0.023997	0.264999	0.004282	0.030989	0.000384	0.000672	0.024960	0.000643	0.000567	0.001316	0.032766	0.097826	0.003544	0.000146	0.022048	0.017600	0.027756	0.001663	0.001511	0.022939	0.004720	0.006471	0.017418	0.012835	0.000280	0.015852	0.004011	0.054661	0.026183	0.000413	0.004282	0.000146	0.000063	0.000304	0.000171	0.000193	0.000371	0.000557	0.003991	0.000183	0.000779	0.010512	0.000406	0.018508	0.007053	0.032362	0.002947	0.004398	0.177801
must	0.009922	0.002156	0.004120	0.007959	0.001972	0.002274	0.010207	0.000527	0.001898	0.009990	0.004336	0.001624	0.004674	0.005630	0.003995	0.026168	0.006222	0.001293	0.001210	0.009578	0.008274	0.000674	0.000647	0.011212	0.002686	0.000479	0.002699	0.002555	0.001452	0.000270	0.002423	0.002766	0.006065	0.002546	0.001048	0.004185	0.002078	0.001707	0.001425	0.002130	0.023299	0.007937	0.001744	0.013905	0.000698	0.000794	0.028557	0.000362	0.002195	0.002121	0.003614	0.001981	0.003765	0.735952
