TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.037780	0.000422	0.000024	0.000014	0.000010	0.000021	0.000002	0.000031	0.000214	0.000049	0.000017	0.000017	0.000033	0.000011	0.000047	0.000170	0.000267	0.000268	0.000200	0.000105	0.000198	0.000341	0.000234	0.003174	0.000281	0.000391	0.000813	0.003026	0.000410	0.000133	0.000115	0.000343	0.000370	0.000072	0.001037	0.007053	0.001554	0.003079	0.000649	0.000075	0.001526	0.001464	0.001465	0.004153	0.000608	0.007307	0.001686	0.002857	0.015597	0.000363	0.001118	0.012547	0.106881	0.779378
Although	0.000716	0.034168	0.946775	0.004391	0.000692	0.000079	0.000085	0.000080	0.000059	0.000034	0.000156	0.000079	0.000010	0.000111	0.000303	0.000360	0.000049	0.000008	0.000045	0.000018	0.000038	0.000083	0.000003	0.000026	0.000063	0.000002	0.000006	0.000001	0.000000	0.000000	0.000015	0.000002	0.000006	0.000000	0.000022	0.000566	0.000786	0.000077	0.000166	0.000002	0.000001	0.000001	0.000009	0.000005	0.000001	0.000008	0.000003	0.000000	0.000012	0.000001	0.000000	0.000000	0.000064	0.009816
other	0.000007	0.009398	0.023296	0.926833	0.004975	0.005937	0.003963	0.000348	0.022346	0.000071	0.000064	0.000361	0.000004	0.000002	0.000004	0.000070	0.000336	0.000005	0.000003	0.000095	0.000007	0.001584	0.000006	0.000005	0.000006	0.000000	0.000000	0.000005	0.000001	0.000000	0.000000	0.000000	0.000002	0.000002	0.000001	0.000034	0.000007	0.000047	0.000001	0.000003	0.000082	0.000000	0.000000	0.000010	0.000000	0.000000	0.000001	0.000000	0.000002	0.000007	0.000000	0.000000	0.000001	0.000066
types	0.000010	0.000161	0.001643	0.000966	0.994952	0.001483	0.000116	0.000427	0.000097	0.000015	0.000016	0.000005	0.000000	0.000000	0.000003	0.000001	0.000000	0.000000	0.000003	0.000004	0.000010	0.000011	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000005	0.000001	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000060
of	0.000000	0.000011	0.000561	0.000620	0.000068	0.748679	0.248301	0.000412	0.000440	0.000001	0.000005	0.000040	0.000000	0.000000	0.000000	0.000001	0.000018	0.000000	0.000000	0.000354	0.000005	0.000456	0.000000	0.000001	0.000011	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000001	0.000000	0.000000	0.000000	0.000005
for	0.000004	0.000005	0.000407	0.000226	0.000029	0.004070	0.994581	0.000169	0.000007	0.000002	0.000018	0.000025	0.000000	0.000000	0.000000	0.000013	0.000003	0.000000	0.000000	0.000181	0.000009	0.000130	0.000000	0.000000	0.000042	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000001	0.000004	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000015	0.000001	0.000000	0.000000	0.000050
##feit	0.000007	0.000043	0.000069	0.000055	0.000750	0.000293	0.000117	0.922249	0.073144	0.000406	0.000216	0.000058	0.000010	0.000000	0.000000	0.000000	0.000000	0.000005	0.000008	0.000001	0.000230	0.000062	0.000059	0.000016	0.000005	0.000025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000017	0.000006	0.000006	0.000005	0.000000	0.000002	0.000014	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000052	0.000057	0.002010
##ed	0.000003	0.000060	0.000009	0.000707	0.000002	0.000134	0.000110	0.000224	0.997506	0.000021	0.000014	0.000071	0.000009	0.000000	0.000000	0.000000	0.000044	0.000000	0.000000	0.000000	0.000000	0.000071	0.000014	0.000001	0.000001	0.000001	0.000001	0.000136	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	0.000024	0.000000	0.000002	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.000797
property	0.009729	0.005317	0.000067	0.000037	0.000540	0.000039	0.000058	0.000134	0.004822	0.115863	0.045535	0.001428	0.001957	0.000181	0.000046	0.000015	0.000000	0.000028	0.000119	0.000000	0.000000	0.000213	0.000476	0.000530	0.000101	0.000089	0.000005	0.000009	0.000025	0.000020	0.000001	0.000002	0.000000	0.000000	0.000059	0.002583	0.000030	0.000070	0.000008	0.000000	0.000003	0.000154	0.000015	0.000007	0.000033	0.000019	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.002100	0.807529
must	0.001130	0.001704	0.000698	0.000049	0.000095	0.000468	0.000115	0.000068	0.001308	0.017201	0.894690	0.025309	0.000530	0.001294	0.000234	0.001706	0.000001	0.000001	0.000005	0.000013	0.000004	0.000391	0.000012	0.000214	0.001528	0.000016	0.000034	0.000004	0.000010	0.000001	0.000132	0.000003	0.000000	0.000000	0.000001	0.000122	0.000008	0.000036	0.000009	0.000001	0.000009	0.000007	0.000023	0.000009	0.000006	0.000046	0.000020	0.000001	0.000031	0.000001	0.000000	0.000003	0.000069	0.050631
