TOKEN	[CLS]	Although	other	types	of	for	##feit	##ed	property	must	be	sold	in	order	to	recognize	revenue	,	or	construct	##ively	sold	(	if	transferred	to	another	Federal	agency	or	placed	into	internal	use	)	,	this	is	the	last	step	in	a	process	that	is	inherent	##ly	none	##x	##chang	##e	.	[SEP]
[CLS]	0.036070	0.003081	0.005697	0.006705	0.001206	0.002284	0.013211	0.003955	0.006484	0.021241	0.001235	0.018480	0.000682	0.000394	0.000583	0.005190	0.027776	0.011663	0.000708	0.002312	0.006260	0.031759	0.001533	0.001235	0.002160	0.000710	0.004824	0.016540	0.010360	0.000112	0.000894	0.000332	0.005458	0.002710	0.004505	0.002259	0.006988	0.017899	0.002837	0.009074	0.009959	0.001409	0.003156	0.015457	0.000717	0.016920	0.027411	0.006747	0.008728	0.008600	0.002042	0.014248	0.277054	0.310145
Although	0.001334	0.039276	0.006565	0.000785	0.000444	0.000801	0.001432	0.003297	0.002630	0.000902	0.000217	0.000447	0.000227	0.000789	0.000138	0.000215	0.001016	0.000857	0.000279	0.004554	0.002773	0.000351	0.001491	0.001276	0.000422	0.000308	0.004625	0.008396	0.003926	0.000137	0.000487	0.001325	0.000910	0.000624	0.008914	0.008502	0.001917	0.001641	0.001392	0.005954	0.000855	0.000613	0.006480	0.001965	0.002744	0.002078	0.002897	0.003965	0.002060	0.000363	0.003507	0.003195	0.393423	0.454282
other	0.000569	0.001525	0.877985	0.001617	0.001034	0.003109	0.001418	0.003668	0.000751	0.001012	0.000715	0.000756	0.000299	0.000704	0.000434	0.000680	0.003200	0.000372	0.000586	0.001697	0.001406	0.000217	0.000087	0.000932	0.000671	0.000351	0.021249	0.001978	0.002154	0.000176	0.000392	0.001221	0.002570	0.000781	0.001022	0.001492	0.002031	0.003824	0.001456	0.006346	0.000575	0.000149	0.004064	0.001833	0.000114	0.001970	0.001827	0.000712	0.001428	0.000197	0.000467	0.004833	0.013742	0.015601
types	0.000308	0.000420	0.002779	0.781170	0.002743	0.003497	0.006188	0.003392	0.018930	0.004429	0.001361	0.008464	0.000195	0.000745	0.000418	0.002959	0.004562	0.000339	0.000710	0.000797	0.000853	0.005282	0.000533	0.003513	0.008732	0.000432	0.000450	0.002030	0.021944	0.000095	0.006291	0.000570	0.000336	0.010292	0.001018	0.000509	0.000511	0.002421	0.000151	0.001074	0.024132	0.000246	0.000755	0.032365	0.000149	0.000706	0.000417	0.000433	0.000246	0.000195	0.000074	0.000086	0.013484	0.015274
of	0.001890	0.003645	0.039786	0.012481	0.514536	0.023341	0.007320	0.100926	0.011849	0.017153	0.008834	0.003719	0.001844	0.000723	0.006066	0.010117	0.009167	0.004090	0.009792	0.002146	0.012819	0.005190	0.005200	0.010148	0.004736	0.003170	0.007685	0.009624	0.004281	0.000513	0.002707	0.009352	0.001770	0.001092	0.006271	0.001588	0.002458	0.013402	0.002091	0.001751	0.000843	0.001738	0.012490	0.003707	0.003931	0.005516	0.003311	0.004774	0.000539	0.000213	0.000053	0.001224	0.031468	0.034918
for	0.000135	0.000087	0.002180	0.000488	0.001814	0.928831	0.005411	0.005431	0.003096	0.000460	0.000784	0.001866	0.000041	0.000033	0.000066	0.001598	0.006406	0.000130	0.001308	0.001026	0.000318	0.001955	0.000059	0.000241	0.002057	0.000017	0.000765	0.003534	0.004667	0.000108	0.000184	0.000103	0.000784	0.002073	0.000177	0.000355	0.000962	0.000606	0.000201	0.000255	0.000228	0.000012	0.001313	0.002056	0.000186	0.000709	0.000513	0.000636	0.006296	0.000141	0.000084	0.000223	0.003256	0.003731
##feit	0.000248	0.000146	0.002216	0.004915	0.000912	0.041965	0.247249	0.078310	0.050845	0.002180	0.000390	0.065806	0.000126	0.000852	0.000109	0.002222	0.017148	0.000184	0.000441	0.002343	0.001496	0.058170	0.000151	0.000489	0.027868	0.000292	0.001722	0.034491	0.013812	0.000107	0.001555	0.000126	0.002317	0.008959	0.000388	0.000586	0.002521	0.001009	0.000204	0.001734	0.003051	0.000100	0.000735	0.008987	0.000101	0.000189	0.000505	0.000208	0.003825	0.000405	0.019487	0.005181	0.128572	0.152051
##ed	0.001492	0.001124	0.023486	0.007381	0.026975	0.011850	0.018711	0.510693	0.060287	0.010222	0.003835	0.014957	0.000599	0.000240	0.000418	0.004197	0.022216	0.001206	0.001264	0.001154	0.029924	0.033085	0.001759	0.003043	0.020070	0.000767	0.002639	0.008590	0.007679	0.000271	0.005928	0.001244	0.001477	0.005313	0.006192	0.002047	0.003414	0.009917	0.001101	0.001170	0.000683	0.000165	0.006123	0.010917	0.001383	0.004306	0.001160	0.004099	0.000992	0.000155	0.000592	0.055559	0.021654	0.024274
property	0.000692	0.001100	0.001365	0.012384	0.005216	0.006073	0.010750	0.059572	0.576635	0.007202	0.002738	0.010237	0.000400	0.000339	0.000203	0.001291	0.031790	0.001276	0.001104	0.001206	0.009693	0.034914	0.007363	0.006066	0.015216	0.000809	0.001095	0.008288	0.020085	0.000478	0.003859	0.000409	0.000700	0.013625	0.003842	0.000978	0.001366	0.001899	0.000299	0.002747	0.003843	0.000088	0.002085	0.019591	0.000327	0.000784	0.000208	0.000907	0.000582	0.000069	0.000276	0.002573	0.048852	0.054510
must	0.002757	0.003044	0.003969	0.008783	0.004186	0.001935	0.005811	0.012175	0.018698	0.446695	0.021616	0.010893	0.005305	0.009587	0.005196	0.003999	0.009252	0.004922	0.002686	0.001589	0.022993	0.024547	0.001523	0.006179	0.005869	0.003330	0.002858	0.003055	0.019279	0.000613	0.008064	0.001264	0.000521	0.004187	0.003239	0.022270	0.023892	0.093297	0.005212	0.005022	0.004296	0.000237	0.006170	0.031228	0.001217	0.023244	0.002401	0.005306	0.002794	0.000201	0.000858	0.005195	0.036516	0.040021
be	0.003778	0.003922	0.015712	0.004728	0.008818	0.010130	0.005718	0.012122	0.010665	0.050022	0.308142	0.011400	0.003421	0.003200	0.010392	0.039302	0.025299	0.008667	0.015096	0.002411	0.031699	0.012851	0.002421	0.025091	0.006571	0.003775	0.034477	0.003316	0.013927	0.004462	0.005004	0.005963	0.002449	0.004848	0.001790	0.008723	0.018114	0.037207	0.011883	0.007872	0.003231	0.000607	0.035188	0.033559	0.000940	0.023703	0.004649	0.011213	0.002758	0.000334	0.000477	0.005547	0.038800	0.043604
sold	0.001815	0.000405	0.006561	0.004147	0.000841	0.011366	0.082087	0.028071	0.018555	0.005315	0.002187	0.265443	0.000757	0.000686	0.000297	0.005328	0.027834	0.000887	0.000653	0.002543	0.007928	0.226928	0.000443	0.000357	0.039787	0.000817	0.003052	0.010936	0.013101	0.000152	0.005670	0.000631	0.004094	0.020604	0.000871	0.002512	0.007254	0.002809	0.000783	0.003401	0.002663	0.000254	0.001198	0.018014	0.000307	0.001027	0.001374	0.001055	0.003320	0.000139	0.011059	0.021807	0.055780	0.064097
in	0.001076	0.000988	0.019072	0.001496	0.000626	0.000647	0.001041	0.001085	0.000622	0.007313	0.002004	0.001685	0.550774	0.048658	0.076575	0.005865	0.003379	0.010381	0.003424	0.005834	0.021053	0.002408	0.012060	0.010606	0.000885	0.005992	0.013637	0.002501	0.004377	0.004051	0.003391	0.035015	0.008142	0.001491	0.004493	0.042581	0.017531	0.005880	0.003827	0.001414	0.000724	0.000555	0.002182	0.003823	0.012363	0.001780	0.003030	0.002485	0.004967	0.001031	0.003131	0.010690	0.004496	0.004861
order	0.000076	0.000083	0.001284	0.000710	0.000015	0.000014	0.000562	0.000062	0.000207	0.000745	0.000245	0.000617	0.002135	0.932163	0.001108	0.001267	0.000437	0.000389	0.000094	0.000366	0.000243	0.000490	0.000198	0.001097	0.002151	0.001124	0.004828	0.000547	0.001112	0.000588	0.003789	0.000329	0.000303	0.002045	0.001012	0.014684	0.006848	0.001028	0.000438	0.000227	0.000632	0.000027	0.001265	0.003163	0.000176	0.000187	0.000642	0.000167	0.000392	0.000152	0.004180	0.001008	0.001118	0.001228
to	0.000241	0.000571	0.017247	0.002282	0.000718	0.000705	0.001282	0.000915	0.000643	0.008388	0.003924	0.000891	0.076539	0.070595	0.413359	0.025732	0.003189	0.003146	0.002922	0.005940	0.032620	0.001839	0.004635	0.046770	0.002930	0.024520	0.048611	0.004201	0.006451	0.002421	0.009222	0.055703	0.014334	0.001894	0.004029	0.009324	0.010729	0.008159	0.005717	0.001401	0.000780	0.000562	0.005260	0.003969	0.005540	0.003867	0.004468	0.005128	0.004894	0.000943	0.000690	0.002602	0.012516	0.014041
